,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,56.4500,55.0000,56.8000,54.9000,7630996,426188977.9380
1,00002,81.8000,80.5000,81.8000,80.1000,4079850,331244162.8990
2,00003,13.6800,13.5200,13.7600,13.5000,20583314,281151804.4400
3,00004,13.9000,13.8200,13.9800,13.5200,3441126,47277501.3300
4,00005,38.8500,38.4500,38.9500,38.3500,30535516,1180964923.3520
5,00006,51.2500,50.0000,51.2500,50.0000,2691780,136834061.9500
6,00007,0.7700,0.7700,0.7800,0.7700,822000,633460.0000
7,00008,4.7000,4.6100,4.7000,4.5800,8521620,39765439.0300
8,00009,0.1200,0.1200,0.1200,0.1200,,
9,00010,16.8200,16.8000,16.9000,16.5200,2245108,37587277.2800
10,00011,133.7000,134.0000,134.9000,132.0000,2174170,290457020.5060
11,00012,31.0000,30.8000,31.0500,30.4500,5004758,155189107.4600
12,00014,25.7500,25.3000,25.7500,25.3000,1194397,30619716.4500
13,00015,0.4550,0.4150,0.4600,0.4150,246000,107770.0000
14,00016,102.7000,104.0000,104.0000,102.2000,6227253,639464680.7000
15,00017,8.7500,8.7800,8.7800,8.6300,11644222,101476127.3500
16,00018,0.4500,0.4500,0.4500,0.4500,,
17,00019,49.5000,49.1500,49.5000,48.3500,2565481,125662368.3500
18,00020,53.9500,52.9000,53.9500,52.0000,969078,51742509.4500
19,00021,0.0990,0.0990,0.0990,0.0990,,
20,00022,0.1100,0.1100,0.1100,0.1100,40000,4320.0000
21,00023,15.9600,16.0200,16.2400,15.6000,2531401,40122195.5200
22,00024,0.0710,,,,,
23,00025,9.7000,9.7000,9.7000,9.7000,,
24,00026,99.6000,98.8000,99.6000,98.7500,16400,1625990.0000
25,00027,48.7000,47.7000,49.0000,47.6000,12188372,589016597.3000
26,00028,3.0900,3.0700,3.1000,3.0600,3029000,9374500.0000
27,00029,11.2000,11.2200,11.2200,11.2000,60000,672040.0000
28,00030,0.2490,0.2450,0.2490,0.2450,282000,69616.0000
29,00031,0.3900,0.3850,0.3950,0.3800,1489500,573337.5000
30,00032,11.1000,11.0000,11.1800,11.0000,51220,567538.0000
31,00034,8.7200,8.6000,8.7300,8.6000,172000,1494790.0000
