,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,76.2000,76.2000,76.7500,76.1000,4228396,322684460.5620
1,00002,87.0500,87.3500,87.4000,86.8500,1682864,146675255.2100
2,00003,17.6200,17.6200,17.6400,17.5200,11965950,210394561.1400
3,00004,20.4000,20.5000,20.5000,20.2500,2970673,60449254.2000
4,00005,64.7500,64.5500,64.9000,64.5000,7835690,506948258.3000
5,00006,57.9500,57.4500,58.0000,57.4500,1436376,83150827.7500
6,00007,0.8800,0.8800,0.8900,0.8700,5272000,4602560.0000
7,00008,4.5800,4.5600,4.5800,4.5500,4090353,18672347.1500
8,00009,0.2020,0.1860,0.2090,0.1860,144000,27462.0000
9,00010,21.6000,21.5500,21.7500,21.4500,811580,17498278.0000
10,00011,194.5000,195.0000,195.5000,194.1000,574017,111774081.4500
11,00012,42.8000,42.9000,43.1500,42.6500,2482279,106257839.3900
12,00014,39.9500,39.8000,39.9500,39.4500,943682,37518780.3000
13,00015,0.7000,0.7000,0.7000,0.7000,,
14,00016,131.6000,132.6000,132.8000,131.0000,2923666,384934404.8800
15,00017,12.2200,12.2000,12.2400,12.0800,8468418,102984103.9200
16,00018,0.7500,0.7500,0.7700,0.7500,68000,51460.0000
17,00019,95.7500,96.0000,96.1000,95.1500,1506548,144089353.7000
18,00020,54.6500,55.0000,55.0000,54.3500,1299694,70997409.0000
19,00021,0.1600,0.1710,0.1710,0.1500,1110000,176250.0000
20,00022,0.2070,0.2070,0.2070,0.2070,340000,70280.0000
21,00023,22.2000,22.5000,22.5000,22.0000,997215,22108378.4500
22,00024,0.1060,0.1090,0.1090,0.1010,2928000,304668.0000
23,00025,11.2800,11.2800,11.2800,11.2800,,
24,00026,126.0000,127.0000,127.0000,125.5000,8800,1110360.0000
25,00027,56.1500,56.1000,56.4500,55.3000,4550453,254361378.9000
26,00028,3.8300,3.8300,3.8300,3.8300,,
27,00029,8.0600,8.1100,8.1600,7.9500,26000,211080.0000
28,00030,0.2550,0.2500,0.2550,0.2500,896000,226860.0000
29,00031,0.4850,0.4900,0.4900,0.4800,2634000,1271850.0000
30,00032,11.2400,11.2600,11.3800,11.2400,27440,308981.6000
31,00034,10.5400,10.5800,10.5800,10.5000,103756,1092843.3600
32,00035,3.8000,3.8300,3.8300,3.7800,1041456,3972889.2600
33,00036,0.3450,0.3500,0.3550,0.3400,207000,72015.0000
34,00037,0.2420,0.2420,0.2420,0.2420,,
35,00038,1.8800,1.8200,1.9200,1.8200,546000,1018920.0000
36,00039,0.2110,0.2150,0.2150,0.2080,928000,194624.0000
37,00040,0.8200,0.8200,0.8200,0.8200,,
38,00041,33.6000,33.6000,33.8500,33.5500,118965,4000567.5000
39,00042,0.7800,0.7800,0.7800,0.7800,,
40,00043,0.6600,0.6700,0.6800,0.6600,5164000,3439230.0000
41,00045,10.6000,10.6600,10.7600,10.6000,18630,198202.9000
42,00046,3.8100,3.8000,3.8500,3.8000,14000,53460.0000
43,00047,0.1300,0.1300,0.1300,0.1300,60000,7800.0000
44,00050,8.4000,8.4400,8.4400,8.3600,9000,75560.0000
45,00051,14.0200,14.0200,14.0400,14.0200,6000,84200.0000
46,00052,25.8500,26.1500,26.1500,25.8000,202500,5238400.0000
47,00053,122.9000,122.5000,123.5000,122.4000,8000,982100.0000
48,00055,0.3050,0.3050,0.3050,0.3050,,
49,00056,1.7000,1.7200,1.7400,1.7000,802000,1379680.0000
50,00057,2.6800,2.6800,2.6800,2.6800,,
51,00058,0.1400,0.1410,0.1410,0.1410,40000,5260.0000
52,00059,1.1900,1.2000,1.2000,1.1900,4754450,5695802.0000
53,00060,0.7600,0.7800,0.7800,0.7600,60000,46600.0000
54,00061,0.0350,0.0330,0.0350,0.0330,8030000,271660.0000
55,00062,22.9500,23.0500,23.1500,22.9500,80800,1857140.0000
