,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,72.6500,73.4000,73.4000,71.8500,4284730,310537674.9740
1,00002,80.4500,80.7000,81.0000,80.3000,3445043,277303320.4850
2,00003,15.0200,15.1200,15.1600,15.0000,30384571,456810583.2800
3,00004,18.3400,18.9000,19.0600,18.2600,7693543,142127778.5200
4,00005,58.2500,58.9000,58.9500,58.0500,26033083,1516598492.3080
5,00006,54.4000,55.0000,55.3500,53.8000,3404996,184968766.0940
6,00007,0.8600,0.8800,0.8800,0.8500,5788000,4936150.0000
7,00008,4.6700,4.6800,4.7100,4.5800,9449911,43807177.7900
8,00009,0.1280,0.1200,0.1280,0.1200,204000,24672.0000
9,00010,19.2600,19.4800,19.4800,19.0200,2380989,45918508.8000
10,00011,162.5000,162.5000,163.0000,161.2000,2514770,407009483.6240
11,00012,37.2500,38.0000,38.0000,37.0000,8541815,317711649.5850
12,00014,29.7000,30.7000,30.7000,29.2000,3948430,116640818.8400
13,00015,0.6000,0.6000,0.6000,0.6000,16000,9600.0000
14,00016,109.4000,110.8000,111.0000,108.3000,6569149,716389813.5440
15,00017,10.4600,10.7800,10.7800,10.3200,49607257,520076519.6600
16,00018,0.5800,0.5800,0.5800,0.5700,482000,277960.0000
17,00019,69.6500,71.0000,71.6000,69.6500,4055097,284214253.2500
18,00020,47.8000,49.5000,49.5000,47.3000,1403302,67082733.2500
19,00021,0.1220,0.1220,0.1220,0.1220,,
20,00022,0.1880,0.1880,0.1880,0.1880,,
21,00023,18.1200,18.3400,18.4600,18.0600,928649,16823918.3600
22,00024,0.0710,,,,,
23,00025,11.0000,11.0200,11.1200,11.0000,40600,447272.0000
24,00026,109.5000,110.0000,110.4000,108.5000,5400,590660.0000
25,00027,52.8500,52.9000,53.1500,52.3000,6126918,322698403.4500
26,00028,3.6200,3.6200,3.6200,3.6200,88000,318560.0000
27,00029,11.6000,11.5200,11.7000,11.5200,136000,1576760.0000
28,00030,0.3550,0.3650,0.3650,0.3450,16674000,5920030.0000
29,00031,0.4250,0.4300,0.4350,0.4250,688000,295750.0000
30,00032,11.4000,10.7200,11.4000,10.7200,10166449,111844425.0800
31,00034,9.5300,9.6100,9.6700,9.5200,124000,1190260.0000
32,00035,3.4200,3.4100,3.4600,3.4100,3180799,10961777.0400
33,00036,0.2200,0.2200,0.2200,0.2200,,
34,00037,0.2040,0.2020,0.2020,0.2020,10000,2020.0000
35,00038,1.6500,1.6800,1.6800,1.6300,130000,215660.0000
36,00039,0.1310,0.1240,0.1340,0.1210,42008000,5440056.0000
37,00040,0.8200,0.8500,0.9200,0.8200,1767000,1501290.0000
38,00041,25.9500,26.0000,26.4500,25.6500,168627,4369089.3000
39,00042,0.5600,0.5500,0.5600,0.5500,24000,13340.0000
40,00043,0.6800,0.6800,0.6900,0.6700,2238000,1535040.0000
41,00045,8.4300,8.5100,8.5100,8.2600,497000,4164032.5000
42,00046,3.2200,3.2200,3.2500,3.2200,32000,103100.0000
43,00047,0.1110,0.1120,0.1140,0.1110,844000,94380.0000
44,00050,7.0200,7.0200,7.0500,7.0200,7000,49190.0000
45,00051,12.4800,12.4000,12.4000,12.3800,4000,49540.0000
46,00052,20.3000,20.7500,20.7500,20.3000,152500,3111325.0000
47,00053,129.7000,125.5000,129.7000,125.1000,28300,3590480.0000
48,00055,0.2700,0.2550,0.2700,0.2500,200000,51800.0000
49,00056,1.5600,1.5700,1.5700,1.5600,88000,137840.0000
50,00057,2.6800,2.7000,2.7000,2.7000,14000,37800.0000
51,00058,0.0920,0.0920,0.0920,0.0920,,
52,00059,1.0100,1.0400,1.0400,1.0100,3314510,3409510.0000
53,00060,0.8000,0.8000,0.8000,0.8000,,
54,00061,0.0290,0.0300,0.0300,0.0270,9420000,265690.0000
55,00062,20.0000,20.2000,20.2000,19.9000,106400,2133544.0000
56,00063,0.2450,0.2350,0.2450,0.2350,80000,18990.0000
57,00064,0.2320,0.2330,0.2350,0.2310,962000,223800.0000
58,00066,43.2000,43.5000,43.8500,42.8000,7491214,322456665.4180
59,00068,3.7200,3.7200,3.7200,3.7200,,
60,00069,8.2300,8.3400,8.3400,8.0700,6114551,50032828.1000
61,00070,0.1380,0.1300,0.1380,0.1300,500000,65750.0000
62,00071,14.9600,15.0000,15.0000,14.9600,25000,374560.0000
63,00075,2.2300,2.2300,2.2300,2.2300,,
64,00076,0.0550,0.0570,0.0570,0.0550,3665200,206106.4000
65,00077,0.8900,0.8900,0.8900,0.8900,,
66,00078,4.2600,4.4600,4.4700,4.2500,206000,889680.0000
67,00079,0.2500,0.2500,0.2500,0.2500,,
68,00081,4.3100,4.3500,4.4000,4.2700,7151860,30926908.5600
69,00082,0.2020,0.2040,0.2040,0.2010,3337200,680890.0000
70,00083,11.4400,11.5400,11.6200,11.3000,6315547,71920825.8400
71,00084,0.1420,0.1350,0.1460,0.1350,130000,18282.0000
72,00085,0.5900,0.5800,0.6100,0.5800,1236000,737440.0000
73,00086,3.4400,3.4600,3.4700,3.4000,301411,1035540.9600
74,00087,11.0800,11.3000,11.3000,11.0200,2470900,27386750.0000
75,00088,6.1600,6.2500,6.2700,6.1600,121000,748740.0000
76,00089,4.4700,4.4700,4.4700,4.4600,10000,44610.0000
77,00091,0.2130,0.2400,0.2440,0.2060,480000,112050.0000
78,00092,0.1470,0.1470,0.1470,0.1470,,
79,00093,0.3300,0.3300,0.3300,0.3300,,
80,00094,0.1980,0.1980,0.1980,0.1980,,
81,00097,0.6200,0.6300,0.6300,0.6200,285091,178707.3300
82,00099,2.6500,2.7800,2.7800,2.6500,16000,43960.0000
83,00100,3.7400,3.6200,3.8300,3.6200,1194000,4482750.0000
84,00101,16.3000,16.2000,16.3400,16.0400,5556504,90192065.9600
85,00102,1.1400,1.1500,1.1500,1.1100,5408800,6121740.0000
86,00103,0.1750,0.1750,0.1750,0.1750,,
87,00104,0.4500,0.4500,0.4500,0.4500,5000,2250.0000
88,00105,19.7000,19.7000,19.7000,19.7000,,
89,00106,0.8500,0.8400,0.8500,0.8400,424000,356280.0000
90,00107,2.2800,2.3000,2.3100,2.2800,918000,2105316.0000
91,00108,1.2000,1.2300,1.2300,1.1600,800000,946540.0000
92,00109,0.0980,0.0980,0.0980,0.0980,10000,980.0000
93,00110,0.0870,0.0870,0.0870,0.0860,130000,11290.0000
94,00111,0.4050,0.4050,0.4050,0.4050,,
95,00112,3.3800,3.4000,3.4000,3.4000,2000,6800.0000
96,00113,3.4800,3.5000,3.5000,3.4700,15500,54125.0000
97,00114,0.6100,0.6100,0.6100,0.6100,,
98,00115,0.1030,0.1030,0.1030,0.1020,340000,34780.0000
99,00116,9.0400,9.1500,9.2000,9.0100,792004,7180986.2000
100,00118,0.3000,0.3000,0.3000,0.3000,,
101,00119,2.8200,2.9400,2.9400,2.8200,3695000,10576560.0000
102,00120,1.1700,1.2000,1.2100,1.1100,2074000,2352300.0000
103,00122,0.5500,0.5600,0.5600,0.5500,29000,16020.0000
104,00123,1.6900,1.7000,1.7000,1.6800,21044964,35499189.0600
105,00124,1.2600,1.2600,1.2600,1.2600,46000,57960.0000
106,00125,2.3800,2.3400,2.3800,2.3200,114000,264960.0000
107,00126,0.8100,0.8100,0.8100,0.8100,,
108,00127,5.7200,6.0100,6.0100,5.6700,667500,3879485.0000
109,00128,0.7500,0.7700,0.7700,0.7500,4201600,3172568.0000
110,00129,1.3000,1.3600,1.3600,1.3000,250000,333280.0000
111,00130,0.4650,0.4650,0.4650,0.4650,,
112,00131,3.8200,3.8300,3.8400,3.8300,3000,11500.0000
113,00132,0.3000,0.3000,0.3000,0.3000,,
114,00133,9.6000,9.6300,9.6300,9.6000,32000,307920.0000
115,00135,7.0000,7.0800,7.1400,6.9700,18786799,131574393.9700
116,00136,0.1290,0.1260,0.1300,0.1230,127858355,16212883.0850
117,00137,0.7100,0.7100,0.7100,0.7100,,
118,00138,0.4850,0.4850,0.4850,0.4850,94000,45590.0000
119,00139,0.0600,0.0600,0.0600,0.0570,17458000,1021314.0000
120,00141,0.5700,0.5700,0.5700,0.5700,,
121,00142,3.0300,3.0500,3.0700,3.0000,2002836,6074065.2800
122,00143,0.0730,0.0730,0.0730,0.0730,,
123,00144,12.4800,12.5200,12.5200,12.3800,2744352,34161438.1600
124,00145,0.0770,0.0770,0.0770,0.0770,80000,6160.0000
125,00146,1.2000,1.2000,1.2000,1.2000,,
126,00147,0.1700,0.1700,0.1700,0.1700,20000,3400.0000
127,00148,21.3000,21.8500,21.8500,21.0000,1099304,23328978.6000
128,00149,0.0650,0.0660,0.0660,0.0650,1705000,111230.0000
129,00152,16.9000,16.9400,16.9400,16.6400,3058676,51343851.1400
130,00154,0.6300,0.6500,0.6600,0.6300,550000,352200.0000
131,00155,0.1800,,,,,
132,00156,0.1780,0.1780,0.1780,0.1780,,
133,00157,0.6100,0.6100,0.6100,0.6100,,
134,00158,209.0000,209.0000,209.0000,209.0000,,
135,00159,0.1300,0.1300,0.1300,0.1300,,
136,00160,3.3000,3.3000,3.3000,3.3000,40000,130400.0000
137,00162,0.2150,0.2040,0.2150,0.2040,8000,1694.0000
138,00163,1.7300,1.7600,1.7600,1.7300,654000,1139920.0000
139,00165,12.7600,13.1800,13.2200,12.6400,11552591,148084840.2600
140,00166,0.0880,0.0890,0.0900,0.0860,7848250,687301.5000
141,00167,0.0320,0.0320,0.0320,0.0320,62000,1984.0000
142,00168,52.6000,49.0000,52.7500,49.0000,7871523,407226628.2000
143,00169,0.4000,0.4000,0.4000,0.4000,374000,149600.0000
144,00171,1.2500,1.2400,1.2700,1.2400,368000,458980.0000
145,00172,0.0800,,,,,
146,00173,4.2700,4.2300,4.2800,4.2200,2578875,10976528.7500
147,00174,0.6000,0.6000,0.6000,0.6000,,
148,00175,14.6200,15.0000,15.0000,14.5400,43777276,644037332.8800
149,00176,0.2800,0.2800,0.2800,0.2800,,
150,00177,10.2000,10.4000,10.4000,10.1400,2454392,25065124.2400
151,00178,1.8200,1.9000,1.9000,1.8200,8310000,15367150.0000
152,00179,18.0000,17.7800,18.1200,17.6200,1993005,35889979.5000
153,00180,0.8100,0.8100,0.8100,0.8100,,
154,00181,0.1420,0.1430,0.1430,0.1420,40000,5700.0000
155,00182,0.3700,0.3700,0.3750,0.3650,4380000,1614300.0000
156,00184,4.6800,4.6800,4.6800,4.6800,42000,196560.0000
157,00185,0.3500,0.3400,0.3500,0.3350,2210000,756600.0000
158,00186,0.6000,0.6000,0.6000,0.6000,,
159,00187,1.3800,1.3600,1.3700,1.3500,44000,59900.0000
160,00188,0.0540,0.0540,0.0540,0.0540,40000,2160.0000
161,00190,5.9000,6.0200,6.0200,5.8900,443212,2658471.4000
162,00191,8.8200,8.8200,8.8200,8.8200,,
163,00193,0.9400,0.9300,0.9300,0.9300,6000,5580.0000
164,00194,10.4800,10.5600,10.5600,10.4600,28000,294880.0000
165,00197,0.1800,0.1800,0.1800,0.1800,85000,15300.0000
166,00198,2.3400,,,,,
167,00199,1.2200,1.2000,1.2200,1.1400,465002,550542.3400
168,00200,19.3800,19.9200,19.9200,19.2400,1373635,26635142.9800
169,00201,0.1620,0.1630,0.1630,0.1600,358000,57868.0000
170,00202,0.2190,0.2190,0.2200,0.2180,50000,10935.0000
171,00204,0.1470,0.1250,0.1470,0.1250,480000,61300.0000
172,00205,0.0150,0.0140,0.0150,0.0140,865000,12150.0000
173,00207,0.8900,0.8900,0.9000,0.8700,3438000,3028520.0000
174,00208,0.9700,0.9600,0.9700,0.9600,16400,15738.0000
175,00209,0.0210,,,,,
176,00210,0.1420,0.1450,0.1450,0.1410,2758000,394026.0000
177,00211,0.0380,0.0360,0.0380,0.0360,1240000,45570.0000
178,00212,51.8000,51.8000,51.8000,51.8000,,
179,00213,1.1300,1.1300,1.1300,1.1200,62000,69600.0000
180,00214,1.2900,1.2900,1.2900,1.2900,4000,5160.0000
181,00216,2.3900,2.3900,2.3900,2.3900,,
182,00217,0.1960,0.1990,0.1990,0.1890,1390000,267238.0000
183,00218,1.1100,1.1000,1.1300,1.1000,735000,812400.0000
184,00219,2.3900,2.3900,2.3900,2.3900,,
185,00221,0.4200,0.4200,0.4200,0.4200,,
186,00222,3.3000,3.3000,3.3000,3.3000,24000,79200.0000
187,00223,0.1250,0.1250,0.1270,0.1250,200000,25080.0000
188,00224,1.4200,1.4200,1.4200,1.4200,,
189,00225,14.6600,14.6600,14.6600,14.6600,,
190,00226,2.6100,2.6100,2.6100,2.6100,,
191,00227,0.3700,0.3700,0.3700,0.3700,,
