,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,74.6000,73.2500,75.6500,73.2500,6236534,465072727.0500
1,00002,82.3000,82.8500,82.9000,82.2000,3882341,319865497.5000
2,00003,15.1000,15.1000,15.1000,15.0200,16575987,250048226.0600
3,00004,19.5000,19.2600,19.5800,19.2000,5008110,97591788.3000
4,00005,60.7500,60.6000,60.8500,60.4000,11966865,725691215.4320
5,00006,57.0000,57.4500,57.4500,56.4500,3223439,183678064.3500
6,00007,0.8200,0.8300,0.8300,0.8100,340000,279940.0000
7,00008,4.6400,4.6800,4.6800,4.6400,16702592,77607765.8000
8,00009,0.1100,0.1090,0.1100,0.1090,900000,98838.0000
9,00010,19.6200,19.2800,19.6200,19.1600,992153,19336831.3480
10,00011,160.8000,162.0000,162.0000,160.3000,1841372,296207998.4000
11,00012,38.1500,37.9500,38.3000,37.8000,2886591,110046537.1250
12,00014,30.5500,29.8500,30.6500,29.8500,2223492,67807275.9500
13,00015,0.5400,0.5300,0.5400,0.5300,60000,32000.0000
14,00016,117.9000,116.8000,118.5000,116.8000,3972244,468167475.7970
15,00017,10.5000,10.4800,10.5600,10.3400,17194404,180332667.6480
16,00018,0.5700,0.5600,0.5700,0.5600,562000,317880.0000
17,00019,72.1500,70.1000,72.4000,70.1000,2557115,182545928.5000
18,00020,51.5000,51.4000,51.5000,50.7500,2417649,124193060.4960
19,00021,0.1190,0.1190,0.1190,0.1190,,
20,00022,0.1750,0.1730,0.1750,0.1730,1600000,278000.0000
21,00023,17.6000,17.8000,17.8000,17.5400,2634087,46361759.4000
22,00024,0.0710,,,,,
23,00025,11.3600,11.3600,11.3600,11.3600,,
24,00026,111.2000,111.2000,111.5000,111.2000,1919,213788.0000
25,00027,55.6500,56.4000,57.1000,55.2500,14443070,807113924.0000
26,00028,3.4300,3.4400,3.4500,3.4300,266200,915646.0000
27,00029,11.6000,11.4400,11.6000,11.4400,90000,1041640.0000
28,00030,0.3450,0.3500,0.3500,0.3400,2532000,874490.0000
29,00031,0.4800,0.4800,0.4950,0.4800,2896000,1402370.0000
30,00032,12.1200,12.2200,12.2200,12.1000,29840,362238.2000
31,00034,9.6800,9.7000,9.7200,9.6800,123239,1195146.9950
32,00035,3.6300,3.8600,3.8600,3.4700,6022890,22225081.5820
33,00036,0.2100,0.2100,0.2100,0.2100,,
34,00037,0.1960,0.1940,0.1950,0.1930,616000,119778.0000
35,00038,1.7300,1.6700,1.7600,1.6700,2086000,3597220.0000
36,00039,0.1050,0.1080,0.1100,0.0990,20689149,2180540.0490
37,00040,0.8000,0.8000,0.8000,0.8000,50000,40000.0000
38,00041,26.7500,27.2000,27.3000,26.3000,686444,18389455.2000
39,00042,0.5300,0.5200,0.5400,0.5200,342000,179760.0000
40,00043,0.6400,0.6500,0.6500,0.6400,4368140,2798244.0000
41,00045,8.6200,8.7800,8.7800,8.6100,486731,4213719.6700
42,00046,3.2600,3.1200,3.2600,3.1200,268000,859780.0000
43,00047,0.1080,0.1080,0.1080,0.1060,908000,98056.0000
44,00050,6.8400,6.7700,6.8600,6.7700,131722,900071.2600
45,00051,11.8000,11.3800,11.8000,11.2200,35000,404340.0000
46,00052,19.8400,19.9600,20.0000,19.7200,262500,5218980.0000
47,00053,131.5000,130.1000,131.5000,130.1000,13000,1700700.0000
48,00055,0.2600,0.2600,0.2600,0.2600,2500,575.0000
49,00056,1.5500,1.5600,1.5600,1.5500,120809,188241.5900
50,00057,2.2300,2.3000,2.3100,2.2200,160000,358540.0000
51,00058,0.0800,,,,,
52,00059,1.0300,1.0400,1.0600,1.0300,4914000,5126300.0000
53,00060,0.8200,0.8300,0.8400,0.8300,20000,16700.0000
54,00061,0.0270,0.0260,0.0270,0.0250,8639000,224240.0000
55,00062,20.2000,20.2500,20.2500,20.1000,61200,1233440.0000
56,00063,0.2020,0.1880,0.2020,0.1880,456000,88907.0000
57,00064,0.2270,0.2260,0.2270,0.2230,2000000,448544.0000
58,00066,46.1000,46.2000,46.8000,45.8000,5878263,271425469.2740
59,00068,3.7200,3.7200,3.7200,3.7200,,
60,00069,8.1300,8.1700,8.1900,8.1000,1563901,12722230.9300
61,00070,0.1500,0.1490,0.1560,0.1420,85000,12493.0000
62,00071,15.6000,15.5000,15.6000,15.5000,133000,2064360.0000
63,00075,2.2000,2.2000,2.2000,2.2000,17864,39211.6800
64,00076,0.0600,0.0600,0.0600,0.0580,1272000,75224.0000
65,00077,0.8800,0.8500,0.8800,0.8500,40000,35100.0000
66,00078,4.1800,4.1600,4.2000,4.1400,243684,1021304.4000
67,00079,0.2500,0.2500,0.2500,0.2500,,
68,00081,5.0600,4.9900,5.1300,4.9500,14145481,71812481.3010
69,00082,0.1870,0.1900,0.1920,0.1870,1548000,292054.0000
70,00083,11.3000,11.3600,11.4000,11.3000,8067751,91311775.2310
71,00084,0.1270,0.1270,0.1270,0.1270,,
72,00085,0.6200,0.6300,0.6400,0.6200,296000,187880.0000
73,00086,3.6300,3.6300,3.6700,3.6300,812129,2968185.6900
74,00087,11.4600,11.4800,11.5400,11.3400,1351270,15518874.6000
75,00088,6.2500,6.2000,6.2500,6.2000,104865,653962.4000
76,00089,4.5900,4.4800,4.5900,4.4600,34000,152160.0000
77,00091,0.2430,0.2550,0.2550,0.2430,618875,152197.5000
78,00092,0.1610,0.1430,0.1580,0.1400,937312,138664.1600
79,00093,0.2750,0.2650,0.2650,0.2650,80000,21200.0000
80,00094,0.2600,0.2600,0.2600,0.2550,100000,25750.0000
81,00097,0.6100,0.6200,0.6300,0.6100,2117000,1301930.0000
82,00099,2.6800,2.6500,2.6800,2.6200,180000,476430.0000
83,00100,6.4000,6.3500,6.4000,6.3100,215000,1365360.0000
84,00101,16.9400,16.7000,16.9400,16.6000,5551566,93837644.4800
85,00102,1.0200,1.0300,1.0600,1.0200,5142000,5380560.0000
86,00103,0.1990,0.1960,0.2000,0.1960,1178000,234328.0000
87,00104,0.4400,0.4400,0.4400,0.4400,,
88,00105,18.5000,18.5000,18.5000,18.5000,,
89,00106,0.8300,0.8100,0.8300,0.8100,60000,49320.0000
90,00107,2.4000,2.4000,2.4000,2.3800,636000,1524240.0000
91,00108,1.4500,1.2800,1.4600,1.2800,1666000,2260280.0000
92,00109,0.0840,0.0840,0.0840,0.0840,56,4.3120
93,00110,0.0840,0.0840,0.0840,0.0840,,
94,00111,0.3800,0.3750,0.3800,0.3450,88000,32900.0000
95,00112,4.5600,4.5900,4.5900,4.5900,2000,9180.0000
96,00113,3.9000,3.9200,3.9200,3.9000,9000,35250.0000
97,00114,0.7400,0.7400,0.7400,0.7400,,
98,00115,0.1190,0.1100,0.1190,0.1100,495000,56045.0000
99,00116,9.8000,9.4000,9.8000,9.4000,1462431,14154573.4600
100,00118,0.3000,0.3000,0.3000,0.3000,20000,6000.0000
101,00119,3.1000,3.1100,3.1600,3.0900,6870899,21482726.3130
102,00120,1.5000,1.4500,1.5000,1.4500,798000,1162780.0000
103,00122,0.5300,0.5400,0.5400,0.5300,42000,22500.0000
104,00123,1.7400,1.7500,1.7600,1.7400,21588576,37696217.7910
105,00124,1.3200,1.3200,1.3200,1.3000,17500,22985.0000
106,00125,2.0500,2.0500,2.1400,2.0500,264000,541780.0000
107,00126,0.7900,0.7800,0.7900,0.7700,264000,205580.0000
108,00127,6.1400,6.1200,6.1800,6.0500,303682,1864340.4550
109,00128,0.7100,0.7000,0.7100,0.7000,360000,254200.0000
110,00129,1.2700,1.2700,1.3000,1.2700,163556,209370.8000
111,00130,0.4150,0.4050,0.4150,0.4050,94000,38930.0000
112,00131,3.7000,3.7000,3.7000,3.7000,,
113,00132,0.2750,0.2700,0.2750,0.2700,90000,24600.0000
114,00133,9.9600,9.9300,9.9900,9.9300,42000,418660.0000
115,00135,6.9600,6.9600,6.9900,6.9000,19159541,133220819.2200
116,00136,0.1140,0.1120,0.1140,0.1110,88486343,10020252.7010
117,00137,0.7500,0.7500,0.7500,0.7500,,
118,00138,0.4250,0.4100,0.4250,0.4100,20100,8299.0000
119,00139,0.0500,0.0490,0.0500,0.0490,4172437,204489.2280
120,00141,0.5100,0.5100,0.5100,0.5100,,
121,00142,2.6200,2.6400,2.6700,2.6100,7869651,20719594.1500
122,00143,0.0550,0.0570,0.0570,0.0530,1484000,81294.0000
123,00144,12.8800,13.2000,13.2000,12.8800,4384350,56695892.2200
124,00145,0.0720,0.0750,0.0750,0.0720,2096000,151328.0000
125,00146,1.0700,1.0700,1.0700,1.0700,,
126,00147,0.1680,0.1730,0.1730,0.1730,5000,865.0000
127,00148,23.0500,23.7000,24.0000,22.9000,3760178,87285294.0000
128,00149,0.0630,0.0630,0.0650,0.0630,896002,56453.1160
129,00152,17.1400,17.3400,17.3400,17.1000,2530145,43383014.2200
130,00154,0.6500,0.6600,0.6600,0.6500,22000,14410.0000
131,00155,0.1800,,,,,
132,00156,0.1730,0.1700,0.1700,0.1700,30000,5100.0000
133,00157,0.6100,0.6100,0.6100,0.6100,50000,30500.0000
134,00158,200.0000,200.0000,200.0000,200.0000,,
135,00159,0.1490,0.1490,0.1490,0.1490,,
136,00160,3.1900,3.1700,3.2000,3.1700,6000,19140.0000
137,00162,0.2440,0.2410,0.2490,0.2410,586000,143962.0000
138,00163,1.7500,1.7500,1.7800,1.7400,597758,1050518.4630
139,00165,13.1400,13.1000,13.3600,13.1000,3332000,43882600.0000
140,00166,0.0800,0.0810,0.0830,0.0780,1151000,94029.0000
141,00167,0.0300,0.0340,0.0340,0.0300,126000,4192.0000
142,00168,50.6000,51.2000,51.4500,50.6000,1565934,79776656.1000
143,00169,0.4000,0.3800,0.4100,0.3750,736000,290580.0000
144,00171,1.1600,1.1600,1.1600,1.1200,332000,378220.0000
145,00172,0.0800,,,,,
146,00173,4.2700,4.3300,4.3400,4.2500,4809527,20640104.9810
147,00174,0.5600,0.5600,0.5600,0.5600,,
148,00175,14.6200,14.6800,14.7800,14.5600,35579734,521529714.8200
149,00176,0.2270,0.2310,0.2310,0.2270,48000,10928.0000
150,00177,10.7800,10.8600,10.9600,10.7800,5043412,54589919.6400
151,00178,1.8200,1.8100,1.8500,1.8000,4983715,9104161.3000
152,00179,17.6800,17.4800,17.7000,17.4200,970156,17081882.6400
153,00180,0.7500,0.7500,0.7500,0.7500,,
154,00181,0.1250,0.1250,0.1250,0.1250,120000,15000.0000
155,00182,0.3600,0.3600,0.3650,0.3600,6110000,2207350.0000
156,00184,4.5000,4.4900,4.5000,4.4800,134000,602800.0000
157,00185,0.3450,0.3450,0.3450,0.3450,1140000,393300.0000
158,00186,0.5300,0.5300,0.5300,0.5300,,
159,00187,1.4700,1.4700,1.4700,1.4400,80000,116160.0000
160,00188,0.0500,0.0500,0.0500,0.0500,,
161,00190,6.7500,6.7100,6.7900,6.7100,58724,395845.5000
162,00191,10.0000,10.0000,10.0000,9.6100,81560,815090.0000
163,00193,0.9100,0.9100,0.9100,0.9100,75,66.0000
164,00194,10.6800,11.0000,11.0000,10.6200,110000,1178240.0000
165,00197,0.1800,0.1740,0.1820,0.1740,385000,68375.0000
166,00198,2.3400,,,,,
167,00199,1.1700,1.1500,1.1800,1.1400,56000,65100.0000
168,00200,20.9000,20.5500,20.9500,20.5500,3165120,66102708.0000
169,00201,0.1720,0.1720,0.1720,0.1720,168000,28896.0000
170,00202,0.2240,0.2250,0.2250,0.2150,1905000,416710.0000
171,00204,0.1460,,,,,
172,00205,0.0200,0.0200,0.0200,0.0190,19540000,374340.0000
173,00207,0.8500,0.8400,0.8600,0.8400,4691176,3988733.9560
174,00208,0.9900,1.0000,1.0000,0.9900,315146,312690.1600
175,00209,0.0210,,,,,
176,00210,0.1560,0.1440,0.1590,0.1410,6184000,936228.0000
177,00211,0.0360,0.0360,0.0360,0.0350,4400058,154651.7400
178,00212,49.5500,49.5500,49.5500,49.5500,1000,49550.0000
179,00213,1.1300,1.1200,1.1300,1.1200,444000,497320.0000
180,00214,1.2200,1.2000,1.2200,1.2000,12766,15468.5600
181,00216,2.2900,2.2900,2.2900,2.2900,,
182,00217,0.2000,0.2040,0.2060,0.2000,1410000,288012.0000
183,00218,1.2300,1.1500,1.2300,1.1500,790000,950000.0000
184,00219,2.2700,2.2700,2.2700,2.2700,,
185,00221,0.4500,0.4500,0.4500,0.4500,,
186,00222,3.0600,3.0600,3.0600,3.0600,,
187,00223,0.0900,0.0920,0.0920,0.0860,1563000,138672.0000
188,00224,1.5400,1.5400,1.5400,1.5400,,
189,00225,14.4800,14.4800,14.4800,14.4800,,
190,00226,2.7000,2.7000,2.7000,2.7000,,
191,00227,0.4050,0.3950,0.4150,0.3950,528000,215240.0000
192,00228,0.2190,0.2100,0.2230,0.2100,11602000,2535038.0000
193,00229,0.9000,0.9000,0.9000,0.9000,,
194,00230,1.3100,1.3000,1.3200,1.2900,684000,890560.0000
195,00231,0.0340,0.0350,0.0350,0.0320,2352500,77537.5000
196,00232,0.1710,0.1660,0.1750,0.1660,12628452,2161655.2240
197,00234,0.1200,0.1200,0.1220,0.1190,852000,102480.0000
198,00235,0.0360,0.0360,0.0370,0.0350,13010000,467320.0000
199,00236,0.9800,1.0000,1.0000,0.9700,24000,23660.0000
200,00237,12.3400,12.3400,12.3400,12.3400,483,5960.2200
201,00239,2.5800,2.5800,2.5800,2.5800,17500,45150.0000
202,00240,0.8900,0.8900,0.8900,0.8900,,
203,00241,9.0100,9.1600,9.2200,8.9200,15022822,135835326.9000
204,00242,4.0000,4.2000,4.2100,3.9600,22396022,90614934.1200
205,00243,0.0370,0.0380,0.0390,0.0370,2747250,103943.0000
206,00244,0.2000,0.2000,0.2000,0.2000,,
207,00245,0.0900,0.0930,0.0930,0.0890,3959307,359819.0020
208,00247,25.2000,25.2000,25.2000,25.2000,,
209,00248,0.0750,0.0680,0.0750,0.0680,79000,5514.0000
210,00250,0.0530,0.0530,0.0530,0.0530,100000,5300.0000
211,00251,6.8400,7.4000,7.4300,6.8200,131148,924283.2520
212,00252,3.3000,3.3000,3.3000,3.3000,,
213,00253,1.6700,1.6700,1.6700,1.6700,,
214,00254,0.1420,,,,,
215,00255,2.5900,2.6400,2.7300,2.5800,338000,904300.0000
216,00256,1.6500,1.6600,1.6600,1.6500,3918000,6490520.0000
217,00257,6.2200,6.2700,6.2800,6.1800,16036544,100082517.9200
218,00258,1.9200,1.9200,1.9200,1.8800,352000,668220.0000
219,00259,1.1200,1.1200,1.1200,1.1200,,
220,00260,0.0320,0.0310,0.0310,0.0310,90250,2796.5000
221,00261,0.0100,0.0100,0.0100,0.0100,95000,830.0000
222,00262,0.1990,0.1980,0.2000,0.1980,525000,104595.0000
223,00263,0.2150,0.2130,0.2130,0.2130,20000,4260.0000
224,00264,1.4000,1.4000,1.4000,1.4000,,
225,00265,0.0980,0.0980,0.0980,0.0980,,
226,00266,7.1800,7.1800,7.1800,7.1800,,
227,00267,10.3000,10.1800,10.3200,10.1800,15524186,159791203.7200
228,00269,0.0270,0.0240,0.0270,0.0240,4000060,99376.0800
229,00270,16.4200,16.2800,16.5400,16.2800,10079418,165334331.2600
230,00271,1.3900,1.3600,1.4000,1.3600,7000,9740.0000
231,00273,0.0610,0.0640,0.0640,0.0610,3860000,240480.0000
232,00274,0.0160,0.0150,0.0160,0.0150,845000,12190.0000
233,00275,0.2600,,,,,
234,00276,0.0770,0.0750,0.0790,0.0750,193250,14835.5000
235,00277,4.4000,4.4000,4.4000,4.4000,,
236,00278,7.2000,7.2000,7.2000,7.2000,6000,43200.0000
237,00279,0.1030,,,,,
238,00280,0.3400,0.3400,0.3550,0.3400,34000,11610.0000
239,00281,0.4900,0.4850,0.4900,0.4850,8000,3910.0000
240,00282,0.2600,0.2650,0.2650,0.2600,639484,166476.1600
241,00286,0.5300,0.5400,0.5400,0.5200,7940020,4212110.0000
242,00287,10.5800,10.5800,10.5800,10.5800,,
243,00289,21.6000,21.6000,21.6000,21.5000,47000,1012650.0000
244,00290,0.0550,0.0550,0.0550,0.0520,3402000,184114.0000
245,00291,42.7500,42.8000,43.7000,42.6500,5548439,237832462.5000
246,00292,0.3000,0.3000,0.3000,0.3000,,
247,00293,11.2600,11.3400,11.3400,11.1200,3227822,36314345.3800
248,00294,2.9600,2.9600,2.9600,2.9600,,
249,00295,0.0780,0.0800,0.0820,0.0770,2225000,174300.0000
250,00296,1.5500,1.5700,1.5800,1.5500,835000,1313950.0000
251,00297,0.7700,0.7700,0.7800,0.7700,9276694,7170123.5600
252,00298,0.4350,0.4350,0.4350,0.4350,490000,213150.0000
253,00299,0.8500,0.8500,0.8500,0.8300,1835100,1540080.0000
254,00303,78.9500,79.9500,79.9500,78.1000,578700,45637295.7000
255,00305,0.2900,0.3000,0.3200,0.2900,1390000,415150.0000
256,00306,2.7200,2.7500,2.7500,2.7200,14000,38380.0000
257,00307,0.1290,,,,,
258,00308,1.2800,1.2500,1.2800,1.2500,9768627,12374039.6400
259,00309,0.1220,0.1250,0.1250,0.1200,200000,24092.0000
260,00310,0.0260,0.0250,0.0270,0.0250,705000,18105.0000
