,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,75.4500,74.6000,75.8000,74.0500,5413850,406980815.3980
1,00002,82.1500,82.3500,82.6000,82.0000,3276700,269525365.3000
2,00003,15.2200,15.1600,15.2400,15.1200,17718949,269265975.2440
3,00004,19.3000,19.0200,19.5600,19.0200,4602899,89004959.0000
4,00005,60.7000,60.7000,60.9000,60.3000,23525867,1426944396.7560
5,00006,57.0000,57.2000,57.2000,56.7000,3858878,219866744.4500
6,00007,0.8300,0.8300,0.8300,0.8200,1100000,912500.0000
7,00008,4.6500,4.6500,4.6500,4.6100,5916669,27440300.3800
8,00009,0.1180,0.1250,0.1280,0.1120,888000,105948.0000
9,00010,19.3200,19.3600,19.3600,19.1200,1667582,32109969.9600
10,00011,163.3000,162.0000,163.3000,161.5000,1534052,249780461.0610
11,00012,38.2000,38.1500,38.3500,38.0500,3991395,152468823.9550
12,00014,30.5500,30.6000,30.7000,30.1500,927677,28279718.9500
13,00015,0.5500,0.5500,0.5500,0.5500,92000,50600.0000
14,00016,115.8000,118.1000,118.1000,115.4000,4390972,509182277.3000
15,00017,10.4600,10.6000,10.6000,10.3600,17948983,187550841.9200
16,00018,0.5500,0.5500,0.5500,0.5500,,
17,00019,72.2500,71.8000,72.8000,71.6500,2131038,153766587.5400
18,00020,50.6500,50.4000,50.7000,49.6500,1377219,69522525.1000
19,00021,0.1190,0.1190,0.1190,0.1190,,
20,00022,0.1720,0.1720,0.1720,0.1720,,
21,00023,17.8000,17.7200,17.8400,17.5200,1363421,24245662.6800
22,00024,0.0710,,,,,
23,00025,11.6000,11.6000,11.6000,11.6000,10000,116000.0000
24,00026,112.1000,112.8000,113.0000,112.0000,6400,719160.0000
25,00027,58.4000,58.3000,58.8000,57.1500,11294071,655129356.8000
26,00028,3.4600,3.5000,3.5000,3.4600,57000,198650.0000
27,00029,11.6200,11.4400,11.6800,11.4400,166000,1923120.0000
28,00030,0.3550,0.3500,0.3550,0.3400,2708000,940100.0000
29,00031,0.4750,0.4800,0.4900,0.4700,4802000,2299480.0000
30,00032,12.1000,12.1400,12.2200,12.1000,60808,740654.9200
31,00034,9.6900,9.6000,9.7000,9.6000,254000,2454750.0000
32,00035,3.9300,3.9400,3.9500,3.8600,1401121,5490308.8700
33,00036,0.2100,0.2100,0.2100,0.2100,,
34,00037,0.2020,0.2020,0.2020,0.2020,,
35,00038,1.6800,1.6300,1.7100,1.6300,1742000,2928220.0000
36,00039,0.0980,0.0920,0.0990,0.0920,7776000,759352.0000
37,00040,0.8300,0.8300,0.8300,0.8300,,
38,00041,27.1000,27.2000,27.3500,27.1000,54918,1495911.4000
39,00042,0.5300,0.5300,0.5300,0.5300,176000,93280.0000
40,00043,0.6400,0.6500,0.6700,0.6400,10072000,6564100.0000
41,00045,8.8900,8.9600,8.9800,8.8000,398009,3529096.3400
42,00046,3.0700,3.0800,3.1000,3.0700,104000,320700.0000
43,00047,0.1040,0.1060,0.1060,0.1040,1436000,150292.0000
44,00050,6.9000,6.8700,6.9200,6.8700,17000,117190.0000
