,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,73.5500,72.8000,73.7500,72.7500,4254929,312057461.4880
1,00002,83.3000,82.6500,83.5000,82.5500,4134114,343898971.6550
2,00003,15.5000,15.5000,15.5400,15.4200,18713572,290146819.8240
3,00004,18.3800,18.1400,18.5400,18.0600,3444016,63114165.4800
4,00005,60.1000,59.6500,60.1500,59.6500,21465219,1287428212.7100
5,00006,56.6000,56.4000,56.6000,56.0500,3038867,171465278.0000
6,00007,0.8500,0.8500,0.8500,0.8400,3938000,3310280.0000
7,00008,4.6700,4.6300,4.6800,4.6200,4667514,21769846.2800
8,00009,0.1250,0.1250,0.1250,0.1250,,
9,00010,20.0500,19.7000,20.1500,19.7000,2156601,42683354.4300
10,00011,167.8000,165.3000,167.8000,165.3000,1438133,240720284.8030
11,00012,39.6500,39.8000,39.8000,39.4000,4790176,189603212.6440
12,00014,31.3000,31.1000,31.4000,30.8500,1162096,36248249.2160
13,00015,0.6000,0.6200,0.6300,0.6000,108000,67740.0000
14,00016,119.7000,118.8000,120.0000,118.7000,3330780,397810597.8150
15,00017,11.3200,11.3000,11.3600,11.2000,14126075,159690855.8200
16,00018,0.6000,0.6000,0.6100,0.5900,3376000,2027120.0000
17,00019,75.9000,74.9500,76.3500,74.9500,1002979,75963340.2000
18,00020,48.6000,47.9500,49.9500,47.6000,1348949,65290281.4000
19,00021,0.1220,0.1220,0.1220,0.1220,,
20,00022,0.1860,0.1850,0.1850,0.1850,40000,7400.0000
21,00023,18.9200,18.9800,19.1000,18.7400,1042278,19736382.6400
22,00024,0.0710,,,,,
23,00025,11.1800,11.0200,11.5200,10.9800,110295,1217656.1600
24,00026,102.4000,102.7000,102.7000,101.8000,7600,776380.0000
25,00027,55.1000,54.6000,55.4500,54.5000,9385367,517091504.1500
26,00028,3.7200,3.7200,3.7200,3.6800,128000,473190.0000
27,00029,11.3400,11.1800,11.4600,11.1800,20000,225800.0000
28,00030,0.3850,0.3600,0.3850,0.3550,40551000,15119000.0000
29,00031,0.4400,0.4450,0.4500,0.4400,703000,312900.0000
30,00032,11.6000,11.5200,11.6000,11.5000,7770,89498.0000
31,00034,9.9100,9.9800,9.9800,9.9000,123000,1222690.0000
32,00035,3.2700,3.3200,3.3300,3.2700,360001,1183743.2500
33,00036,0.2140,0.2140,0.2140,0.2140,,
34,00037,0.2100,0.2100,0.2100,0.2010,306640,64366.8000
35,00038,1.6200,1.6300,1.6400,1.6100,414000,671160.0000
36,00039,0.1030,0.1080,0.1080,0.0980,34300000,3543764.0000
37,00040,0.8100,0.7900,0.8100,0.7900,3000,2410.0000
38,00041,26.6000,26.5500,26.8000,26.5000,194030,5163889.0000
39,00042,0.5800,0.5800,0.5900,0.5800,102000,59180.0000
40,00043,0.6800,0.6600,0.6800,0.6500,4234000,2834100.0000
41,00045,8.9800,8.9800,9.0300,8.9500,1220588,10975038.2000
42,00046,3.3000,3.2900,3.3000,3.2900,100000,329020.0000
43,00047,0.1100,0.1150,0.1150,0.1100,104000,11900.0000
44,00050,7.1400,7.1300,7.1500,7.1000,109000,779130.0000
45,00051,12.6400,12.6200,12.6400,12.5000,8000,100540.0000
46,00052,21.0500,21.0000,21.3000,21.0000,87000,1834500.0000
47,00053,130.0000,130.0000,130.0000,130.0000,1000,130000.0000
48,00055,0.2700,0.2700,0.2700,0.2700,80000,21600.0000
49,00056,1.5600,1.5600,1.5600,1.5600,76000,118560.0000
50,00057,2.7300,2.7100,2.7600,2.7100,218000,592640.0000
51,00058,0.0900,0.0900,0.0900,0.0900,,
52,00059,1.0800,1.0800,1.0800,1.0700,3820000,4108760.0000
53,00060,0.8300,0.8300,0.8300,0.8300,,
54,00061,0.0340,0.0320,0.0350,0.0320,27970100,920302.7000
55,00062,20.7500,20.7500,20.8000,20.7000,56000,1161680.0000
56,00063,0.2500,0.2350,0.2550,0.2350,97000,23280.0000
57,00064,0.2370,0.2330,0.2380,0.2290,9058000,2107914.0000
58,00066,45.9500,45.5000,46.0000,45.4500,4928252,225654335.3800
59,00068,3.7200,3.7200,3.7200,3.7200,,
60,00069,8.5500,8.4400,8.5900,8.4400,3097502,26423287.0800
61,00070,0.1360,0.1400,0.1400,0.1360,271500,37952.0000
62,00071,15.2400,15.3400,15.3400,15.2000,68000,1044020.0000
63,00075,2.4000,2.2000,2.4000,2.2000,30106,71386.5500
64,00076,0.0600,0.0580,0.0600,0.0570,2924720,169786.1600
65,00077,0.8800,0.8600,0.8600,0.8400,18000,15280.0000
66,00078,4.4000,4.4400,4.4900,4.4000,286800,1275200.0000
67,00079,0.2500,0.2500,0.2500,0.2500,,
68,00081,4.2400,4.1800,4.2400,4.1700,3650930,15374160.3000
69,00082,0.2110,0.2100,0.2150,0.2080,7105800,1505641.8000
70,00083,12.0600,11.9800,12.1200,11.9200,4760775,57432797.1800
71,00084,0.1290,0.1210,0.1300,0.1180,192000,23434.0000
72,00085,0.6500,0.6500,0.6500,0.6400,130000,83580.0000
73,00086,3.4200,3.4100,3.4300,3.4000,467000,1595010.0000
74,00087,11.6200,11.6000,11.7400,11.6000,1732848,20177846.6000
75,00088,6.3000,6.3200,6.3500,6.2800,417000,2628330.0000
76,00089,4.6200,4.6200,4.6200,4.6200,,
77,00091,0.2390,0.2400,0.2400,0.2240,877500,205477.5000
78,00092,0.1430,0.1430,0.1430,0.1430,,
79,00093,0.3100,0.3100,0.3100,0.3100,,
80,00094,0.1930,0.1820,0.2000,0.1820,38000,6988.0000
81,00097,0.6400,0.6300,0.6400,0.6300,293000,185060.0000
82,00099,2.7600,2.7600,2.7600,2.7600,3000,8280.0000
83,00100,3.5800,3.6000,3.6000,3.5800,313000,1124610.0000
84,00101,17.3800,17.2600,17.4200,17.2000,3523003,61080951.5600
85,00102,1.1800,1.1800,1.2000,1.1700,820000,969640.0000
86,00103,0.1700,0.1700,0.1700,0.1700,,
87,00104,0.4500,0.4550,0.4550,0.4500,55000,24775.0000
88,00105,20.0000,20.0000,20.0000,20.0000,40000,780000.0000
89,00106,0.8500,0.8500,0.8500,0.8500,628000,533800.0000
90,00107,2.3000,2.3100,2.3100,2.2900,1618000,3714020.0000
91,00108,1.2600,1.2500,1.2900,1.2500,882000,1107920.0000
92,00109,0.1150,0.1150,0.1150,0.1150,6934,728.0700
93,00110,0.0870,0.0850,0.0900,0.0800,774000,66986.0000
94,00111,0.4000,0.4000,0.4000,0.4000,50000,20000.0000
95,00112,3.3000,3.3300,3.3800,3.3300,8000,26940.0000
96,00113,3.8500,3.8500,4.0200,3.8500,38000,147695.0000
97,00114,0.6200,0.6100,0.6200,0.6100,30000,18400.0000
98,00115,0.1100,0.1100,0.1100,0.1100,,
99,00116,9.6100,9.4900,9.6700,9.4900,1015008,9757581.7500
100,00118,0.2800,0.2850,0.2850,0.2800,50000,14060.0000
101,00119,2.9900,2.9300,3.0200,2.9300,3856000,11506210.0000
102,00120,1.1500,1.1000,1.1500,1.0500,2104000,2306620.0000
103,00122,0.5600,0.5500,0.5600,0.5500,178000,99370.0000
104,00123,1.7500,1.7500,1.7700,1.7400,19397194,33959013.0200
105,00124,1.2400,1.2400,1.2400,1.2300,256000,317220.0000
106,00125,2.3000,2.3000,2.3000,2.3000,,
107,00126,0.8000,0.7900,0.8000,0.7900,448000,354140.0000
108,00127,5.7000,5.6600,5.7400,5.6600,390500,2233160.0000
109,00128,0.7600,0.7600,0.7700,0.7600,3544000,2703160.0000
110,00129,1.3000,1.3000,1.3200,1.3000,124190,162436.9000
111,00130,0.4650,0.4650,0.4650,0.4650,,
112,00131,3.8400,3.8400,3.8400,3.8400,,
113,00132,0.2700,0.2600,0.2700,0.2600,9350,2434.0000
114,00133,9.9600,9.9000,9.9600,9.8000,60000,592560.0000
115,00135,7.5600,7.4700,7.6100,7.4300,13411394,101355729.2480
116,00136,0.1160,0.1160,0.1170,0.1150,64530800,7469074.0000
117,00137,0.7100,0.7100,0.7100,0.7100,,
118,00138,0.4800,0.4800,0.4800,0.4800,10000,4800.0000
119,00139,0.0680,0.0680,0.0700,0.0660,4396000,297458.0000
120,00141,0.5800,0.5800,0.5800,0.5800,,
121,00142,3.0000,3.1000,3.1000,2.9600,2115893,6342403.4600
122,00143,0.0730,0.0610,0.0610,0.0610,8000,488.0000
123,00144,12.5000,12.3800,12.5600,12.3600,3474764,43345767.3000
124,00145,0.0720,0.0720,0.0720,0.0720,48000,3456.0000
125,00146,1.1500,1.1500,1.1500,1.1500,,
126,00147,0.1750,0.1750,0.1750,0.1750,,
127,00148,22.1500,21.4500,22.2000,21.3000,2855488,62596446.3500
128,00149,0.0670,0.0660,0.0680,0.0660,3080000,204070.0000
129,00152,16.4000,16.1000,16.4800,16.1000,3002455,49175848.9000
130,00154,0.6600,0.6500,0.6600,0.6500,12000,7820.0000
131,00155,0.1800,,,,,
132,00156,0.1780,0.1780,0.1780,0.1780,,
133,00157,0.6000,0.6000,0.6000,0.6000,,
134,00158,207.6000,207.6000,207.6000,207.6000,,
135,00159,0.1450,0.1450,0.1450,0.1450,200000,29000.0000
136,00160,3.3500,3.3500,3.3500,3.3500,22000,73700.0000
137,00162,0.2120,0.2100,0.2190,0.2100,368000,77562.0000
138,00163,1.7700,1.7600,1.7900,1.7500,748000,1323320.0000
139,00165,12.2200,11.9800,12.3600,11.8400,6475598,78780280.2000
140,00166,0.1040,0.1070,0.1110,0.1020,19401500,2038557.0000
141,00167,0.0340,0.0340,0.0340,0.0340,200000,6400.0000
142,00168,47.9500,46.8000,48.0000,45.9500,2375402,112907924.5500
143,00169,0.4200,0.4350,0.4400,0.4100,782400,327254.0000
144,00171,1.2800,1.2900,1.3000,1.2700,44000,56640.0000
145,00172,0.0800,,,,,
146,00173,4.3100,4.3300,4.3300,4.2600,1518368,6529027.6800
147,00174,0.6100,0.5900,0.6100,0.5900,96000,56840.0000
148,00175,15.2000,15.0200,15.2800,14.9800,45596340,690667267.3980
149,00176,0.2750,0.2750,0.2750,0.2750,,
150,00177,10.5200,10.5200,10.5600,10.4200,1154000,12124920.0000
151,00178,2.0100,1.9800,2.0500,1.9700,11120953,22382999.5900
152,00179,14.4000,14.5600,14.9200,14.3800,620062,9009782.7600
153,00180,0.8400,0.8400,0.8400,0.8400,,
154,00181,0.1580,0.1580,0.1580,0.1580,40000,6320.0000
