,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,73.3500,72.3500,73.8000,72.3500,4289730,314076971.6500
1,00002,80.0000,80.0000,80.2000,79.7000,2590207,207027216.7600
2,00003,15.3000,15.3000,15.3400,15.2200,6848544,104784719.5650
3,00004,17.7800,17.8600,17.8800,17.6000,2734288,48415524.4400
4,00005,61.4000,61.4000,61.6000,61.1500,14219411,872970291.3450
5,00006,54.8000,54.9500,54.9500,54.6000,1442321,79019497.6500
6,00007,0.8700,0.8600,0.8700,0.8600,1222000,1051520.0000
7,00008,4.5700,4.5100,4.5700,4.5000,6712569,30543469.3100
8,00009,0.1220,0.1220,0.1220,0.1220,984000,120048.0000
9,00010,19.1800,18.5600,19.2600,18.5200,26930581,500762276.1600
10,00011,165.2000,164.4000,165.5000,164.1000,974958,160805766.9170
11,00012,37.8500,38.0000,38.1000,37.7000,3981820,151001407.0100
12,00014,30.4500,30.1000,30.6000,30.0000,2349005,71157060.2500
13,00015,0.6300,0.6300,0.6300,0.6300,,
14,00016,115.4000,116.4000,116.4000,114.6000,3260676,376058660.9500
15,00017,10.9800,11.0000,11.0600,10.8600,11384065,124981129.7600
16,00018,0.6000,0.6000,0.6000,0.6000,156200,93726.6000
17,00019,73.1000,73.2000,73.2500,72.2500,1179859,86096641.7500
18,00020,46.3500,46.5500,46.6500,45.9000,996567,46108062.6500
19,00021,0.1210,0.1210,0.1210,0.1210,,
20,00022,0.1920,0.1920,0.1920,0.1920,,
21,00023,18.8600,18.5600,18.9200,18.5200,742205,13988418.1600
22,00024,0.0710,,,,,
23,00025,11.4000,11.4000,11.4000,11.4000,,
24,00026,97.6000,96.8000,97.6000,96.8000,800,77840.0000
25,00027,51.8500,50.8000,52.1500,50.8000,11451783,593449528.0000
26,00028,3.6200,3.7000,3.7000,3.6200,32000,118320.0000
27,00029,11.6000,11.6800,11.8800,11.3400,266200,3078924.0000
28,00030,0.3200,0.3250,0.3300,0.3150,7126000,2285690.0000
29,00031,0.4450,0.4450,0.4500,0.4400,1200000,534840.0000
30,00032,11.4800,11.5000,11.5800,11.4800,35630,409262.6000
31,00034,9.6100,9.8800,9.8800,9.6000,221500,2155205.0000
32,00035,3.2500,3.2400,3.2600,3.2000,385000,1242685.0000
33,00036,0.2250,0.2250,0.2250,0.2250,,
34,00037,0.2070,0.2080,0.2080,0.1990,46000,9334.0000
35,00038,1.6200,1.6100,1.6400,1.6100,300000,488360.0000
