,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,74.1000,75.0000,75.2500,73.8500,2836418,210982660.6000
1,00002,82.1500,82.6500,82.9000,82.0000,1686597,138719818.2320
2,00003,15.2400,15.3000,15.3400,15.2000,12410287,189241060.4740
3,00004,20.2000,20.1500,20.3500,20.0000,4282857,86309023.3000
4,00005,60.4000,60.9000,61.2000,60.2500,14419537,874111096.6630
5,00006,57.2500,57.3500,57.5500,56.8000,1404123,80260579.7500
6,00007,0.8200,0.8200,0.8300,0.8100,824000,675840.0000
7,00008,4.6300,4.6100,4.6400,4.6000,16206687,74679811.6300
8,00009,0.1160,0.1090,0.1160,0.1090,612000,70194.0000
9,00010,20.4000,19.6600,20.5500,19.6600,1867115,37616079.5000
10,00011,161.6000,163.3000,163.3000,161.3000,1146861,185769465.3670
11,00012,38.0500,38.4500,38.4500,38.0000,2953569,112630557.2920
12,00014,31.0000,30.9000,31.2000,30.7000,2332729,72300391.7500
13,00015,0.5400,0.5000,0.5500,0.5000,6000,3180.0000
14,00016,118.5000,119.7000,119.8000,118.2000,2613027,309994343.1000
15,00017,10.7200,10.8000,10.8000,10.6400,10850822,116035942.4620
16,00018,0.5800,0.5700,0.5800,0.5700,206000,118480.0000
17,00019,72.5500,73.2000,73.4000,72.4000,2404298,175219619.2000
18,00020,52.6000,52.6000,53.3000,52.4500,568516,30001805.0000
19,00021,0.1220,0.1220,0.1220,0.1220,,
20,00022,0.1770,0.1770,0.1770,0.1770,,
21,00023,17.8000,17.7400,17.9800,17.7000,853353,15198651.5600
22,00024,0.0710,,,,,
23,00025,11.5200,11.7000,11.8200,11.5200,16000,188080.0000
24,00026,120.0000,117.9000,120.0000,117.9000,14600,1732480.0000
25,00027,58.9000,61.3000,61.3000,58.8500,10411407,619238240.6000
26,00028,3.4500,3.4600,3.5100,3.4100,186400,640444.0000
27,00029,11.8000,11.8000,11.8000,11.6600,46000,541120.0000
28,00030,0.3400,0.3400,0.3450,0.3250,2062000,684910.0000
29,00031,0.4800,0.4800,0.4850,0.4800,412000,198230.0000
30,00032,12.2000,12.1000,12.2000,12.1000,10446,126692.3400
31,00034,9.8400,9.8500,9.8600,9.8100,120000,1181930.0000
32,00035,3.7600,3.8400,3.8400,3.7500,782897,2957272.1100
33,00036,0.2140,0.2140,0.2140,0.2140,,
34,00037,0.2060,0.2060,0.2060,0.2060,,
35,00038,1.8100,1.7800,1.8500,1.7900,1670000,3045660.0000
