,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,70.9500,71.5000,71.5000,70.4000,5299641,375011823.2800
1,00002,81.5000,82.0500,82.3500,81.3000,3404751,277740442.4370
2,00003,15.6200,16.1000,16.1200,15.5800,55998805,880333186.7920
3,00004,17.8000,17.9000,17.9200,17.3400,3561371,62813653.9000
4,00005,56.8500,57.0000,57.1000,56.8000,15989364,909648457.4610
5,00006,54.0500,54.0000,54.2000,53.5000,2221794,119532054.2000
6,00007,0.8800,0.8700,0.8800,0.8600,3286000,2858960.0000
7,00008,4.4400,4.4500,4.4600,4.4200,8430543,37411875.2800
8,00009,0.1240,0.1330,0.1330,0.1190,1242000,152532.0000
9,00010,19.6800,19.8200,19.9000,19.5600,553000,10905390.0000
10,00011,168.8000,170.0000,171.0000,168.0000,2069623,349266988.3300
11,00012,37.5500,38.0000,38.3000,37.0000,12866486,482207880.7640
12,00014,33.5000,33.8500,33.9500,33.0000,1576462,52477051.9500
13,00015,0.6800,0.6800,0.6900,0.6800,54000,36920.0000
14,00016,114.3000,117.6000,117.6000,113.0000,5726162,652835997.0000
15,00017,10.0600,10.2800,10.3000,9.9200,13279563,133219918.4900
16,00018,0.6300,0.6200,0.6300,0.6200,126000,78840.0000
17,00019,78.9000,81.1500,81.7000,78.6000,2336504,185603659.7000
18,00020,47.6500,48.4500,48.4500,47.4000,1316139,62689274.1500
19,00021,0.1580,0.1580,0.1580,0.1580,,
20,00022,0.1830,0.1830,0.1830,0.1750,346000,62530.0000
21,00023,20.7000,20.8000,20.8000,20.5000,1025091,21140372.6500
22,00024,0.0710,,,,,
23,00025,11.1800,11.1800,11.1800,11.1800,,
24,00026,101.0000,100.1000,101.5000,99.5500,9800,980280.0000
25,00027,49.1500,49.7000,50.0000,48.5000,9657874,474149731.2500
26,00028,3.7000,3.7000,3.7100,3.7000,35762,132396.5400
27,00029,8.0000,8.0000,8.0000,8.0000,40000,320000.0000
28,00030,0.2390,0.2380,0.2390,0.2300,2524000,591256.0000
29,00031,0.4300,0.4350,0.4400,0.4250,2213943,949001.9150
30,00032,10.8400,10.8000,10.9000,10.8000,33303,361414.2200
31,00034,9.6800,9.8500,9.8500,9.5700,192000,1858150.0000
32,00035,3.5700,3.6000,3.6000,3.5300,502014,1789769.0000
33,00036,0.2500,0.2500,0.2500,0.2500,15000,3750.0000
34,00037,0.2200,0.2200,0.2200,0.2200,,
35,00038,1.6500,1.6400,1.6700,1.6300,412000,674280.0000
36,00039,0.0810,0.1020,0.1050,0.0740,358324000,31054472.0000
37,00040,0.8200,0.8200,0.8200,0.8000,7677,6238.0600
38,00041,30.3000,30.1500,30.5000,29.9000,304812,9211936.5000
39,00042,0.6000,0.6000,0.6100,0.6000,24000,14580.0000
40,00043,0.6900,0.6900,0.7000,0.6800,4342000,2995100.0000
41,00045,9.1500,9.1700,9.2000,9.1400,103423,946636.6100
42,00046,3.5000,3.4700,3.5000,3.4700,26000,90340.0000
43,00047,0.1150,0.1150,0.1150,0.1150,,
44,00050,7.9000,7.9600,8.0600,7.9000,16000,127420.0000
