,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,55.0000,54.8000,55.9500,54.8000,7805060,431670602.5500
1,00002,80.5500,80.5000,81.5000,80.4500,2516574,203366140.3500
2,00003,13.8800,14.0000,14.1000,13.7600,15919029,221538672.8200
3,00004,14.1800,14.0000,14.3000,13.8800,3816794,54081423.3200
4,00005,39.4500,39.3500,39.6500,39.1000,43427634,1712215975.6660
5,00006,47.9000,47.8000,48.4500,47.5500,3213742,154343988.2000
6,00007,0.7000,0.7200,0.7300,0.7000,3908000,2772240.0000
7,00008,4.4600,4.5000,4.5100,4.4500,7012157,31370641.5700
8,00009,0.0860,0.0860,0.0870,0.0860,2346000,201810.0000
9,00010,16.3400,16.2200,16.5000,16.1600,615000,10016820.0000
10,00011,134.2000,135.0000,135.7000,134.1000,1946944,262264831.8090
11,00012,30.3000,30.4000,30.6000,30.2000,3195201,97203088.4700
12,00014,23.9000,23.6000,23.9500,23.5500,1336516,31778127.6500
13,00015,0.3900,0.3950,0.3950,0.3850,152000,59080.0000
14,00016,99.2000,99.5000,99.7000,98.8500,7454480,739565462.9000
15,00017,9.0600,8.9700,9.0900,8.9100,16430308,148416545.1700
16,00018,0.4900,0.4850,0.4900,0.4850,30000,14600.0000
17,00019,49.2500,48.5000,49.4500,48.5000,3972099,193615187.3500
18,00020,56.5000,56.2000,57.6500,56.2000,1464200,83546950.0000
19,00021,0.0950,0.0890,0.0950,0.0860,55000,4855.0000
20,00022,0.1300,0.1300,0.1300,0.1300,,
21,00023,15.9000,16.0000,16.2000,15.8800,621355,9917832.0600
22,00024,0.0710,,,,,
23,00025,9.8600,9.8600,9.8600,9.8600,26000,256360.0000
24,00026,96.4500,96.0000,96.9000,96.0000,14000,1348820.0000
25,00027,53.0500,54.0000,54.2000,52.8500,12331011,658368759.5500
26,00028,3.3000,3.3000,3.3300,3.2900,94400,312930.0000
27,00029,12.5000,12.5000,12.5400,12.4000,74000,924760.0000
28,00030,0.2320,0.2310,0.2340,0.2270,1066000,245356.0000
29,00031,0.4050,0.3950,0.4100,0.3900,3520000,1407120.0000
30,00032,12.3000,12.4000,12.5000,12.1200,71894,880304.6000
31,00034,9.1000,9.0600,9.1500,9.0600,410000,3727410.0000
32,00035,2.6500,2.7000,2.7300,2.6400,1934254,5162941.2100
33,00036,0.1350,0.1230,0.1290,0.1210,102000,12456.0000
34,00037,0.1190,0.1160,0.1180,0.1150,520000,60876.0000
35,00038,2.4400,2.4600,2.6000,2.3800,12038000,30259440.0000
36,00039,0.0490,0.0480,0.0490,0.0460,3584000,169744.0000
37,00040,0.6500,0.6700,0.6700,0.6100,1012000,641960.0000
38,00041,20.8000,20.7500,20.9500,20.6000,87186,1810418.8000
39,00042,0.3700,0.3700,0.3800,0.3700,322000,119610.0000
40,00043,0.6700,0.6700,0.6800,0.6600,1444000,962380.0000
41,00045,6.9100,6.9800,7.0200,6.8500,217526,1511117.3200
42,00046,2.4900,2.4900,2.5000,2.4900,56000,139660.0000
43,00047,0.0750,0.0720,0.0750,0.0720,160000,11544.0000
44,00050,6.5000,6.5500,6.5500,6.5000,21750,141557.5000
45,00051,8.2000,8.1100,8.2100,8.1000,13975,114176.7500
46,00052,17.8000,17.7400,18.0800,17.7400,165500,2965640.0000
47,00053,105.8000,106.1000,106.8000,105.8000,5000,531200.0000
48,00055,0.1990,0.2020,0.2020,0.1920,928000,182812.0000
49,00056,1.8700,1.8800,1.8800,1.8700,372728,697559.5200
50,00057,1.8800,1.7900,1.8800,1.7800,250000,447820.0000
51,00058,0.0960,,,,,
52,00059,1.0300,1.0200,1.0300,1.0100,4104000,4188680.0000
53,00060,0.7000,0.7000,0.7000,0.7000,,
54,00061,0.0130,0.0130,0.0140,0.0120,18104500,235506.0000
55,00062,17.1000,17.2200,17.2800,17.0000,151421,2602430.6800
56,00063,0.1820,0.1820,0.1820,0.1820,,
57,00064,0.1090,0.1080,0.1090,0.1060,17393000,1860337.0000
58,00066,42.1000,42.0000,42.5500,41.9000,3514669,148006665.9600
59,00068,1.8300,1.8300,1.8300,1.8300,1000,1830.0000
60,00069,6.6900,6.5400,6.8000,6.5200,3721176,24918922.6200
61,00070,0.0950,0.0950,0.0950,0.0950,10000,880.0000
62,00071,14.1200,14.1200,14.2000,14.1200,250700,3540354.0000
63,00075,2.1000,2.0600,2.1000,2.0600,53832,112603.6100
64,00076,0.0220,0.0200,0.0220,0.0190,28568502,609203.6280
65,00077,0.6900,0.6900,0.6900,0.6900,,
66,00078,3.0700,3.2100,3.2100,3.0400,501500,1550855.0000
67,00079,0.1830,0.1830,0.1830,0.1830,,
68,00081,4.4500,4.4400,4.5900,4.4400,2882000,12929960.0000
69,00082,0.1490,0.1280,0.1740,0.1240,38416505,5665928.2900
70,00083,10.3400,10.6200,10.7000,10.2400,11583152,120154673.2000
71,00084,0.0840,0.0890,0.0900,0.0840,387000,34205.0000
72,00085,0.7500,0.7000,0.7700,0.7000,4640000,3443260.0000
73,00086,3.1200,3.1000,3.1500,3.0800,2007000,6263155.0000
74,00087,8.2300,8.0900,8.3000,8.0900,2450000,20146150.0000
75,00088,5.1200,5.1200,5.1400,5.0600,87000,444120.0000
76,00089,4.5000,4.5000,4.5000,4.5000,,
77,00091,0.3250,0.3300,0.3300,0.3150,315000,101650.0000
78,00092,0.1250,0.1200,0.1350,0.1200,1145797,147362.6790
79,00093,0.2950,0.2950,0.2950,0.2950,,
80,00094,0.1950,0.1920,0.2000,0.1920,10000,1952.0000
81,00097,0.4400,0.4350,0.4450,0.4350,619800,272196.0000
82,00099,2.1000,2.1000,2.1000,2.1000,,
83,00100,7.1100,7.1200,7.1400,7.1000,136000,968030.0000
84,00101,16.8400,17.0600,17.3400,16.6800,8236672,138912610.6400
85,00102,0.6600,0.6400,0.6800,0.6300,3646000,2401880.0000
86,00103,0.2070,0.2070,0.2070,0.2070,8000,1656.0000
87,00104,0.3450,0.3450,0.3450,0.3450,,
88,00105,16.1000,16.2000,16.2000,16.1000,26000,421000.0000
89,00106,0.8000,0.7700,0.8000,0.7700,28000,21800.0000
90,00107,1.9300,1.9200,1.9400,1.9200,780000,1506080.0000
91,00108,1.7000,1.6800,1.7200,1.6800,1320000,2236980.0000
92,00109,0.0750,0.0690,0.0750,0.0690,200000,14320.0000
93,00110,0.0520,0.0520,0.0520,0.0520,,
94,00111,0.3500,0.3500,0.3500,0.3500,70000,24500.0000
95,00112,5.0900,5.0600,5.2300,5.0000,50000,255680.0000
96,00113,4.0800,4.0300,4.0800,4.0300,50500,203840.0000
97,00114,0.6000,0.6000,0.6000,0.6000,140000,84000.0000
98,00115,0.1040,0.1040,0.1040,0.1040,,
99,00116,7.7600,7.7400,7.8600,7.7100,579000,4495570.0000
100,00118,0.2800,0.2800,0.2800,0.2800,274000,76720.0000
101,00119,2.6600,2.7000,2.7400,2.6600,3505000,9399230.0000
102,00120,1.3700,1.3000,1.3700,1.2100,2119450,2767825.0000
103,00122,0.4000,0.4000,0.4050,0.3900,826000,328775.0000
104,00123,1.4500,1.4500,1.4800,1.4500,12433392,18155796.6400
105,00124,0.9400,0.9600,0.9600,0.9100,998000,922620.0000
106,00125,1.4500,1.4500,1.4500,1.4500,,
107,00126,0.5100,0.5200,0.5200,0.5100,146000,74480.0000
108,00127,3.6000,3.6500,3.6500,3.6000,172500,626360.0000
109,00128,0.5600,0.5500,0.5600,0.5500,760000,422960.0000
110,00129,0.9000,0.9000,0.9000,0.9000,50000,45000.0000
111,00130,0.3100,0.3200,0.3200,0.3100,100000,31820.0000
112,00131,2.4200,2.4100,2.4900,2.3600,40122,96935.4800
113,00132,0.2150,0.2150,0.2150,0.2150,60000,12900.0000
114,00133,9.2300,9.2500,9.2500,9.1800,78796,725283.6000
115,00135,4.9000,4.9300,4.9600,4.8400,20128212,98872409.8400
116,00136,0.1480,0.1420,0.1530,0.1340,740480562,108234679.6810
117,00137,0.4950,0.4950,0.4950,0.4950,,
118,00138,0.2850,0.2850,0.2850,0.2850,76000,21660.0000
119,00139,0.0190,0.0190,0.0190,0.0180,24108000,445550.0000
120,00141,0.3900,0.3900,0.3900,0.3900,2460000,959400.0000
121,00142,1.4800,1.4300,1.5100,1.4300,3047997,4514775.7100
122,00143,0.0610,0.0660,0.0660,0.0600,1850000,119400.0000
123,00144,10.0000,9.9000,10.0400,9.8400,6164422,61285476.9800
124,00145,0.0600,0.0600,0.0600,0.0600,40000,2400.0000
125,00146,1.1700,1.1700,1.1700,1.1700,,
126,00147,0.1450,0.1450,0.1520,0.1450,975000,141775.0000
127,00148,19.1800,19.1000,19.3600,19.1000,636716,12230961.2800
128,00149,0.0710,0.0700,0.0730,0.0680,1592098,111836.3700
129,00152,13.8400,14.2000,14.2000,13.8200,2647982,36783868.5200
130,00154,0.4300,0.4300,0.4300,0.4300,,
131,00155,0.1800,,,,,
132,00156,0.1540,0.1600,0.1600,0.1530,1241554,192747.9920
133,00157,0.6500,,,,,
134,00158,181.5000,181.5000,181.5000,181.5000,,
135,00159,0.1320,0.1320,0.1320,0.1320,,
136,00160,2.3600,2.3600,2.3600,2.3600,,
137,00162,0.1470,0.1410,0.1560,0.1400,840000,121392.0000
138,00163,1.2900,1.3000,1.3200,1.2900,730000,949680.0000
139,00165,11.2000,11.2800,11.4800,11.1800,2663950,29994156.0000
140,00166,0.0380,0.0390,0.0400,0.0340,12097650,432677.2500
141,00167,0.0260,0.0230,0.0260,0.0230,250000,5768.0000
142,00168,51.0000,52.0000,52.0000,50.8000,2204488,113264046.0000
143,00169,0.2800,0.2750,0.2850,0.2750,1044000,291070.0000
144,00171,1.0200,1.0100,1.0300,1.0000,794000,805020.0000
145,00172,0.0800,,,,,
146,00173,3.5000,3.4800,3.5200,3.4600,1838057,6429840.2600
147,00174,0.5300,0.5400,0.5400,0.5300,32000,17080.0000
148,00175,12.9800,13.0800,13.2000,12.8000,42160379,548464896.0000
149,00176,0.2000,0.2000,0.2000,0.2000,,
150,00177,9.4500,9.4200,9.5500,9.4100,9289604,88162541.4400
151,00178,1.3400,1.3400,1.3600,1.3200,5884000,7877730.0000
152,00179,13.2000,12.4600,13.2600,12.4600,2663828,34599478.7200
153,00180,0.5900,0.5900,0.5900,0.5900,,
154,00181,0.2000,0.2000,0.2000,0.2000,,
155,00182,0.3050,0.3050,0.3100,0.3000,8440000,2565150.0000
156,00184,2.9000,2.9000,2.9000,2.9000,24000,69600.0000
