,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,70.2000,69.7000,70.8000,69.7000,3235246,227457825.2000
1,00002,81.7000,81.7000,82.0500,81.4000,2801623,229039432.9700
2,00003,15.1000,15.1800,15.2000,15.0000,13326182,201433195.6600
3,00004,19.3800,19.3800,19.5400,19.2000,1614917,31255458.1800
4,00005,58.6500,58.2000,58.9000,58.2000,13625708,799592013.1380
5,00006,56.7500,56.9000,56.9000,56.4000,2019497,114335876.2000
6,00007,0.8100,0.8000,0.8100,0.7900,2544000,2040640.0000
7,00008,4.7700,4.7500,4.7700,4.7300,6047561,28764753.0600
8,00009,0.1520,0.1500,0.1520,0.1500,108000,16332.0000
9,00010,19.9600,19.6800,20.1000,19.6800,821702,16392845.2000
10,00011,161.9000,163.2000,164.0000,161.9000,1179506,191869835.3900
11,00012,36.6000,36.9000,37.2500,36.5500,4101671,151200871.7000
12,00014,29.6500,29.5000,30.0000,29.4500,2601416,77222869.1400
13,00015,0.5300,0.5500,0.5500,0.5400,22000,12080.0000
14,00016,112.4000,113.7000,114.0000,112.0000,3022163,341055428.1000
15,00017,10.1800,10.2800,10.2800,10.1200,11935612,121436382.5600
16,00018,0.5500,0.5500,0.5500,0.5500,30000,16500.0000
17,00019,72.5500,71.6500,73.4500,71.1500,2031332,147137871.9500
18,00020,47.5500,48.4000,48.4500,47.3500,963153,45974797.1000
19,00021,0.1160,0.1160,0.1160,0.1160,,
20,00022,0.1470,0.1470,0.1470,0.1470,,
21,00023,17.4800,17.5000,17.6800,17.4600,837188,14692902.8400
22,00024,0.0710,,,,,
23,00025,11.2000,11.2000,11.2000,11.2000,20917,233976.9600
24,00026,116.1000,116.2000,117.1000,116.1000,6200,722600.0000
25,00027,54.6000,53.7500,54.8500,53.1000,10472065,568905606.3000
26,00028,3.2700,3.2800,3.2800,3.2500,12000,39230.0000
27,00029,11.0000,11.0800,11.0800,10.9600,26000,287200.0000
28,00030,0.3150,0.3200,0.3200,0.3100,312000,98160.0000
29,00031,0.4350,0.4350,0.4450,0.4350,1883400,826401.0000
30,00032,12.2000,12.0600,12.2000,12.0400,104000,1260560.0000
31,00034,9.3800,9.4000,9.4000,9.3500,262000,2459300.0000
32,00035,3.2700,3.2900,3.3400,3.2600,1315411,4327324.6400
33,00036,0.1950,0.1950,0.1950,0.1950,48000,9360.0000
34,00037,0.2000,0.2000,0.2000,0.2000,,
35,00038,1.5500,1.5800,1.5900,1.5300,936000,1455820.0000
36,00039,0.0740,0.0750,0.0750,0.0700,3168000,229688.0000
37,00040,0.7600,0.7500,0.7800,0.7500,8000,6090.0000
38,00041,24.1500,24.2500,24.2500,23.9000,80581,1937585.2500
39,00042,0.5000,0.5000,0.5100,0.5000,124000,63200.0000
40,00043,0.6700,0.6800,0.6900,0.6700,3458593,2338399.5200
41,00045,8.3000,8.2200,8.3600,8.0500,80515,669238.0000
42,00046,3.0900,3.0800,3.1000,3.0700,56000,172460.0000
43,00047,0.0930,0.0930,0.0950,0.0930,1152000,107196.0000
44,00050,6.7000,6.7200,6.7200,6.6800,43000,288100.0000
45,00051,10.9600,10.9600,10.9600,10.9600,,
46,00052,18.8200,19.0000,19.0400,18.8000,121500,2292130.0000
47,00053,130.0000,130.0000,130.0000,130.0000,1000,130000.0000
48,00055,0.2170,0.2160,0.2170,0.2140,250000,53940.0000
49,00056,1.4700,1.4700,1.4700,1.4700,,
50,00057,2.1300,2.1200,2.1800,2.1200,20000,42900.0000
51,00058,0.0900,0.0920,0.0950,0.0900,1023500,93377.5000
52,00059,1.0300,1.0200,1.0300,1.0100,5630000,5751640.0000
53,00060,0.7300,0.7100,0.7900,0.7100,84000,62260.0000
54,00061,0.0270,0.0280,0.0280,0.0260,1962000,52494.0000
55,00062,19.5400,19.5400,19.6600,19.4800,96000,1879072.0000
56,00063,0.1830,0.1830,0.1830,0.1830,398000,72834.0000
57,00064,0.1980,0.1980,0.1990,0.1970,1795000,355629.0000
