,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,75.2000,74.2000,75.4500,74.2000,3573131,267729492.5500
1,00002,83.6000,82.6500,83.8000,82.6000,3564097,296078066.2000
2,00003,15.5200,15.3400,15.6000,15.3400,16108724,249213324.2600
3,00004,19.0000,18.7600,19.0200,18.5800,4199365,79382330.7400
4,00005,60.2000,60.1000,60.4500,60.0000,14258012,857844558.7500
5,00006,56.7000,56.4000,56.9000,56.1000,2694586,152255916.2500
6,00007,0.8400,0.8400,0.8400,0.8200,1716000,1428280.0000
7,00008,4.7300,4.6700,4.7300,4.6700,6488330,30588306.3900
8,00009,0.1380,0.1220,0.1380,0.1220,18000,2292.0000
9,00010,20.3000,20.3500,20.5000,20.1000,1185714,24075168.2500
10,00011,171.1000,170.0000,172.0000,168.2000,2408819,410357243.3890
11,00012,40.5500,40.0000,40.6500,39.9500,3806699,153233049.8600
12,00014,31.7000,31.7000,31.9500,31.5500,2640366,83924264.4500
13,00015,0.6000,0.6000,0.6000,0.6000,,
14,00016,122.3000,121.0000,122.9000,121.0000,3837062,467339591.2000
15,00017,11.7200,11.7200,11.7800,11.6200,17975123,210412725.9600
16,00018,0.6000,0.6000,0.6000,0.5900,686000,410220.0000
17,00019,76.6000,75.6000,77.1000,75.5000,1306313,99669149.7000
18,00020,49.9500,49.5000,49.9500,49.2000,1472296,73038317.5500
19,00021,0.1220,0.1220,0.1220,0.1220,,
20,00022,0.1880,0.1880,0.1880,0.1880,80000,15040.0000
21,00023,18.9800,19.0600,19.1000,18.6200,1727457,32761835.6800
22,00024,0.0710,,,,,
23,00025,11.1000,11.1000,11.1000,11.1000,6000,66600.0000
24,00026,106.0000,104.0000,107.5000,104.0000,10809,1137656.0000
25,00027,55.3000,55.5000,55.5500,54.4000,9075762,498129599.4500
26,00028,3.7000,3.7200,3.7200,3.7000,520000,1933840.0000
27,00029,11.6000,11.4000,11.6000,11.4000,6000,68800.0000
28,00030,0.3800,0.3700,0.3800,0.3650,5174000,1938860.0000
29,00031,0.4450,0.4450,0.4450,0.4400,1968000,875340.0000
30,00032,11.5800,11.5000,11.6200,11.5000,6935,79779.4400
31,00034,9.9300,9.9600,9.9600,9.9200,203643,2023207.7400
32,00035,3.3800,3.3300,3.3800,3.3300,560000,1878160.0000
33,00036,0.2140,0.2140,0.2140,0.2080,249000,52374.0000
34,00037,0.2140,0.2140,0.2140,0.2140,,
35,00038,1.7300,1.6600,1.7300,1.6600,994000,1680660.0000
36,00039,0.1120,0.1140,0.1140,0.1080,12880000,1420352.0000
37,00040,0.7900,0.7900,0.7900,0.7900,,
38,00041,27.1000,26.9000,27.2000,26.6500,226074,6099964.7500
39,00042,0.5800,0.5800,0.5800,0.5800,52000,30160.0000
