,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,75.6000,75.5000,75.8500,75.5000,3638228,275149345.9060
1,00002,85.8000,86.6000,86.7500,85.8000,4843533,416878609.4250
2,00003,17.5000,17.5000,17.6200,17.4400,13103359,229368085.7100
3,00004,20.0500,20.2000,20.4000,20.0500,3125315,63144019.5000
4,00005,64.2500,64.2000,64.3000,63.9000,17063658,1095427507.0650
5,00006,57.2500,57.4000,57.7000,57.0000,2022515,115863095.1500
6,00007,0.8800,0.8700,0.8800,0.8700,3666000,3204680.0000
7,00008,4.5400,4.5500,4.5700,4.5400,6371480,29027225.3800
8,00009,0.1840,0.2050,0.2050,0.1800,1386000,253956.0000
9,00010,20.7500,21.2500,21.2500,20.7500,1077830,22557338.0000
10,00011,195.5000,194.0000,196.1000,194.0000,840408,164046548.8000
11,00012,42.4000,42.6000,42.6500,42.1500,3491297,147919308.5740
12,00014,39.2500,39.3500,39.7000,39.2000,903082,35601360.0000
13,00015,0.7000,0.7100,0.7100,0.7000,100000,70380.0000
14,00016,128.0000,128.0000,128.7000,127.0000,4423951,566863160.3490
15,00017,11.6800,11.8200,11.8400,11.6000,17010114,199202153.4400
16,00018,0.7100,0.7300,0.7300,0.7000,1500000,1078100.0000
17,00019,95.0500,95.5000,95.8500,94.8500,1908348,182154967.7000
18,00020,52.1000,53.0000,53.1000,52.1000,1421067,74550383.6500
19,00021,0.1540,0.1540,0.1540,0.1540,,
20,00022,0.2050,0.2050,0.2050,0.2050,120000,24600.0000
21,00023,22.7000,22.5000,22.8500,22.4500,1672886,37944992.7500
22,00024,0.1020,0.1000,0.1020,0.0980,5118000,508576.0000
23,00025,11.3000,11.3000,11.3000,11.3000,8,88.0000
24,00026,128.5000,128.5000,128.5000,128.5000,4000,514000.0000
25,00027,55.2500,55.3000,56.2500,55.2500,6406131,356178472.4000
26,00028,3.9000,3.9000,3.9000,3.9000,,
27,00029,8.1900,8.1900,8.1900,8.1900,,
28,00030,0.2500,0.2500,0.2550,0.2500,1857000,465272.0000
29,00031,0.4850,0.4800,0.4850,0.4750,1194000,575410.0000
30,00032,11.3400,11.2000,11.3400,11.2000,70650,794555.0000
31,00034,10.2000,10.3000,10.3000,10.2000,143950,1475507.0000
32,00035,3.8900,3.8500,3.9300,3.8300,3701028,14305769.2800
33,00036,0.3350,0.3350,0.3350,0.3350,102000,34170.0000
34,00037,0.2350,0.2370,0.2370,0.2330,70000,16470.0000
35,00038,1.8800,1.8500,1.8800,1.8300,118000,219920.0000
36,00039,0.2020,0.2060,0.2090,0.2000,1800000,365552.0000
37,00040,0.8200,0.8200,0.8200,0.8200,,
38,00041,33.3000,33.5000,33.5000,33.0500,90091,2989036.5000
39,00042,0.7600,0.7500,0.7800,0.7500,14000,10720.0000
40,00043,0.6500,0.6600,0.6700,0.6500,1592000,1050460.0000
41,00045,10.5400,10.6600,10.8000,10.5200,309500,3294530.0000
42,00046,3.8500,3.8000,3.8500,3.8000,24000,91400.0000
43,00047,0.1270,0.1270,0.1290,0.1250,1620000,205384.0000
44,00050,8.3400,8.3200,8.3400,8.3200,24000,200040.0000
45,00051,13.7600,13.6800,13.7000,13.6800,13000,178020.0000
46,00052,26.1500,26.3000,26.3000,26.0000,186500,4883725.0000
47,00053,123.8000,123.8000,123.8000,123.8000,,
48,00055,0.3000,0.3000,0.3000,0.3000,,
