,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,75.0000,75.2500,75.2500,74.1500,5126656,384120577.1500
1,00002,82.3500,82.7500,82.9500,82.1500,3540142,291956451.8080
2,00003,15.5000,15.5600,15.6000,15.4400,13268282,205835092.7200
3,00004,21.7000,21.7000,21.8000,21.4500,2108997,45563945.9500
4,00005,59.8000,59.6000,59.9500,59.6000,11324313,677165806.0640
5,00006,58.3000,58.3000,58.3500,58.1000,1864083,108605238.5000
6,00007,0.8300,0.8300,0.8300,0.8100,4206000,3463800.0000
7,00008,4.7500,4.7400,4.7500,4.7000,6270135,29698860.7000
8,00009,0.1820,0.1520,0.1820,0.1520,1578000,271812.0000
9,00010,20.7500,20.7000,20.7500,20.4500,1839749,38049088.1000
10,00011,168.4000,167.7000,168.9000,166.6000,1989738,334086326.7090
11,00012,38.4000,38.5000,38.5000,38.1500,3000501,114910699.2720
12,00014,30.8500,30.3000,30.8500,30.1500,2518014,77172978.3500
13,00015,0.5600,0.5800,0.5800,0.5800,16000,9280.0000
14,00016,121.9000,121.7000,121.9000,119.6000,3850173,465606993.2000
15,00017,10.9400,10.9800,10.9800,10.8000,14576200,158631430.5800
16,00018,0.5500,0.5600,0.5600,0.5500,699487,385368.1100
17,00019,75.0000,74.7500,75.2000,74.0500,1730687,129330360.3500
18,00020,51.1500,51.6500,51.6500,50.5000,1070549,54561101.9000
19,00021,0.1300,0.1290,0.1370,0.1290,140000,18255.0000
20,00022,0.1770,0.1770,0.1770,0.1770,,
21,00023,17.7600,17.6000,17.7600,17.4800,1030935,18199061.8200
22,00024,0.0710,,,,,
23,00025,11.3000,11.3000,11.3000,11.3000,6000,67800.0000
24,00026,119.0000,118.7000,119.5000,118.7000,4300,513140.0000
25,00027,62.3000,62.0000,62.7500,61.3500,6080112,376851925.7000
26,00028,3.4400,3.4500,3.4500,3.4400,362000,1248880.0000
27,00029,11.6600,11.5600,11.6800,11.4800,62213,717245.8000
28,00030,0.3500,0.3400,0.3500,0.3400,780000,270500.0000
29,00031,0.4800,0.4700,0.4800,0.4650,1961437,922840.6500
30,00032,12.3000,12.1800,12.3000,12.1000,25000,304520.0000
31,00034,9.9300,9.9500,9.9500,9.8500,118550,1175255.5000
32,00035,3.7100,3.6400,3.7100,3.6200,1219870,4475748.9100
33,00036,0.2090,0.2000,0.2090,0.2000,54000,10977.0000
34,00037,0.2030,0.1970,0.2030,0.1970,8000,1600.0000
35,00038,1.7500,1.7600,1.7800,1.7400,378000,663160.0000
36,00039,0.0840,0.0830,0.0850,0.0820,920000,77020.0000
37,00040,0.8200,0.8200,0.8200,0.8200,,
38,00041,26.4000,26.4000,26.5500,26.2500,84743,2236841.2500
39,00042,0.5600,0.5500,0.5600,0.5500,270000,150020.0000
40,00043,0.6900,0.6900,0.7000,0.6900,3988000,2753440.0000
41,00045,8.7200,8.7400,8.8200,8.6800,204000,1784325.0000
42,00046,3.1800,3.1900,3.2100,3.1900,18000,57560.0000
43,00047,0.1040,0.1040,0.1040,0.1040,1032000,107328.0000
44,00050,7.0000,7.0000,7.0000,6.9900,19000,132950.0000
45,00051,11.6000,11.5800,11.6000,11.5800,8000,92720.0000
