,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,70.9500,72.0000,72.5000,70.8500,5226501,373107292.5550
1,00002,80.2500,80.2500,80.5500,79.8000,3617747,289996043.2000
2,00003,14.9000,15.0000,15.0400,14.9000,20050363,299281735.7300
3,00004,18.2000,18.1000,18.4000,17.9200,3354830,60814559.4400
4,00005,57.7000,57.9000,58.0500,57.7000,15597470,901826466.6000
5,00006,54.3000,54.8000,54.8000,53.9000,2159139,117238709.6000
6,00007,0.8600,0.8500,0.8700,0.8400,22630000,19462620.0000
7,00008,4.5600,4.5600,4.5600,4.5400,5677744,25846706.0000
8,00009,0.1280,0.1280,0.1280,0.1280,498000,63744.0000
9,00010,19.2800,19.2000,19.5200,19.1400,2107181,40745277.7800
10,00011,159.3000,160.6000,161.2000,159.1000,1905057,304422284.9510
11,00012,36.8000,37.0000,37.4000,36.8000,2711098,100088456.4600
12,00014,29.7000,30.0000,30.0000,29.2500,2141138,63520916.7500
13,00015,0.6000,0.6000,0.6000,0.6000,6000,3600.0000
14,00016,107.4000,108.3000,109.8000,107.2000,4753269,514105381.2000
15,00017,10.4200,10.5000,10.5600,10.3400,14767049,154534528.5200
16,00018,0.5700,0.5800,0.5800,0.5700,90000,51880.0000
17,00019,68.4000,69.0000,69.3000,68.2000,1770214,121551597.0000
18,00020,47.9000,47.8000,48.4500,47.5500,899881,43133892.7500
19,00021,0.1210,0.1210,0.1210,0.1210,,
20,00022,0.1880,0.1880,0.1880,0.1880,,
21,00023,18.0000,17.9000,18.0000,17.7600,2032772,36396341.9000
22,00024,0.0710,,,,,
23,00025,11.1200,11.0000,11.1200,10.9800,22000,242160.0000
24,00026,109.5000,110.8000,110.8000,109.0000,2600,285020.0000
25,00027,52.7000,53.1500,53.9500,52.5500,6948131,368795401.9000
26,00028,3.5900,3.6000,3.6900,3.5300,74000,264400.0000
27,00029,11.3400,11.6800,11.6800,11.3400,60000,689160.0000
28,00030,0.3400,0.3500,0.3700,0.3350,6754000,2338500.0000
29,00031,0.4200,0.4250,0.4300,0.4200,566800,238604.0000
30,00032,11.6200,11.2200,11.6200,11.2000,161100,1852390.0000
31,00034,9.4700,9.4000,9.4900,9.4000,110000,1036330.0000
32,00035,3.4600,3.4700,3.4800,3.4300,998574,3444369.2400
33,00036,0.2250,0.2110,0.2250,0.2110,54000,11448.0000
34,00037,0.2040,0.2040,0.2040,0.2040,,
35,00038,1.6300,1.6500,1.6600,1.6200,68000,111720.0000
36,00039,0.1400,0.1410,0.1450,0.1360,48432000,6846272.0000
37,00040,0.8200,0.8100,0.8200,0.8100,82000,66510.0000
38,00041,25.9000,26.0000,26.1000,25.7500,141597,3671972.0000
39,00042,0.5600,0.5600,0.5600,0.5600,34000,19040.0000
40,00043,0.6600,0.6600,0.6700,0.6600,1248000,828680.0000
41,00045,8.5100,8.5900,8.6000,8.4200,309866,2631552.9800
42,00046,3.1400,3.1500,3.1500,3.1200,48000,150300.0000
43,00047,0.1120,0.1120,0.1120,0.1120,,
44,00050,6.9500,7.0100,7.0800,6.9500,40000,280220.0000
45,00051,12.4800,12.4800,12.4800,12.4800,,
46,00052,20.2000,20.3500,20.3500,20.0000,99000,2003225.0000
47,00053,130.0000,130.0000,130.0000,130.0000,15000,1950000.0000
48,00055,0.2700,0.2700,0.2700,0.2700,310000,83700.0000
49,00056,1.5700,1.5300,1.5800,1.5300,70071,109726.5000
50,00057,2.7200,2.7400,2.7400,2.7200,22000,60100.0000
51,00058,0.0920,0.0920,0.0920,0.0920,,
52,00059,1.0300,1.0100,1.0400,1.0100,3190416,3258611.8400
53,00060,0.8000,0.8000,0.8000,0.8000,,
54,00061,0.0280,0.0270,0.0300,0.0260,9490000,260860.0000
55,00062,19.9000,19.9400,19.9400,19.9000,85200,1696344.0000
56,00063,0.2390,0.2320,0.2390,0.2290,458000,105596.0000
57,00064,0.2300,0.2340,0.2380,0.2290,4604000,1062196.0000
58,00066,42.8000,42.5000,43.5000,42.5000,3116443,133742551.0000
59,00068,3.7200,3.7200,3.7200,3.7200,,
60,00069,8.1200,8.0900,8.1800,8.0800,2914000,23643260.0000
61,00070,0.1410,0.1400,0.1410,0.1350,203700,28021.0000
62,00071,15.0600,14.9000,15.0600,14.9000,59000,885000.0000
63,00075,2.2000,2.2400,2.2400,2.2000,60003,132475.1200
64,00076,0.0590,0.0530,0.0590,0.0530,3090760,176103.6800
65,00077,0.8900,0.8700,0.8700,0.8500,74000,63620.0000
66,00078,4.1000,4.1200,4.1400,4.0500,323000,1326720.0000
67,00079,0.2500,0.2500,0.2500,0.2500,,
68,00081,4.3000,4.3000,4.3500,4.2600,4052084,17389959.2000
69,00082,0.2000,0.1990,0.2000,0.1930,1944000,382798.0000
70,00083,11.2000,11.4400,11.4800,11.1800,4335702,48791781.3800
71,00084,0.1430,0.1450,0.1450,0.1320,27000,3781.0000
72,00085,0.5500,0.5800,0.5800,0.5500,706000,400480.0000
73,00086,3.4400,3.4900,3.4900,3.4200,225476,776148.8800
74,00087,11.0200,10.9400,11.0800,10.8400,1492500,16378400.0000
75,00088,6.1500,6.1500,6.2000,6.1500,108046,665920.0500
76,00089,4.4700,4.4000,4.4800,4.4000,13326,59268.1000
77,00091,0.2240,0.2240,0.2300,0.2200,2763358,632698.3730
78,00092,0.1470,0.1470,0.1470,0.1470,50,6.5000
79,00093,0.3300,0.3300,0.3300,0.3300,,
80,00094,0.1980,0.1980,0.1980,0.1980,,
81,00097,0.6200,0.6200,0.6300,0.6200,42000,26350.0000
82,00099,2.7300,2.7300,2.7300,2.7300,,
83,00100,3.9400,3.8800,3.9500,3.8800,973000,3831900.0000
84,00101,16.1800,16.1800,16.2800,16.1000,3224049,52181386.3800
85,00102,1.0800,1.1200,1.1200,1.0700,1274000,1392380.0000
86,00103,0.1790,0.1790,0.1790,0.1790,,
87,00104,0.4550,0.4350,0.4550,0.4350,10037,4464.4300
88,00105,19.7000,19.7000,19.7000,19.7000,,
89,00106,0.8400,0.8200,0.8400,0.8200,352000,294440.0000
90,00107,2.3000,2.2900,2.3100,2.2900,1352000,3111180.0000
91,00108,1.2100,1.1900,1.2400,1.1700,480000,576120.0000
92,00109,0.0990,0.0990,0.0990,0.0990,,
93,00110,0.0800,0.0800,0.0860,0.0720,44000,3490.0000
94,00111,0.3600,0.3700,0.3700,0.3500,1250000,446190.0000
95,00112,3.4900,3.4500,3.4900,3.4500,6000,20860.0000
96,00113,3.4000,3.4000,3.4100,3.4000,86000,292440.0000
97,00114,0.6100,0.6500,0.6600,0.6100,115000,75550.0000
98,00115,0.1000,0.1050,0.1090,0.1000,2370000,242260.0000
99,00116,8.9400,8.9300,8.9900,8.8900,615002,5501647.7500
100,00118,0.3000,0.3000,0.3000,0.3000,,
101,00119,2.8200,2.8500,2.8500,2.7900,2264000,6355140.0000
102,00120,1.1300,1.1800,1.1800,1.1100,698000,792760.0000
103,00122,0.5600,0.5400,0.5600,0.5300,161000,88590.0000
104,00123,1.6400,1.6700,1.6700,1.6300,18286400,30127500.0000
105,00124,1.2400,1.2400,1.2400,1.2300,14975,18499.7500
106,00125,2.2500,2.2500,2.2500,2.2500,,
107,00126,0.7900,0.7800,0.8000,0.7700,334000,258340.0000
108,00127,5.6500,5.7200,5.7300,5.6100,126500,719090.0000
109,00128,0.7000,0.7100,0.7100,0.6900,2464000,1723200.0000
110,00129,1.2900,1.3100,1.3100,1.2900,81176,105770.0000
111,00130,0.5000,0.5000,0.5000,0.5000,4000,2000.0000
112,00131,3.6200,3.6500,3.6500,3.6000,9500,34415.0000
113,00132,0.2600,0.2650,0.2650,0.2550,57000,14805.0000
114,00133,9.5800,9.5600,9.5800,9.5600,38000,363540.0000
115,00135,6.9100,7.0000,7.0800,6.8300,12912780,89714672.6000
116,00136,0.1310,0.1370,0.1400,0.1290,241624000,32274588.0000
117,00137,0.7100,0.7100,0.7100,0.7100,,
118,00138,0.5000,0.5000,0.5000,0.5000,,
119,00139,0.0590,0.0600,0.0600,0.0560,1344000,79422.0000
120,00141,0.5400,0.5400,0.5400,0.5400,660000,356400.0000
121,00142,3.0300,2.9900,3.0700,2.9900,1809400,5468950.0000
122,00143,0.0720,0.0720,0.0720,0.0720,,
123,00144,12.2800,12.3600,12.3600,12.2400,2225799,27372052.5200
124,00145,0.0770,0.0750,0.0770,0.0730,680000,51312.0000
125,00146,1.2000,1.2000,1.2000,1.2000,,
126,00147,0.1880,0.1880,0.1880,0.1880,10000,1880.0000
127,00148,20.8500,21.0000,21.0000,20.5000,841275,17444587.0000
128,00149,0.0650,0.0660,0.0660,0.0630,8310002,535625.1200
129,00152,16.5400,16.7200,16.8000,16.3800,3749081,61890296.4800
130,00154,0.6100,0.6000,0.6200,0.5700,639000,383690.0000
131,00155,0.1800,,,,,
132,00156,0.1760,0.1770,0.1770,0.1770,280000,49560.0000
133,00157,0.5700,0.5700,0.5700,0.5700,10000,5700.0000
134,00158,209.0000,209.0000,209.0000,209.0000,,
135,00159,0.1400,0.1400,0.1410,0.1400,1676000,235312.0000
136,00160,3.2900,3.2900,3.2900,3.2900,,
137,00162,0.2140,0.2140,0.2140,0.2140,,
138,00163,1.7300,1.7400,1.7400,1.7200,343666,595112.2000
139,00165,12.3400,12.5200,12.7000,12.2800,8172133,101589326.5400
140,00166,0.0880,0.0870,0.0910,0.0870,6157600,542768.0000
141,00167,0.0320,0.0370,0.0370,0.0320,210000,7720.0000
142,00168,51.4000,52.0500,52.5000,50.8000,3045878,156701515.8000
143,00169,0.4050,0.4000,0.4100,0.4000,1309000,523925.0000
144,00171,1.2100,1.2600,1.2700,1.2000,946000,1154220.0000
145,00172,0.0800,,,,,
146,00173,4.2300,4.2700,4.2800,4.2300,1172738,4975324.8400
147,00174,0.5500,0.5400,0.5500,0.5300,150000,79800.0000
148,00175,14.7800,14.7000,14.9000,14.6200,27544912,406426997.3800
149,00176,0.2800,0.2800,0.2800,0.2800,,
150,00177,10.3200,10.2800,10.3600,10.2400,1546000,15954042.0000
151,00178,1.7900,1.7600,1.8100,1.7600,4990000,8901720.0000
152,00179,18.0000,18.3600,18.3600,17.8200,1353410,24399706.3500
153,00180,0.8100,0.8100,0.8100,0.8100,,
154,00181,0.1420,0.1420,0.1420,0.1420,,
155,00182,0.3650,0.3650,0.3700,0.3650,800000,293750.0000
156,00184,4.6000,4.6500,4.6500,4.6000,6000,27780.0000
157,00185,0.3500,0.3400,0.3500,0.3400,1060000,364600.0000
158,00186,0.5600,0.5600,0.5600,0.5600,,
159,00187,1.4200,1.3500,1.4200,1.2800,512000,691780.0000
160,00188,0.0540,0.0540,0.0540,0.0540,640000,34560.0000
161,00190,6.1300,5.9200,6.1900,5.9200,34000,205480.0000
162,00191,8.6000,8.6000,8.6000,8.6000,2000,17200.0000
163,00193,0.9200,0.9300,0.9300,0.9000,43925,40394.7500
164,00194,10.4000,10.4400,10.4400,10.4000,55022,574167.4800
165,00197,0.1800,0.1750,0.1800,0.1750,57514,10239.8980
166,00198,2.3400,,,,,
167,00199,1.2000,1.2000,1.2000,1.1600,734000,858320.0000
168,00200,19.6000,19.4800,20.2000,19.4800,1866770,36918204.2000
169,00201,0.1600,0.1600,0.1600,0.1600,,
170,00202,0.2170,0.2180,0.2190,0.2170,50000,10895.0000
171,00204,0.1380,0.1280,0.1380,0.1280,310000,39830.0000
172,00205,0.0140,0.0140,0.0140,0.0140,1520000,21280.0000
173,00207,0.9000,0.8900,0.9000,0.8600,17272000,15330260.0000
174,00208,0.9600,0.9600,0.9600,0.9600,4000,3640.0000
175,00209,0.0210,,,,,
176,00210,0.1390,0.1410,0.1420,0.1380,1280000,178744.0000
177,00211,0.0400,0.0380,0.0400,0.0360,957413,36790.8670
178,00212,51.7500,51.2000,51.2000,51.2000,2000,102400.0000
179,00213,1.1300,1.1200,1.1300,1.1200,8000,9000.0000
180,00214,1.2900,1.2800,1.2900,1.2800,16627,21317.4800
181,00216,2.3900,2.3900,2.3900,2.3900,,
182,00217,0.1890,0.1900,0.1920,0.1890,234000,44352.0000
183,00218,1.1100,1.1100,1.1200,1.1100,225000,250100.0000
184,00219,2.3900,2.3900,2.3900,2.3900,,
185,00221,0.4200,0.4200,0.4200,0.4200,64000,26800.0000
186,00222,3.3000,3.3000,3.3000,3.3000,,
187,00223,0.1200,0.1280,0.1280,0.1190,377000,46120.0000
188,00224,1.4200,1.4200,1.4200,1.4200,,
189,00225,14.4800,14.4800,14.4800,14.4800,2000,28960.0000
190,00226,2.6100,2.6100,2.6100,2.6100,,
191,00227,0.3650,0.3750,0.3750,0.3650,160000,59680.0000
192,00228,0.1750,0.1760,0.1770,0.1750,2262000,396672.0000
193,00229,0.9400,0.9400,0.9400,0.9400,,
194,00230,1.1700,1.2000,1.2000,1.1700,116000,138100.0000
195,00231,0.0480,0.0480,0.0510,0.0480,1415000,68330.0000
196,00232,0.1630,0.1630,0.1650,0.1610,3844000,622360.0000
197,00234,0.1220,0.1200,0.1220,0.1200,1800000,217944.0000
198,00235,0.0350,0.0350,0.0360,0.0350,2825000,99070.0000
199,00236,0.9900,0.9900,0.9900,0.9900,4000,3960.0000
200,00237,12.4000,12.4000,12.4000,12.4000,,
201,00239,2.5800,2.5800,2.5800,2.5800,,
202,00240,0.8600,0.8700,0.8700,0.8600,190250,164810.0000
203,00241,8.0000,8.1300,8.1400,7.9000,9046000,72365430.0000
204,00242,3.1500,3.1800,3.2000,3.1400,2477350,7837716.5000
205,00243,0.0400,0.0400,0.0400,0.0400,361500,14449.5000
206,00244,0.2200,0.2200,0.2200,0.2200,,
207,00245,0.0920,0.0930,0.0970,0.0910,6914600,651658.0000
208,00247,25.2000,25.2000,25.2000,25.2000,,
209,00248,0.0870,0.0870,0.0870,0.0870,,
210,00250,0.0630,0.0620,0.0630,0.0620,500000,31150.0000
211,00251,7.4300,7.4500,7.8000,7.4300,62000,466220.0000
212,00252,3.5000,3.5000,3.5000,3.5000,,
213,00253,1.6500,1.6500,1.6500,1.6500,,
214,00254,0.1420,,,,,
215,00255,2.7000,2.6700,2.7000,2.6700,4000,10740.0000
216,00256,1.7000,1.7200,1.7300,1.7000,1264000,2165200.0000
217,00257,5.9200,6.0000,6.0000,5.9200,5062074,30084194.1000
218,00258,1.9100,1.9100,1.9500,1.9100,24000,45980.0000
219,00259,1.2000,1.1800,1.2000,1.1800,156000,184900.0000
220,00260,0.0420,0.0440,0.0470,0.0420,752000,33196.0000
221,00261,0.0100,0.0100,0.0100,0.0100,,
222,00262,0.1560,0.1560,0.1560,0.1560,,
223,00263,0.2280,0.2280,0.2280,0.2280,,
224,00264,1.7300,1.7100,1.7400,1.6900,224000,386560.0000
225,00265,0.1060,0.1060,0.1060,0.1060,,
226,00266,7.5000,7.5000,7.5000,7.5000,,
227,00267,10.1000,10.3000,10.3000,10.0600,8631825,87392416.0000
228,00269,0.0360,0.0400,0.0400,0.0330,5740030,209195.9000
229,00270,16.8000,17.1200,17.1600,16.8000,6198310,104577361.0000
