,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,73.6000,74.7500,74.7500,73.4500,3926189,290063126.6000
1,00002,82.6000,82.4000,82.9000,81.9500,2761858,227544619.8460
2,00003,15.0800,15.0200,15.0800,15.0200,11303245,170140162.0550
3,00004,19.3600,19.3600,19.3800,19.1400,3761182,72508017.7800
4,00005,60.8000,61.0000,61.0000,60.4000,12698146,771076904.2100
5,00006,56.5500,56.7000,56.9000,56.3500,3811187,215767302.1600
6,00007,0.8300,0.8300,0.8300,0.8200,164000,135900.0000
7,00008,4.6600,4.6700,4.6700,4.6100,9907569,46027965.7400
8,00009,0.1120,0.1120,0.1120,0.1120,48000,5376.0000
9,00010,19.2800,19.3600,19.3600,19.0600,525155,10060686.0000
10,00011,160.8000,160.5000,162.3000,160.5000,1761905,283949015.7100
11,00012,37.8500,38.1500,38.1500,37.5500,2859678,107950397.9820
12,00014,29.6500,30.1500,30.2000,29.5000,1631181,48441575.3500
13,00015,0.5300,0.5300,0.5300,0.5300,,
14,00016,117.0000,116.5000,117.1000,115.7000,2509571,292417734.1000
15,00017,10.4000,10.4200,10.4600,10.3000,10543970,109427675.1200
16,00018,0.5600,0.5500,0.5600,0.5500,319600,178712.0000
17,00019,71.4000,71.0500,71.6000,71.0500,1366875,97520319.7500
18,00020,50.7500,51.6000,52.6000,49.9500,951171,48178967.1000
19,00021,0.1190,0.1190,0.1190,0.1190,,
20,00022,0.1650,0.1650,0.1650,0.1650,40000,6600.0000
21,00023,17.8400,17.8800,17.8800,17.6200,969364,17188815.0000
22,00024,0.0710,,,,,
23,00025,11.3600,11.3600,11.3600,11.3600,,
24,00026,112.0000,112.0000,112.0000,112.0000,1382,154856.8000
25,00027,56.7000,57.9000,58.4500,56.6500,10801332,617791607.4000
26,00028,3.4500,3.4400,3.4500,3.4400,64000,220670.0000
27,00029,11.5800,11.5000,11.5800,11.4600,99998,1151057.2400
28,00030,0.3500,0.3500,0.3550,0.3450,1760000,614880.0000
29,00031,0.4750,0.4700,0.4750,0.4700,740800,349750.0000
30,00032,12.2000,12.1800,12.2000,12.1200,28360,345273.2000
31,00034,9.7000,9.7000,9.7000,9.6200,137695,1328831.5000
