,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,52.5000,52.2000,52.8000,51.7500,7014328,366164605.5140
1,00002,75.0000,72.0000,75.3000,71.7500,8035563,593909946.4340
2,00003,13.0600,13.0000,13.0800,12.7800,21162349,273790662.1440
3,00004,13.8000,13.7600,13.8000,13.3200,4937737,67364622.6000
4,00005,37.9000,38.0000,38.3000,37.6000,90173250,3424191922.9340
5,00006,47.2500,46.4000,47.5000,45.7500,4899314,228897513.1530
6,00007,0.7600,0.7500,0.7600,0.7300,2034000,1530300.0000
7,00008,4.4000,4.3300,4.4000,4.3100,13360447,58447204.7000
8,00009,0.1090,0.1090,0.1090,0.1090,,
9,00010,16.4800,16.5400,16.7800,16.2200,862302,14196216.8240
10,00011,134.2000,131.3000,134.3000,131.1000,3570053,476694245.2150
11,00012,30.0500,29.6000,30.1000,28.9000,3736906,111377245.9020
12,00014,25.0000,24.7000,25.1500,24.6000,1115508,27774699.6000
13,00015,0.3900,0.3700,0.3900,0.3650,290000,111730.0000
14,00016,102.3000,103.0000,103.0000,100.9000,2900900,295388043.2100
15,00017,8.4700,8.3100,8.4700,8.3000,13843638,116616710.5800
16,00018,0.4200,0.4350,0.4350,0.4000,728000,298780.0000
17,00019,48.1000,48.8000,48.8000,47.6000,2110264,101104671.7020
18,00020,52.2000,52.0000,53.0500,51.1500,1863788,97084265.6000
19,00021,0.1060,0.0930,0.1110,0.0930,55000,5385.0000
20,00022,0.1100,0.1100,0.1100,0.1100,200000,22000.0000
21,00023,16.0000,15.8400,16.0200,15.7200,957801,15265130.1600
22,00024,0.0710,,,,,
23,00025,9.5000,9.3000,9.5000,9.3000,12000,113600.0000
24,00026,122.5000,122.5000,123.0000,121.2000,22200,2718540.0000
25,00027,41.0000,41.2000,41.4000,40.5500,11696632,478710240.8480
26,00028,3.0100,2.9200,3.0100,2.9200,140000,419840.0000
27,00029,9.9600,10.0600,10.0600,9.9500,12000,119800.0000
28,00030,0.2550,0.2480,0.2550,0.2480,376000,93460.0000
29,00031,0.3800,0.3750,0.3800,0.3700,4562000,1723910.0000
30,00032,11.0000,11.0000,11.0000,11.0000,,
31,00034,8.4100,8.4500,8.4600,8.4000,246000,2073560.0000
32,00035,2.5800,2.5500,2.5900,2.4800,2681757,6810994.8400
33,00036,0.1400,0.1400,0.1400,0.1400,,
34,00037,0.1320,0.1330,0.1330,0.1320,30000,3964.0000
35,00038,1.3800,1.3700,1.3800,1.2900,520000,688640.0000
36,00039,0.0610,0.0620,0.0620,0.0580,3456000,205976.0000
37,00040,0.6900,0.6900,0.6900,0.6900,30000,20700.0000
38,00041,19.4000,19.6000,19.6000,19.3800,162144,3150962.3800
39,00042,0.4200,0.4200,0.4200,0.4200,,
40,00043,0.5900,0.6100,0.6100,0.5900,2196549,1305287.4400
41,00045,6.1800,6.2200,6.2600,6.1300,382011,2371042.3200
42,00046,2.2500,2.2800,2.2800,2.2500,38000,86260.0000
43,00047,0.0680,0.0680,0.0680,0.0680,,
44,00050,6.0100,6.0100,6.0100,6.0100,,
45,00051,8.1000,8.0000,8.1000,7.7400,47000,368310.0000
46,00052,15.1600,15.0000,15.1600,14.9600,281500,4259960.0000
47,00053,109.8000,106.0000,109.8000,104.7000,19000,2046400.0000
48,00055,0.1760,0.1810,0.1850,0.1730,200000,35120.0000
49,00056,1.3600,1.3600,1.3700,1.3400,656000,889280.0000
