,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,74.0500,73.9000,74.6000,73.6500,4162726,308428510.7500
1,00002,81.9000,82.8000,82.8000,81.8500,3411198,279949223.2500
2,00003,15.2800,15.3000,15.3000,15.1600,12832921,195859757.3600
3,00004,21.4000,21.8000,21.8000,21.1500,3895955,83189497.6500
4,00005,59.8500,59.9500,60.0500,59.7500,19011475,1138607276.1630
5,00006,57.8000,57.9000,57.9000,57.6500,2220212,128266913.9500
6,00007,0.8400,0.8300,0.8400,0.8200,3150000,2599800.0000
7,00008,4.7400,4.7400,4.7400,4.7000,10162647,48055780.5100
8,00009,0.1480,0.1260,0.1480,0.1260,1770000,230358.0000
9,00010,20.5000,20.2000,20.5000,20.1000,1582574,32106170.5600
10,00011,165.0000,163.8000,165.2000,163.2000,2260543,372330563.5620
11,00012,38.1000,37.8000,38.1500,37.7500,2241612,85148302.6170
12,00014,29.8500,29.7500,30.0000,29.6000,2816365,83964794.7000
13,00015,0.5600,0.5600,0.5600,0.5600,,
14,00016,119.0000,118.8000,119.0000,117.4000,3074250,365159947.4000
15,00017,10.7600,10.7000,10.7800,10.6200,14934047,160039302.6600
16,00018,0.5600,0.5600,0.5600,0.5500,34000,18960.0000
17,00019,72.6000,72.3500,72.8000,72.1000,837886,60734015.6500
18,00020,53.6500,53.2500,53.6500,53.0500,1196458,63949329.7500
19,00021,0.1230,0.1230,0.1230,0.1230,,
20,00022,0.1770,0.1770,0.1770,0.1770,,
21,00023,17.5600,17.5800,17.6000,17.4800,1201312,21089476.1800
22,00024,0.0710,,,,,
23,00025,11.3200,11.3200,11.3200,11.3200,,
24,00026,118.3000,119.9000,119.9000,118.3000,3600,428000.0000
25,00027,61.4000,60.5000,61.8000,60.2500,11085558,679511770.3000
26,00028,3.4300,3.4400,3.4400,3.4300,43000,147570.0000
27,00029,11.5800,11.5200,11.5800,11.5000,32000,369200.0000
28,00030,0.3550,0.3600,0.3650,0.3550,2568000,924720.0000
29,00031,0.4800,0.4800,0.4800,0.4700,736000,348650.0000
30,00032,12.2000,12.2000,12.3200,12.1200,31263,381325.2300
31,00034,9.8600,9.8500,9.8900,9.8400,155000,1528200.0000
32,00035,3.6400,3.6500,3.6800,3.6300,770711,2811682.5100
33,00036,0.2080,0.2010,0.2080,0.2010,51000,10272.0000
34,00037,0.2020,0.2020,0.2020,0.2020,,
35,00038,1.7500,1.7400,1.7500,1.7200,660000,1148000.0000
36,00039,0.0860,0.0890,0.0890,0.0840,2296000,199160.0000
37,00040,0.8000,0.8400,0.8500,0.8000,26000,21080.0000
38,00041,26.2000,26.0500,26.4000,26.0500,36721,962671.4500
39,00042,0.5700,0.5600,0.5700,0.5600,138000,77320.0000
40,00043,0.6800,0.6700,0.6900,0.6600,8066000,5452200.0000
41,00045,8.5300,8.5600,8.5900,8.5200,62500,534595.0000
42,00046,3.1500,3.1900,3.2100,3.1500,138000,439040.0000
43,00047,0.1030,0.1040,0.1060,0.1030,904000,93848.0000
44,00050,6.9500,6.9700,7.0000,6.9300,96989,674484.1000
45,00051,12.1600,12.1600,12.1600,12.1600,,
46,00052,19.9200,19.6600,19.9400,19.6200,212500,4202170.0000
47,00053,128.4000,128.4000,128.4000,128.4000,,
48,00055,0.2500,0.2500,0.2500,0.2500,20000,5000.0000
49,00056,1.5800,1.5600,1.5900,1.5500,98000,153000.0000
50,00057,2.2100,2.2300,2.2500,2.2100,384000,855560.0000
51,00058,0.1110,0.1240,0.1270,0.1100,11836000,1359608.0000
52,00059,1.0500,1.0500,1.0600,1.0400,4228000,4428320.0000
53,00060,0.8100,0.8100,0.8100,0.8100,,
54,00061,0.0260,0.0240,0.0270,0.0240,8770000,211880.0000
55,00062,20.2000,20.2500,20.2500,20.0500,48000,968500.0000
56,00063,0.2170,0.2170,0.2170,0.2170,1000,217.0000
57,00064,0.2070,0.2070,0.2090,0.2040,5447680,1116560.0000
58,00066,46.4000,46.3000,46.4000,45.8500,4205721,194407540.2900
59,00068,3.3500,3.3500,3.3500,3.3500,,
60,00069,8.2600,8.1800,8.3000,8.0700,1246000,10268140.0000
61,00070,0.1260,0.1290,0.1290,0.1240,286500,36360.0000
62,00071,15.5000,15.2600,15.5000,15.2600,26000,400000.0000
63,00075,2.1900,2.2100,2.2100,2.1900,59850,131512.1000
64,00076,0.0430,0.0430,0.0430,0.0420,4065020,172973.6400
65,00077,0.9000,0.9000,0.9000,0.9000,,
66,00078,4.3700,4.2900,4.3900,4.2600,172600,745420.0000
67,00079,0.2300,0.2300,0.2300,0.2300,,
68,00081,5.6900,5.4800,5.7200,5.4700,20144103,113326887.6600
69,00082,0.1900,0.1870,0.1910,0.1820,4742400,878224.6000
70,00083,11.3800,11.4000,11.4200,11.3000,5578534,63446225.5200
71,00084,0.1300,0.1280,0.1300,0.1280,62000,8034.0000
72,00085,0.6200,0.6100,0.6200,0.6000,474000,288900.0000
73,00086,3.6900,3.6900,3.7000,3.6400,454587,1667994.9400
74,00087,11.5800,11.5400,11.6000,11.5200,1104269,12766535.0200
75,00088,6.3000,6.3100,6.3100,6.2700,52000,327590.0000
76,00089,4.5600,4.5600,4.5600,4.5600,,
77,00091,0.2550,0.2550,0.2600,0.2500,172500,43700.0000
78,00092,0.1250,0.1320,0.1320,0.1220,474503,60361.3480
79,00093,0.3200,0.3200,0.3200,0.3200,,
80,00094,0.2350,0.2500,0.2500,0.2350,106887,25718.0100
81,00097,0.6300,0.6400,0.6400,0.6300,431000,274820.0000
82,00099,2.7500,2.7500,2.7500,2.7500,8000,22000.0000
83,00100,5.8500,6.0200,6.0600,5.6300,1138000,6656300.0000
84,00101,18.5800,18.4800,18.6000,18.3600,2426869,44865138.3000
85,00102,1.0600,1.0600,1.0800,1.0600,1470000,1579080.0000
86,00103,0.2080,0.1840,0.2080,0.1840,320000,61626.0000
87,00104,0.4350,0.4350,0.4350,0.4350,150,52.5000
88,00105,19.0000,19.0000,19.0000,19.0000,,
89,00106,0.8200,0.8100,0.8200,0.8100,160000,130640.0000
90,00107,2.4000,2.4500,2.4500,2.4000,704000,1699980.0000
91,00108,1.3200,1.3400,1.3500,1.3000,3852000,5107080.0000
92,00109,0.0930,0.0930,0.0930,0.0930,244379,22715.4500
93,00110,0.0830,0.0830,0.0830,0.0830,,
94,00111,0.3900,0.3500,0.3900,0.3500,62000,23280.0000
95,00112,4.2200,4.5900,4.6000,4.2200,36000,155480.0000
96,00113,5.0000,5.2500,5.5200,4.6500,4452307,22537944.7200
