,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,52.7000,54.3000,54.6000,52.6500,9834647,524483538.6500
1,00002,77.6500,78.5000,78.8500,77.5000,3863833,301611364.7000
2,00003,12.5200,12.7800,12.7800,12.5200,32831177,413614879.5920
3,00004,15.4800,15.7000,15.7000,15.2000,5891804,91262731.1000
4,00005,37.8500,39.1000,39.4000,37.8500,49782928,1917097268.3720
5,00006,44.6000,45.0000,45.0000,44.2000,3299692,147102675.1500
6,00007,0.7000,0.7000,0.7100,0.7000,386000,270360.0000
7,00008,4.4800,4.4600,4.5200,4.4500,14897841,66798616.2000
8,00009,0.0840,0.0830,0.0840,0.0830,312000,25902.0000
9,00010,16.1800,16.4400,16.5000,16.1200,1302065,21137076.3000
10,00011,131.7000,135.4000,135.5000,130.6000,5906024,783794451.6540
11,00012,29.7000,30.6000,30.6500,29.4000,7022061,209120932.2160
12,00014,24.5500,25.0500,25.2000,24.4500,2050240,50668276.2000
13,00015,0.4100,0.4000,0.4100,0.4000,22000,8840.0000
14,00016,99.5000,101.4000,102.0000,99.0000,7706116,772762460.1500
15,00017,9.1000,9.2600,9.2800,9.0200,21395181,195008639.8700
16,00018,0.4500,0.4550,0.4600,0.4300,502000,224580.0000
17,00019,45.3500,46.6500,46.6500,44.9000,4289641,196097508.5000
18,00020,59.5000,60.7500,60.8000,57.0000,1644649,97925247.8500
19,00021,0.0890,0.0890,0.0890,0.0890,,
20,00022,0.1100,0.1100,0.1100,0.1100,,
21,00023,18.7400,19.1600,19.1600,18.6400,3112456,58623064.0400
22,00024,0.0710,,,,,
23,00025,10.1800,10.2200,10.5000,10.1400,52000,537920.0000
24,00026,94.0000,94.5500,94.7500,94.0000,1200,113130.0000
25,00027,53.5000,56.5000,56.5000,53.5000,19800513,1077497501.7000
26,00028,3.4700,3.4800,3.4800,3.4700,12000,41680.0000
27,00029,12.0800,12.2800,12.2800,12.0800,21747,264244.0000
28,00030,0.2550,0.2650,0.2650,0.2500,1982000,510330.0000
29,00031,0.4450,0.4500,0.4550,0.4400,1898000,842900.0000
30,00032,11.0200,11.0000,11.1000,11.0000,15000,165760.0000
31,00034,9.1800,9.1000,9.2000,9.1000,96000,876840.0000
32,00035,2.4300,2.5200,2.5200,2.4000,1176849,2854271.7700
33,00036,0.1150,0.1100,0.1200,0.1100,192000,21900.0000
34,00037,0.1190,0.1190,0.1190,0.1190,100000,11900.0000
35,00038,1.9600,2.0200,2.0300,1.9600,1166000,2312840.0000
36,00039,0.0470,0.0450,0.0500,0.0450,4880000,228912.0000
37,00040,0.6400,0.6400,0.6400,0.6400,,
38,00041,19.3400,19.5000,19.5000,19.1800,407914,7893520.0800
39,00042,0.4400,0.4400,0.4500,0.4400,352000,155730.0000
40,00043,0.7100,0.7000,0.7100,0.6900,5086000,3562820.0000
41,00045,7.3400,7.7000,7.7000,7.2800,292500,2159765.0000
42,00046,2.2000,2.2200,2.2200,2.2000,58000,128200.0000
43,00047,0.0700,0.0670,0.0700,0.0670,92000,6380.0000
44,00050,5.9000,5.9500,5.9500,5.9000,48000,284050.0000
45,00051,8.3500,8.3500,8.3500,8.3500,,
46,00052,17.0400,17.4000,17.4000,17.0000,150500,2576570.0000
47,00053,112.0000,112.0000,112.0000,110.3000,16000,1778500.0000
48,00055,0.2100,0.1990,0.2120,0.1980,190000,39230.0000
49,00056,1.8900,1.8900,1.9000,1.8900,553002,1045238.3800
50,00057,1.7800,1.7600,1.8000,1.7600,68000,120220.0000
51,00058,0.0800,0.0800,0.0840,0.0790,3768000,302946.0000
52,00059,1.0200,1.0200,1.0200,1.0100,4218000,4289900.0000
53,00060,0.6100,0.6100,0.6100,0.6100,,
54,00061,0.0110,0.0120,0.0120,0.0110,2815500,31387.5000
55,00062,15.2200,15.8800,15.8800,15.1000,187600,2875136.0000
56,00063,0.1540,0.1540,0.1540,0.1540,,
57,00064,0.1150,0.1150,0.1160,0.1140,1884000,217448.0000
58,00066,40.7000,41.0000,41.2000,40.3500,7028847,286683909.8000
59,00068,1.5000,1.5000,1.5000,1.5000,,
60,00069,6.7000,7.2000,7.2000,6.6900,2121854,14443348.9200
