,SecuCode,ClosePrice,OpenPrice,HighPrice,LowPrice,VolumeValue,AmountValue
0,00001,53.6000,51.5000,53.8000,51.1000,18599757,976677664.3350
1,00002,78.3000,77.4500,78.7500,77.1000,3547384,276507954.6290
2,00003,13.6600,13.3800,13.7400,13.3000,26011732,351884757.5940
3,00004,15.2800,14.6400,15.2800,14.2800,7931320,117777565.6000
4,00005,40.5000,39.2000,40.6000,38.9500,153403300,6147599626.4130
5,00006,44.6000,43.8000,44.9000,43.5000,5654391,250795501.7260
6,00007,0.7500,0.7200,0.7500,0.7100,2130000,1535260.0000
7,00008,4.4300,4.4800,4.5000,4.4200,10488226,46526258.6900
8,00009,0.0850,0.0800,0.0850,0.0800,102000,8190.0000
9,00010,16.5400,15.8800,16.6200,15.7000,2426901,39130200.1310
10,00011,134.8000,124.3000,135.5000,124.3000,12118631,1580516037.2370
11,00012,31.0000,29.8500,31.1500,29.5500,7490393,229480228.8100
12,00014,25.4000,24.9000,25.5500,24.3500,3154456,79315116.2000
13,00015,0.4000,0.4050,0.4050,0.3900,212000,84620.0000
14,00016,99.7500,95.2500,100.6000,95.2500,11383160,1127522173.0040
15,00017,8.9100,8.4500,9.0500,8.3600,40619845,358146352.5940
16,00018,0.4200,0.4150,0.4350,0.4100,302000,128110.0000
17,00019,46.3000,43.3500,46.3500,43.3000,7120152,322713791.1460
18,00020,58.7000,55.5000,58.7000,48.0000,2632642,151229591.4000
19,00021,0.0970,0.0970,0.0970,0.0970,,
20,00022,0.1040,0.1040,0.1040,0.1040,40000,4160.0000
21,00023,18.5200,17.4400,18.6600,17.1200,4719260,85316609.6000
22,00024,0.0710,,,,,
23,00025,9.4000,9.4000,9.4000,9.4000,,
24,00026,94.7000,94.3500,94.8500,94.3500,7444,703605.4000
25,00027,56.0500,56.0000,56.1500,55.1500,14284025,796562846.1500
26,00028,3.4500,3.4100,3.5000,3.4100,919000,3177700.0000
27,00029,12.1000,12.1000,12.1000,12.1000,8000,96800.0000
28,00030,0.2500,0.2500,0.2500,0.2500,1286000,321500.0000
29,00031,0.4550,0.4500,0.4600,0.4300,5966000,2651910.0000
30,00032,11.1000,10.8200,11.1000,10.8200,6000,66180.0000
31,00034,8.9800,8.8200,8.9800,8.8200,267111,2376201.2300
32,00035,2.5200,2.5000,2.6100,2.4700,1745884,4409474.6000
33,00036,0.1130,0.1130,0.1130,0.1130,,
34,00037,0.1160,0.1160,0.1160,0.1160,34800,4030.4000
35,00038,2.0800,2.0100,2.1500,2.0100,4260000,8900280.0000
36,00039,0.0480,0.0480,0.0490,0.0470,2140000,103192.0000
37,00040,0.6000,0.6200,0.6200,0.6000,471000,282690.0000
38,00041,19.0400,18.6400,19.2000,18.6400,1910523,36049846.9200
39,00042,0.4400,0.4500,0.4500,0.4300,428000,187700.0000
40,00043,0.7000,0.6900,0.7000,0.6900,2110000,1457720.0000
41,00045,7.4000,7.2300,7.4000,7.0700,657500,4790680.0000
42,00046,2.1500,2.1100,2.1500,2.1000,162225,342812.7500
43,00047,0.0740,0.0710,0.0760,0.0710,372000,26444.0000
44,00050,6.1700,6.1400,6.1700,6.1400,134395,827537.1500
45,00051,8.2700,8.0500,8.2700,7.9000,21000,169530.0000
46,00052,17.0000,16.3000,17.0000,16.3000,392699,6539929.5200
47,00053,109.8000,106.4000,110.0000,106.4000,33000,3574000.0000
48,00055,0.2100,0.1980,0.2100,0.1980,90000,17940.0000
49,00056,1.8900,1.8800,1.8900,1.8800,211090,397536.5000
50,00057,1.7600,1.7200,1.7700,1.7200,14000,24420.0000
51,00058,0.0940,0.0940,0.0940,0.0940,,
52,00059,1.0300,1.0400,1.0400,1.0200,7090000,7312840.0000
53,00060,0.6100,0.6100,0.6100,0.6100,,
54,00061,0.0120,0.0110,0.0120,0.0110,3385000,37285.0000
55,00062,15.2000,14.9000,15.3400,14.8600,109385,1655749.5600
56,00063,0.1540,0.1860,0.1860,0.1540,126000,19820.0000
57,00064,0.1160,0.1160,0.1170,0.1150,2495000,289338.0000
58,00066,40.7000,39.3500,40.7500,39.3500,6815558,273802755.5510
59,00068,1.5000,1.5500,1.5500,1.5000,22500,33995.0000
60,00069,6.9600,6.9300,6.9700,6.8800,5388671,37116191.9000
61,00070,0.0960,0.0960,0.0960,0.0960,32000,3060.0000
62,00071,13.8400,13.8400,13.9000,13.8000,432106,5986907.0400
63,00075,2.2300,2.3200,2.3200,2.2200,16211846,36258283.5000
64,00076,0.0180,0.0170,0.0180,0.0170,7820200,139742.8000
