,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,285940233075.0000,0.0011,7.3318,1.0318,0.4926,-13.3156,4.2756,4.2751
1,00002,2526450570,207926881911.0000,0.0011,15.3452,2.2743,1.7342,175.1701,3.6695,3.7424
2,00003,16925052244,262338309782.0000,0.0013,28.1696,6.7141,3.5819,-123.3836,2.1877,2.2581
3,00004,3049427327,63580559767.9500,0.0007,9.6000,3.0197,0.4353,-2.3620,3.1152,3.1154
4,00005,20638524545,1216641021927.7500,0.0011,11.2937,2.4381,0.7848,-5.8154,6.6826,6.7262
5,00006,2134261654,122826758187.7000,0.0009,16.0852,78.9883,1.4856,-6.3489,4.8653,4.8653
6,00007,4000000000,3280000000.0000,0.0006,20.5023,3.4802,1.0242,-17.1992,0.0000,0.0000
7,00008,7719638249,36359496152.7900,0.0010,40.5346,0.9359,2.0306,-7.4999,6.6327,6.6900
8,00009,3568790629,649519894.4780,0.0002,-1.8345,7.9395,0.6867,-8.8000,0.0000,0.0000
9,00010,1361618242,27504688488.4000,0.0035,4.0353,2.9152,0.1737,-19.4517,3.9604,3.9604
10,00011,1911842736,317557078449.6000,0.0008,13.1162,5.7288,1.9713,-939.5180,4.5154,4.6960
11,00012,4841387003,179857527161.4500,0.0012,5.7726,8.1820,0.5631,-24.8182,4.7229,4.8452
12,00014,1043820891,31471199863.6500,0.0019,5.2165,8.0903,0.3965,899.1771,4.7882,4.7884
13,00015,1683146400,892067592.0000,0.0001,1.2662,0.2517,0.1989,12.4849,3.7736,3.7736
14,00016,2897780274,335852733756.6000,0.0017,7.4780,3.9372,0.5833,-291.0336,4.2707,4.2707
15,00017,10226400800,108195320464.0000,0.0011,5.9579,1.4095,0.3929,197.1848,4.8200,4.8200
16,00018,2397917898,1294875664.9200,0.0002,15.9099,1.4360,0.7164,-1.7927,5.5556,3.7037
17,00019,905206000,65944257100.0000,0.0032,2.7908,0.7794,0.1998,19.6790,4.1181,4.3240
18,00020,2048849287,103057119136.1000,0.0005,5.9781,2.1253,0.2561,-4.0778,3.0805,3.1308
19,00021,3975233406,504854642.5620,,12.1033,5.7878,0.5679,-114.7136,0.0000,0.0000
20,00022,1966387866,318554834.2920,,251.4245,4.4124,0.5691,43.6735,0.0000,0.0000
21,00023,2906471326,51153895337.6000,0.0003,7.8589,2.9964,0.4872,-92.3356,6.5262,4.3499
22,00024,5111622235,362925178.6850,,-3.3145,0.1574,0.5576,-6.5079,0.0000,0.0000
23,00025,301928440,3351405684.0000,0.0000,5.1201,0.4862,0.3446,16.8387,4.5045,4.9550
24,00026,45308056,5255734496.0000,0.0001,3.7775,59.4426,0.5202,17.3566,18.3621,18.3621
25,00027,4333820007,240960392389.2000,0.0050,17.8392,4.3644,3.4897,-125.7405,1.7051,1.6357
26,00028,1500647491,5102201469.4000,0.0000,4.0778,1.5500,0.1997,-2.5842,5.9064,5.9064
27,00029,237703681,2686051595.3000,0.0004,55.1211,25.2910,1.2596,230.0490,0.6090,0.6090
28,00030,6448152160,2192371734.4000,0.0006,49.5207,2.4090,2.8248,-32.9782,0.0000,0.0000
29,00032,372688206,4472258472.0000,0.0001,9.9963,6.9777,0.6105,-2.5880,3.3333,3.3333
30,00034,1176631296,11472155136.0000,0.0001,5.2305,4.0360,0.3682,-13.3752,7.3846,7.5897
31,00035,2371063335,8464696105.9500,0.0004,4.9395,1.2371,0.5419,-15.9114,6.0671,6.0831
32,00036,1089118593,223269311.5650,0.0001,-2.1064,26.1225,0.1794,-49.6595,0.0000,0.0000
33,00037,610710675,123974267.0250,,-12.9201,2.3669,0.4593,44.0996,0.0000,0.0000
34,00038,391940000,658459200.0000,0.0004,-1.0928,0.2501,0.3152,-0.8528,0.0000,0.0000
