,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,278420564100.0000,0.0011,7.1390,1.0047,0.4796,-12.9655,4.3910,4.3906
1,00002,2526450570,205905721455.0000,0.0010,15.1960,2.2522,1.7173,173.4673,3.7055,3.7791
2,00003,16925052244,258953299333.2000,0.0007,27.8062,6.6274,3.5357,-121.7916,2.2163,2.2876
3,00004,3048227327,55111950072.1600,0.0008,8.3213,2.6175,0.3773,-2.0474,3.5938,3.5941
4,00005,20583110199,1268948743768.3500,0.0005,11.7793,2.5429,0.9082,-6.0654,6.4071,6.4489
5,00006,2134261654,116850825556.5000,0.0011,15.3026,75.1452,1.4133,-6.0401,5.1142,5.1142
6,00007,4000000000,3400000000.0000,0.0018,21.2524,3.6075,1.0617,-17.8285,0.0000,0.0000
7,00008,7719638249,35896317857.8500,0.0008,40.0182,0.9240,2.0047,-7.4044,6.7183,6.7763
8,00009,3568790629,438961247.3670,,-1.2398,5.3657,0.4641,-5.9473,0.0000,0.0000
9,00010,1361618242,26769414637.7200,0.0014,5.0652,2.6729,0.1742,-18.9317,4.0692,4.0692
10,00011,1911842736,319660105459.2000,0.0004,13.2031,5.7667,1.9843,-945.7400,4.4856,4.6651
11,00012,4841387003,184214775464.1500,0.0003,5.9125,8.3803,0.5767,-25.4195,4.6112,4.7306
12,00014,1044700891,32281257531.9000,0.0012,5.3508,8.2985,0.4067,922.3216,4.6681,4.6682
13,00015,1683146400,1026719304.0000,0.0004,1.4573,0.2897,0.2265,14.3694,3.2787,3.2787
14,00016,2897780274,332665175455.2000,0.0008,7.4070,3.8999,0.5777,-288.2714,4.3116,4.3116
15,00017,10227266055,114340834494.9000,0.0013,6.2963,1.4895,0.4152,208.3850,4.5610,4.5610
16,00018,2397917898,1438750738.8000,,17.6777,1.5956,0.7881,-1.9919,5.0000,5.0000
17,00019,905206000,66396860100.0000,0.0010,2.8100,0.7848,0.2012,19.8140,4.0900,4.2945
18,00020,2048549287,97408518596.8500,0.0005,5.6505,2.0088,0.2421,-3.8543,3.2591,3.3123
19,00021,3975233406,477028008.7200,,11.4362,5.4687,0.5366,-108.3908,0.0000,0.0000
20,00022,1966387866,365748143.0760,,288.6726,5.0661,0.6283,50.1437,0.0000,0.0000
21,00023,2906471326,55048566914.4400,0.0002,8.4573,3.2245,0.5243,-99.3656,6.0645,4.0421
22,00024,5111622235,362925178.6850,,-3.3145,0.1574,0.5576,-6.5079,0.0000,0.0000
23,00025,301928440,3472177060.0000,0.0000,5.3046,0.5037,0.3601,17.4455,4.3478,4.3478
24,00026,45308056,4474170530.0000,0.0001,3.2157,50.6031,0.4429,14.7756,21.5696,21.5696
25,00027,4332900408,226610691338.4000,0.0023,16.7768,4.1045,3.2819,-118.2524,1.8131,1.7393
26,00028,1506769491,5605182506.5200,0.0000,4.4798,1.7028,0.2194,-2.8390,5.3763,5.3763
27,00029,237703681,2733592331.5000,0.0002,56.0967,25.7386,1.2819,-72.4361,0.5984,0.5984
28,00030,6448152160,2192371734.4000,0.0043,49.5207,2.4090,2.8660,-32.9782,0.0000,0.0000
29,00032,372688206,4315729425.4800,0.0000,9.6464,6.7335,0.5891,-2.4975,3.4542,3.4542
30,00034,1176631296,11519220387.8400,0.0001,5.2520,4.0526,0.3697,-13.4300,7.3544,7.5587
31,00035,2328865302,7685255496.6000,0.0002,4.4847,1.1232,0.5638,-14.4462,6.6824,6.6824
32,00036,1089118593,235249616.0880,0.0010,-2.2194,27.5242,0.1890,-52.3242,0.0000,0.0000
33,00037,610710675,130081373.7750,0.0002,-13.5565,2.4835,0.4564,46.2720,0.0000,0.0000
34,00038,391940000,646701000.0000,0.0014,-1.0732,0.2456,0.3147,-0.8376,0.0000,0.0000
35,00039,6225125683,516685431.6890,0.0071,111.1151,0.4078,0.3184,-8.6011,0.0000,0.0000
36,00040,784692952,604213573.0400,0.0001,9.8347,0.0893,0.2709,1.4695,5.4545,5.4545
37,00041,708374048,18453143950.4000,0.0003,3.1757,1.8169,0.1951,8.6175,3.1469,3.1648
38,00042,257950000,157349500.0000,,31.3093,14.1433,25.9395,5.9905,0.0000,0.0000
39,00043,24071837232,15887412573.1200,0.0000,7.1873,0.3017,1.2196,16.8865,6.5152,5.1515
40,00045,1634422891,13402267706.2000,0.0003,10.7822,2.1568,0.3403,-24.1918,2.5256,2.4121
41,00046,249488384,813332131.8400,0.0001,11.9558,2.8900,1.7012,13.4675,6.4417,6.4417
42,00047,10070431786,1127888360.0320,,9.1993,0.4751,2.1826,-18.9558,5.4464,5.4464
43,00050,356273883,2504605397.4900,0.0000,7.2672,2.3008,0.4092,-1.8199,5.4054,5.4054
44,00051,708750000,8816850000.0000,0.0000,10.6099,5.5697,0.4860,-57.6265,2.4116,2.4116
45,00052,129532780,2629515434.0000,0.0009,14.6127,0.8852,3.3812,50.5900,5.8003,5.8003
46,00053,329051373,41789524371.0000,0.0000,12.3494,2.3807,0.5131,-18.8709,3.1496,3.1496
47,00055,253639456,65946258.5600,0.0001,-1.7390,0.1113,0.0717,-10.0462,0.0000,0.0000
48,00056,6812201460,10695156292.2000,0.0000,4.5639,2.1758,0.2220,3.8808,5.0955,5.0955
49,00057,630531600,1683519372.0000,0.0000,18.6480,1.0291,0.6086,19.0318,2.6217,2.6217
50,00058,748936324,81634059.3160,0.0018,-1.6165,0.1968,0.2755,-1.6111,0.0000,0.0000
51,00059,7939171837,8256738710.4800,0.0005,9.3762,1.1377,2.1382,-12.7048,2.2082,2.2082
52,00060,259586000,207668800.0000,,1.1043,1.3744,0.3188,1.9274,0.0000,0.0000
53,00061,8773232014,228104032.3640,0.0007,-0.1930,0.2271,10.2225,-2.4809,0.0000,0.0000
54,00062,446941011,9296373028.8000,0.0002,12.9103,1.1607,0.8962,-9.5268,5.6040,5.6431
55,00063,2819102084,718871031.4200,0.0002,-8.0934,43.4915,3.7942,-13.6631,0.0000,0.0000
56,00064,9662705938,2280398601.3680,0.0001,11.6896,4.0583,0.3438,-9.3693,8.4746,8.4746
57,00066,6157631911,274322501635.0500,0.0004,17.1366,5.0866,1.5196,-60.4368,2.6831,2.6879
58,00068,146781285,546026380.2000,,-0.4573,40.8672,0.4609,356.4141,2.0161,0.6720
59,00069,3585525056,28253937441.2800,0.0008,18.6585,1.4295,0.5521,18.0877,2.7919,2.7919
60,00070,692436675,99710881.2000,0.0005,2.3418,0.8323,0.0837,-0.1949,0.0000,0.0000
61,00071,690959695,10599321721.3000,0.0001,6.5261,3.3132,0.5383,6.3927,3.9765,3.9765
62,00075,799557415,1775017461.3000,0.0000,21.5653,35.0676,1.0748,138.5758,0.4505,0.4505
63,00076,5482709078,356376090.0700,0.0031,6.5738,0.3954,0.1238,6.1227,0.0000,0.0000
64,00077,271913000,236564310.0000,0.0005,-5.4687,0.6021,1.8464,-43.8001,9.1954,9.1954
65,00078,898782333,3945654441.8700,0.0006,7.2040,1.5094,0.2505,-3.7188,4.3280,4.2141
66,00079,326077423,83149742.8650,,-6.4592,3.1859,0.2237,-5.4092,0.0000,0.0000
67,00082,4213395262,867959423.9720,0.0022,-1.3404,0.2567,0.8183,-2.7322,0.0000,0.0000
68,00083,6816991049,84530689007.6000,0.0005,12.2244,10.5533,0.5783,9.7322,4.4261,4.4261
69,00084,1046474025,138134571.3000,0.0015,-3.9980,0.0948,0.1392,-0.9781,0.0000,0.0000
70,00086,2000551493,6781869561.2700,0.0001,5.7289,1.4793,0.2982,2.5917,7.9485,7.6819
71,00087,2981870000,34291505000.0000,0.0002,1.4512,0.4053,0.1039,10.2332,5.2174,5.4783
72,00088,617531425,3859571406.2500,0.0002,16.6648,10.4766,0.5446,7.1105,5.6000,5.6000
73,00089,287669676,1294513542.0000,0.0003,2.6268,3.6738,0.1621,472.8825,4.8889,4.8889
74,00091,718776925,143036608.0750,0.0014,-0.2697,15.7028,-0.5271,-3.6520,0.0000,0.0000
75,00092,683830848,94368657.0240,0.0000,-1.3075,0.2447,0.7645,-7.6779,0.0000,0.0000
