,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,214021347750.0000,0.0019,5.3734,0.7157,0.3585,-114.5112,5.7123,5.7117
1,00002,2526450570,199210627444.5000,0.0018,42.7766,2.3248,1.6694,345.2524,3.9062,3.9062
2,00003,16925052244,230519211563.2800,0.0005,33.0935,5.6739,3.0574,-382.7315,2.4897,2.5698
3,00004,3049427327,41777154379.9000,0.0010,12.3382,2.4758,0.2855,5.2716,2.3712,2.3712
4,00005,20690454232,788306306239.2000,0.0011,13.7455,1.4289,0.5130,-4.9674,10.3137,4.0866
5,00006,2134261654,107673500444.3000,0.0015,15.0994,79.8765,1.2595,-54.0530,5.5500,5.5500
6,00007,4000000000,2960000000.0000,0.0001,4.4671,5.5018,0.8092,-15.5213,0.0000,0.0000
7,00008,7729638249,34242297443.0700,0.0012,50.2824,0.9126,1.9053,-24.7237,7.2614,7.2614
8,00009,3568790629,335466319.1260,0.0005,-1.1610,8.4037,0.4809,-19.0023,0.0000,0.0000
9,00010,1361618242,21949286061.0400,0.0004,3.2203,2.3264,0.1386,-3.1746,6.6998,6.6998
10,00011,1911842736,251216135510.4000,0.0010,10.1134,3.9661,1.5027,-50.6688,6.2405,7.0776
11,00012,4841387003,144515402039.5500,0.0006,8.5039,5.9757,0.4441,-49.0215,5.8779,6.0302
12,00014,1041900891,24067910582.1000,0.0013,4.9676,6.0351,0.2972,15.7513,6.2472,6.2472
13,00015,1683146400,631179900.0000,0.0012,0.8959,0.1781,0.1408,8.8336,5.3333,5.3333
14,00016,2897780274,279925574468.4000,0.0014,6.2328,3.2816,0.4834,-242.5698,5.1240,5.1242
15,00017,10186123336,90045330290.2400,0.0012,4.9584,1.1730,0.3248,164.1067,5.7916,5.7925
16,00018,2397917898,1174979770.0200,0.0000,14.4368,1.3031,0.6501,-1.6267,6.1224,4.0816
17,00019,905206000,42589942300.0000,0.0028,4.7285,0.4972,0.1293,3.4463,6.3762,6.3762
18,00020,2052849287,112188213534.5500,0.0008,12.2303,2.3123,0.2849,13.7570,2.8800,2.8800
19,00021,3975233406,389572873.7880,,-109.7698,13.7804,0.4136,405.3828,0.0000,0.0000
20,00022,1966387866,243832095.3840,0.0002,192.4484,3.3774,0.4356,33.4291,0.0000,0.0000
21,00023,2914783467,46111874447.9400,0.0003,14.1447,2.3426,0.4206,4.9997,2.8971,2.8971
22,00024,5111622235,362925178.6850,,-3.3145,0.1574,0.5576,-6.5079,0.0000,0.0000
23,00025,301928440,3013245831.2000,,4.6035,0.4372,0.3098,15.1397,5.0100,5.5110
24,00026,45308056,4413004654.4000,0.0002,3.1718,49.9113,0.4687,14.5736,21.8686,40.3491
25,00027,4335452390,225660296899.5000,0.0017,17.3032,4.3478,3.0431,-29.9784,1.7477,1.7477
26,00028,1500647491,4937130245.3900,0.0001,3.6682,2.2220,0.1929,7.2293,6.0790,6.0790
27,00029,237703681,2957033791.6400,0.0003,60.6820,27.8424,1.4060,253.2574,0.5532,0.4823
28,00030,6448152160,1515315757.6000,0.0018,34.2276,1.6650,1.9525,-22.7937,0.0000,0.0000
29,00032,372688206,4770409036.8000,0.0003,6.5590,6.8547,0.6358,11.7875,3.1250,3.1250
30,00034,1176631296,10566149038.0800,0.0000,4.3132,0.9090,0.3373,4.7868,8.0178,8.2405
31,00035,2360163209,6372440664.3000,0.0003,3.7186,0.9313,0.4079,-11.9785,8.0591,8.0803
32,00036,1089118593,141585417.0900,0.0000,-1.0701,3.5634,0.1224,4.8588,0.0000,0.0000
33,00037,610710675,70842438.3000,0.0003,-7.3829,1.3525,0.2625,25.1998,0.0000,0.0000
34,00038,391940000,874026200.0000,0.0075,32.4853,0.3425,0.4051,-12.5767,0.0000,0.0000
35,00039,6225125683,348607038.2480,0.0003,-1.1977,0.4473,0.2836,-5.8032,0.0000,0.0000
36,00040,784692952,564978925.4400,,9.1961,0.0835,0.2504,1.3741,5.8333,6.2500
37,00041,708382048,14203060062.4000,0.0002,-42.0470,1.5377,0.1580,6.6727,6.6334,6.6334
38,00042,257950000,100600500.0000,0.0003,-7.7049,3.0266,-5.6734,3.8300,0.0000,0.0000
39,00043,24071837232,16368849317.7600,0.0002,6.0899,0.3025,1.0030,60.8253,6.3235,5.0000
40,00045,1634422891,11228485261.1700,0.0001,22.7297,1.9116,0.2826,-26.9916,3.0146,2.8791
41,00046,249488384,621226076.1600,0.0001,11.1146,2.2517,1.2905,-5.8843,8.4337,8.4337
42,00047,10070431786,775423247.5220,0.0000,6.7672,0.3350,1.3467,-6.2850,7.9221,7.9221
43,00050,356273883,2308654761.8400,0.0001,16.9236,7.7252,0.3764,10.2279,5.8642,5.8642
44,00051,708750000,5882625000.0000,,50.2788,4.2169,0.3368,-12.5429,2.6506,2.6506
45,00052,129532780,2305683484.0000,0.0009,12.8131,0.7762,3.0869,44.3597,6.6149,5.8427
46,00053,329051373,35076876361.8000,,10.3657,1.9983,0.4469,-15.8397,3.7523,3.7523
47,00055,253639456,51742449.0240,0.0011,-1.6809,0.0923,0.0584,2.1101,0.0000,0.0000
48,00056,6812201460,12806938744.8000,0.0004,4.4464,2.6942,0.2577,11.1549,4.2553,4.2553
49,00057,630531600,1160178144.0000,,12.8510,0.7092,0.4360,13.1156,3.8043,4.0761
50,00058,898000000,86208000.0000,,-0.2875,0.2415,0.3949,-1.7014,0.0000,0.0000
51,00059,7931496812,7931496812.0000,0.0014,9.1535,1.1003,1.9338,-8.6687,2.2987,2.2987
52,00060,259586000,184306060.0000,,0.9801,1.2197,0.2936,1.7106,0.0000,0.0000
53,00061,10525208084,147352913.1760,0.0006,-0.9825,0.1561,0.4348,-1.6026,0.0000,0.0000
54,00062,446941011,7642691288.1000,0.0002,12.6261,0.9421,0.6966,24.1181,6.8166,6.8641
55,00063,2819102084,524352987.6240,0.0001,-52435.2988,38.9622,2.6638,-142.0626,0.0000,0.0000
56,00064,9662705938,1062897653.1800,0.0026,5.4485,1.8916,0.1609,-4.3670,18.1818,15.9091
57,00066,6159537911,254388915724.3000,0.0005,21.3199,4.6673,1.3618,-640.7781,2.8934,2.8985
58,00068,146781285,293562570.0000,,-0.6095,14.5616,0.3806,-398.3210,0.0000,0.0000
59,00069,3585525056,22588807852.8000,0.0005,19.1073,1.1984,0.4480,-45.9815,1.2698,1.2698
60,00070,1938822690,188065800.9300,0.0000,4.4169,1.5697,0.1635,-0.3677,0.0000,0.0000
61,00071,690959695,9797808475.1000,0.0002,7.6057,3.2001,0.4888,6.0371,4.3018,4.3018
62,00075,799557415,1679070571.5000,0.0000,20.0402,31.6627,0.9654,47.9324,0.4762,0.4762
63,00076,7006631478,147139261.0380,0.0024,-2.0329,0.2026,0.0514,-5.1227,0.0000,0.0000
64,00077,271913000,190339100.0000,,-4.4001,0.4844,1.9707,-35.2415,11.4286,11.4286
65,00078,898782333,2786225232.3000,0.0003,6.1290,1.2516,0.1803,-9.0994,6.1290,5.9677
66,00079,326077423,59672168.4090,,-2.8102,1.9235,0.1708,-1.1891,0.0000,0.0000
67,00082,4288395262,540337803.0120,0.0009,-2.9177,0.2210,0.5915,-7.6118,0.0000,0.0000
68,00083,7045158938,72283330703.8800,0.0009,10.4533,9.0242,0.4896,8.3221,5.1760,5.2145
69,00084,1046474025,85810870.0500,0.0003,-2.4836,0.0589,0.0931,-0.6076,0.0000,0.0000
70,00086,1993214493,6039439913.7900,0.0001,2.8963,1.4273,0.2562,5.7816,8.5990,8.5990
71,00087,2981870000,23795322600.0000,0.0006,2.6419,0.2778,0.0722,1.9255,7.5188,7.5188
72,00088,617531425,3118533696.2500,0.0002,13.4652,8.4651,0.4446,5.7453,6.9307,6.9307
73,00089,287669676,1294513542.0000,0.0000,2.9670,3.4956,0.1578,22.5541,4.8889,4.8889
74,00091,737945904,236142689.2800,0.0004,-0.5951,31.1246,-0.7205,602.4048,0.0000,0.0000
75,00092,683830848,68383084.8000,0.0001,-0.9474,0.1773,0.5331,3.2090,0.0000,0.0000
76,00093,1957643050,577504699.7500,0.0000,-29.0495,18.8764,0.6306,-17.3269,0.0000,0.0000
77,00094,1854991056,367288229.0880,0.0001,-2.5539,0.9809,0.6192,28.4764,0.0000,0.0000
78,00097,3047327395,1340824053.8000,0.0004,21.6262,0.7855,1.0410,-12.8925,9.0909,9.0909
79,00099,478483794,1004815967.4000,,3.7729,0.2657,0.2007,8.9476,4.5238,4.2857
80,00100,541700500,3840656545.0000,,-40.0582,2.4063,1.4938,-16.9884,0.0000,0.0000
81,00101,4497718670,74931993042.2000,0.0014,12.1406,8.4650,0.5069,-10.5123,4.5618,4.5618
82,00102,1803777836,1100304479.9600,0.0007,13.4187,2.0651,0.5403,2.8535,0.0000,0.0000
83,00104,747123220,257757510.9000,,3.6581,0.2758,0.5047,39.8143,15.2012,7.4203
84,00105,360000000,5839200000.0000,,39.3252,9.5633,0.4482,-737.0866,7.0900,6.9667
85,00106,4722307545,3683399885.1000,,2.8551,0.3909,0.5481,-3.4808,5.7692,5.7692
86,00107,895320000,1701108000.0000,0.0005,4.8605,0.6762,0.3339,-7.5109,5.9897,5.9897
87,00108,3199373986,5310960816.7600,0.0007,53.8642,14.2260,1.5453,-54.1029,0.0000,0.0000
88,00109,7088223998,510352127.8560,0.0000,9.4300,6.0279,0.1847,-0.3863,0.0000,0.0000
89,00110,917779442,42217854.3320,0.0037,-1.8103,0.3893,-4.0649,4.8604,0.0000,0.0000
90,00112,1072099304,5403380492.1600,0.0000,39.5256,4.8842,0.9735,-31.1504,0.0000,0.0000
91,00113,394202808,1596521372.4000,0.0001,3.9537,0.3982,0.6442,-1.7318,8.7878,8.7298
92,00114,604490763,362694457.8000,,-13.8655,0.3808,0.5393,7.3509,5.0000,8.3333
93,00115,2449554132,257203183.8600,,-2.5411,72.6152,0.1231,7.9974,0.0000,0.0000
94,00116,677434000,5148498400.0000,0.0004,8.0004,0.2903,0.4842,-19.5258,7.7632,7.6316
95,00118,861930692,241340593.7600,,15.3183,0.1029,0.1741,7.8101,0.0000,0.0000
96,00120,4463926372,5579907965.0000,0.0003,-32.7652,46.6547,4.6503,521.4867,0.0000,0.0000
97,00122,947543695,383755196.4750,0.0159,12.5382,1.6306,0.2338,183.4394,2.4691,0.0000
98,00125,262778286,381028514.7000,,5.2830,0.3113,0.4158,-12.0073,11.0345,7.9310
99,00126,1257087536,653685518.7200,0.0000,2.3517,0.6738,0.1784,-3.1449,5.7692,5.7692
100,00127,1907619079,6752971539.6600,0.0002,8.5463,12.5290,0.2010,-34.7259,3.1073,3.1073
101,00128,1650658676,907862271.8000,0.0014,19.6520,6.8860,0.9361,246.6347,0.0000,0.0000
102,00129,1319782288,1201001882.0800,0.0001,0.8648,0.5441,0.0590,-5.9375,2.9670,2.9670
103,00130,287930000,95016900.0000,,-4.8190,0.3785,0.1474,-3.5960,0.0000,0.0000
104,00131,620866506,1490079614.4000,0.0003,2.6009,7.3934,0.2198,-17.0067,8.9415,9.1210
105,00136,74611669087,9699516981.3100,0.0090,98.6009,26.3282,7.7793,121.3554,0.0000,0.0000
106,00137,530289480,262493292.6000,,-76.0850,0.5328,0.1249,-2.7467,0.0000,0.0000
107,00138,873111452,253202321.0800,,-1.7958,0.2308,0.0893,-4.5215,0.0000,0.0000
108,00139,15969650461,303423358.7590,0.0023,1.4561,0.3202,0.2497,-4.1765,0.0000,0.0000
109,00141,345374910,134696214.9000,0.0040,-26.0534,5.6021,0.2299,-3.6774,0.0000,0.0000
110,00142,4344931044,6387048634.6800,0.0004,-3.2439,0.1023,0.0940,0.8344,9.1800,8.1633
111,00143,7748960899,519180380.2330,0.0000,-11.4314,2.4985,1.6437,38.3300,0.0000,0.0000
112,00145,3724981811,204873999.6050,,-1.8740,4.9640,1.4326,-16.8718,0.0000,0.0000
113,00146,212187488,248259360.9600,,-7.2727,0.4589,0.5851,-1.4676,0.0000,0.0000
114,00147,20319072320,3027541775.6800,,-13.8891,3.6571,2.8710,-12.1026,0.0000,0.0000
115,00148,1104657736,20612913353.7600,0.0006,6.6613,0.5008,0.3556,-18.1035,9.4585,5.1493
116,00149,9953067822,706667815.3620,0.0002,-3.3240,0.9073,0.4578,-14.6761,0.0000,0.0000
117,00155,1538526148,276934706.6400,,-15.2279,,-2.0674,89.2474,0.0000,0.0000
118,00156,9186912716,1460719121.8440,0.0001,-18.6714,0.5878,0.3750,1.3545,16.9811,16.9811
119,00157,2002100932,1301365605.8000,,43.6509,2.8021,2.1706,-14.9340,0.0000,0.0000
120,00158,25000000,4537500000.0000,,-8.2673,19.9959,0.4938,170.4545,2.8099,2.8099
121,00159,9279232131,1122787087.8510,0.0002,16.6122,,1.8178,-85.0210,0.0000,0.0000
122,00160,720429301,1700213150.3600,0.0001,1.4676,1.1501,0.1460,-2.5352,5.2966,5.2966
123,00162,1149694715,191999017.4050,0.0009,-0.6457,0.1602,0.0458,-0.7781,0.0000,0.0000
124,00163,3677545667,4780809367.1000,0.0002,1.5244,1.0984,0.1447,17.2324,8.4615,7.5385
125,00166,8758880988,367873001.4960,0.0003,-0.1606,1.5545,0.4346,-2.4917,0.0000,0.0000
126,00167,2599993088,64999827.2000,0.0007,-1.0252,0.2404,-0.6167,-4.2484,0.0000,0.0000
127,00168,655069178,33212007324.6000,0.0031,33.6013,3.3917,3.0897,21.5152,1.0651,1.0651
