,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,270129647025.0000,0.0011,6.9264,0.9747,0.4654,-12.5794,4.5258,4.5253
1,00002,2526450570,207674236854.0000,0.0008,15.3265,2.2715,1.7321,174.9572,3.6740,3.7470
2,00003,16925052244,256922293063.9200,0.0006,27.5881,6.5754,3.5079,-120.8364,2.2338,2.3057
3,00004,3049427327,62055846104.4500,0.0009,9.3697,2.9473,0.4249,-2.3054,3.1917,3.1919
4,00005,20638524545,1176395899065.0000,0.0034,20.5126,2.1323,0.8815,-5.6230,6.9112,6.9563
5,00006,2134261654,120158931120.2000,0.0008,15.7358,77.2726,1.4533,-6.2110,4.9734,4.9734
6,00007,4000000000,3200000000.0000,0.0007,20.0023,3.3953,0.9992,-16.7798,0.0000,0.0000
7,00008,7719638249,37054263595.2000,0.0009,54.4115,0.9876,2.0618,-7.6432,6.5083,6.5646
8,00009,3568790629,471080363.0280,0.0000,-1.3305,5.7583,0.4981,-6.3824,0.0000,0.0000
9,00010,1361618242,28866306730.4000,0.0008,4.2351,3.0595,0.1823,-20.4146,3.7736,3.7736
10,00011,1911842736,312968655883.2000,0.0012,12.5994,4.9410,1.8721,-925.9428,5.0092,5.0092
11,00012,4841387003,179131319111.0000,0.0007,5.7493,8.1490,0.5608,-24.7180,4.7420,4.8649
12,00014,1043550891,30889106373.6000,0.0009,5.1200,7.9406,0.3892,882.5459,4.8784,4.8786
13,00015,1683146400,892067592.0000,,1.2662,0.2517,0.1989,12.4849,3.7736,3.7736
14,00016,2897780274,333244731510.0000,0.0006,7.4199,3.9066,0.5787,-288.7736,4.3041,4.3041
15,00017,10227184800,105340003440.0000,0.0011,5.8006,1.3723,0.3825,191.9811,4.9507,4.9507
16,00018,2397917898,1318854843.9000,0.0000,16.2045,1.4626,0.7297,-1.8259,5.4545,3.6364
17,00019,905206000,67935710300.0000,0.0012,2.8751,0.8030,0.2058,20.2733,3.9973,4.1972
18,00020,2052849287,99563190419.5000,0.0004,5.7755,2.0533,0.2474,-3.9395,3.1886,3.2406
19,00021,3975233406,500879409.1560,,12.0080,5.7422,0.5635,-113.8104,0.0000,0.0000
20,00022,1966387866,292991792.0340,,231.2485,4.0583,0.5234,40.1689,0.0000,0.0000
21,00023,2906471326,51560801323.2400,0.0007,7.9215,3.0202,0.4911,-93.0700,6.4747,4.3156
22,00024,5111622235,362925178.6850,,-3.3145,0.1574,0.5576,-6.5079,0.0000,0.0000
23,00025,301928440,3351405684.0000,0.0001,5.1201,0.4862,0.3446,16.8387,4.5045,4.9550
24,00026,45308056,5210426440.0000,0.0000,3.7449,58.9301,0.5157,17.2070,18.5217,18.5217
25,00027,4334826255,249902733600.7500,0.0013,18.5012,4.5263,3.6192,-130.4069,1.6441,1.5772
26,00028,1500647491,4877104345.7500,0.0001,3.8979,1.4816,0.1909,-2.4702,6.1790,6.1790
27,00029,237703681,2714576037.0200,0.0003,55.7065,25.5595,1.2729,232.4920,0.6026,0.6026
