,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,289989285600.0000,0.0014,7.4356,1.0464,0.4908,-13.5042,4.2159,4.2159
1,00002,2526450570,217022103963.0000,0.0010,16.0164,2.3738,1.7371,182.8324,3.5157,3.5390
2,00003,16925052244,294157408000.7200,0.0013,31.5864,7.5284,4.1907,-138.3489,1.9510,1.9510
3,00004,3047127327,59236155236.8800,0.0013,8.9440,2.8134,0.4269,-2.2006,3.3436,3.3436
4,00005,20607565213,1316823417110.7000,0.0010,12.2237,2.6388,0.8551,-6.2942,6.1742,6.1781
5,00006,2134261654,122613332022.3000,0.0011,16.0573,78.8510,1.4674,-6.3379,4.8738,4.8738
6,00007,4000000000,3520000000.0000,0.0014,22.0025,3.7348,1.1467,-18.4577,0.0000,0.0000
7,00008,7719638249,34969961267.9700,0.0008,38.9855,0.9001,1.7834,-7.2133,6.8962,6.8962
8,00009,3568790629,635244731.9620,0.0002,-1.7942,7.7650,0.6321,-8.6066,0.0000,0.0000
9,00010,1361618242,27708931224.7000,0.0008,5.2429,2.7667,0.1838,-19.5961,3.9312,3.9312
10,00011,1911842736,366882621038.4000,0.0011,15.1536,6.6186,2.3651,-1085.4515,3.9083,4.6378
11,00012,4841387003,200917560624.5000,0.0019,6.4486,9.1401,0.6318,-27.7242,4.2278,4.2278
12,00014,1046550891,40239881758.9500,0.0016,6.6700,10.3444,0.5183,1149.7109,3.7448,3.7448
13,00015,1682966400,1178076480.0000,0.0001,1.6722,0.3324,0.2599,16.4877,2.8574,2.8574
14,00016,2897615774,368576726452.8000,0.0029,7.3788,4.3036,0.6638,-159.1437,3.6550,3.6944
15,00017,10224782964,115131056174.6400,0.0034,4.9332,1.8971,0.4446,361.0256,4.2405,4.2548
16,00018,2397917898,1726500886.5600,0.0003,21.2132,1.9147,0.9458,-2.3903,4.1667,4.1667
17,00019,905206000,83867335900.0000,0.0012,3.5493,0.9913,0.2580,25.0276,3.2380,3.2380
18,00020,2048549287,105090578423.1000,0.0007,6.0961,2.1673,0.2698,-4.1582,3.0209,3.0209
19,00021,3312698406,553220633.8020,0.0001,13.2629,6.3422,0.6146,-125.7034,0.0000,0.0000
20,00022,1966387866,403109512.5300,0.0001,318.1606,5.5836,0.6925,55.2659,0.0000,0.0000
21,00023,2896730441,65031598400.4500,0.0004,9.9910,3.8093,0.6279,-117.3856,5.1335,5.1335
22,00024,5111622235,511162223.5000,0.0002,-4.6683,0.2217,0.6264,-9.1660,0.0000,0.0000
23,00025,301928440,3411791372.0000,0.0000,5.2123,0.4950,0.3538,17.1421,4.4248,4.4248
24,00026,45308056,5681630222.4000,0.0002,6.0285,66.5359,0.6183,-68.1561,2.5518,2.5518
25,00027,4332106273,236533002505.8000,0.0022,17.5114,4.2842,3.7646,-123.4301,1.7371,1.7371
26,00028,1506769491,5680520981.0700,0.0000,4.5401,1.7257,0.2249,-2.8771,5.3050,5.3050
27,00029,232323681,1902730947.3900,,15.0861,16.8339,0.8875,-50.4195,0.7758,0.8400
28,00030,6448152160,1592693583.5200,0.0004,35.9753,1.7501,2.0821,-23.9577,0.0000,0.0000
29,00032,372688206,4129385322.4800,0.0001,9.2299,6.4427,0.5858,-2.3896,3.6101,3.6101
30,00034,1176631296,11731014021.1200,0.0002,5.3485,4.1271,0.3933,-13.6770,7.2217,7.2217
31,00035,2346140302,8868410341.5600,0.0009,5.1751,1.2961,0.6505,-9.6380,5.7909,5.7909
32,00036,1089118593,359409135.6900,0.0002,-3.3908,42.0509,0.4609,-79.9398,0.0000,0.0000
33,00037,610710675,143517008.6250,,-14.9567,2.7400,0.5035,-28.4094,0.0000,0.0000
34,00038,391940000,725089000.0000,0.0003,-1.2033,0.2754,0.3336,-0.9391,0.0000,0.0000
35,00039,6225125683,1251250262.2830,0.0001,269.0861,0.9875,0.8276,-20.8292,0.0000,0.0000
36,00040,784692952,651295150.1600,0.0001,10.6010,0.0962,0.2920,1.5840,5.0602,5.0602
37,00041,708344048,22879512750.4000,0.0003,3.9375,2.2528,0.2500,10.6846,2.5381,2.5381
38,00042,257950000,190883000.0000,0.0014,37.9817,17.1575,25.8139,7.2672,0.0000,0.0000
39,00043,24071837232,15646694200.8000,0.0000,7.0784,0.2971,1.1320,16.6307,6.6154,6.6154
40,00045,1629093367,16975152884.1400,0.0002,13.6566,2.7318,0.4300,-30.6411,1.9940,1.9940
41,00046,249488384,938076323.8400,0.0003,13.7896,3.3333,1.9622,15.5331,5.5851,5.5851
42,00047,10070431786,1248733541.4640,0.0001,10.1849,0.5260,1.8778,-20.9868,4.9194,4.9194
43,00050,356273883,2964198706.5600,0.0000,8.6008,2.7230,0.4835,-2.1538,4.5673,4.5673
