,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,203223874350.0000,0.0026,5.1023,0.6796,0.3404,-108.7340,6.0152,6.0152
1,00002,2526450570,196178886760.5000,0.0015,42.1256,2.2894,1.6440,339.9981,3.9665,3.9665
2,00003,17771304856,222496736797.1200,0.0018,31.9418,5.4764,2.9510,-369.4118,2.7499,2.7499
3,00004,3049427327,47205135021.9600,0.0019,13.9413,2.7975,0.3226,5.9565,2.0985,2.0985
4,00005,20691320413,783166477632.0500,0.0024,13.6559,1.4195,0.5096,-4.9351,10.3814,4.1134
5,00006,2134261654,95188069768.4000,0.0015,13.3485,70.6143,1.1134,-47.7852,6.2780,6.2780
6,00007,4000000000,2800000000.0000,0.0001,4.1315,5.2044,0.7625,-164.7931,0.0000,0.0000
7,00008,7729638249,34628779355.5200,0.0019,50.8499,0.9229,1.9268,-25.0027,7.1804,7.1804
8,00009,3568790629,299778412.8360,0.0001,-1.0375,7.5097,0.4297,-16.9808,0.0000,0.0000
9,00010,1361618242,22030983155.5600,0.0010,3.2322,2.3350,0.1391,-3.1864,6.6749,6.6749
10,00011,1911842736,251789688331.2000,0.0031,10.1365,3.9751,1.5062,-50.7845,6.2263,7.0615
11,00012,4841387003,143789193989.1000,0.0015,8.4612,5.9456,0.4419,-48.7752,6.0606,6.0606
12,00014,1041900891,25578666874.0500,0.0020,5.2794,6.4139,0.3159,16.7400,5.8782,5.8782
13,00015,1683146400,690090024.0000,0.0000,0.9795,0.1947,0.1539,9.6581,4.8780,4.8780
14,00016,2897780274,288329137263.0000,0.0027,6.4199,3.3801,0.4979,-249.8519,4.9746,4.9749
15,00017,10194570725,92770593597.5000,0.0021,5.1085,1.2085,0.3347,169.0734,5.6214,5.6224
16,00018,2397917898,1079063054.1000,0.0002,13.2583,1.1967,0.5970,-1.4939,6.6667,4.4444
17,00019,905206000,41051092100.0000,0.0047,4.5577,0.4793,0.1246,3.3218,6.6152,6.6152
18,00020,2052849287,122144532576.5000,0.0008,13.3157,2.5175,0.3102,14.9779,2.6452,2.6452
19,00021,3975233406,353795773.1340,,-99.6889,12.5149,0.3756,368.1538,0.0000,0.0000
20,00022,1966387866,216302665.2600,,170.7203,2.9961,0.3864,29.6549,0.0000,0.0000
21,00023,2914783467,54623042171.5800,0.0011,16.7555,2.7750,0.4982,5.9225,2.4457,2.4457
22,00024,5111622235,362925178.6850,,-3.3145,0.1574,0.5576,-6.5079,0.0000,0.0000
23,00025,301928440,3073631519.2000,0.0002,4.6957,0.4459,0.3160,15.4431,4.9116,5.4028
24,00026,45308056,4258957264.0000,0.0000,3.0611,48.1690,0.4524,14.0648,22.6596,41.8085
25,00027,4335518812,231950256442.0000,0.0046,17.7855,4.4690,3.1279,-30.8140,1.7003,1.7003
26,00028,1500647491,5207246793.7700,0.0000,3.8688,2.3436,0.2034,7.6248,5.7637,5.7637
27,00029,237703681,2871460466.4800,0.0001,58.9259,27.0367,1.3653,245.9284,0.5697,0.4967
28,00030,6448152160,1644278800.8000,0.0003,37.1405,1.8067,2.1186,-24.7336,0.0000,0.0000
29,00032,372688206,4107024030.1200,0.0000,5.6469,5.9014,0.5474,10.1483,3.8113,3.8113
30,00034,1176631296,10801475297.2800,0.0001,4.4092,0.9293,0.3449,4.8934,7.8431,8.0610
31,00035,2350646209,5712070287.8700,0.0005,3.3333,0.8348,0.3657,-10.7372,8.9908,9.0145
32,00036,1089118593,125248638.1950,0.0002,-0.9466,3.1523,0.1082,4.2982,0.0000,0.0000
33,00037,610710675,72674570.3250,0.0002,-7.5738,1.3875,0.2693,25.8515,0.0000,0.0000
34,00038,391940000,768202400.0000,0.0030,28.5521,0.3011,0.3560,-11.0540,0.0000,0.0000
35,00039,6225125683,292580907.1010,0.0008,-1.0052,0.3754,0.2380,4.7155,0.0000,0.0000
36,00040,784692952,502203489.2800,,8.1743,0.0742,0.2226,1.2214,6.5625,7.0313
37,00041,708382048,13700108808.3200,0.0006,-40.5581,1.4832,0.1524,6.4364,6.8769,6.8769
38,00042,257950000,113498000.0000,0.0014,-8.6927,3.4146,-6.4008,7.8813,0.0000,0.0000
39,00043,24071837232,17091004434.7200,0.0002,6.3586,0.3159,1.0473,63.5087,4.5070,5.6338
40,00045,1634422891,11996664019.9400,0.0002,24.2847,2.0423,0.3020,-28.8381,1.7693,1.7693
41,00046,249488384,548874444.8000,0.0002,9.8201,1.9894,1.1402,-5.1990,7.7273,7.7273
42,00047,10070431786,704930225.0200,0.0000,6.1520,0.3046,1.2243,-5.7136,3.5429,3.5429
43,00050,356273883,2102015909.7000,0.0001,15.4089,7.0338,0.3427,9.3124,6.4407,6.4407
44,00051,708750000,5918062500.0000,,50.5817,4.2423,0.3388,-12.6185,2.6347,2.6347
45,00052,129532780,2207238571.2000,0.0012,12.2660,0.7430,2.9551,42.4657,6.9099,6.1033
46,00053,329051373,36853753776.0000,0.0000,10.8908,2.0995,0.4695,-16.6420,3.5714,3.5714
47,00055,253639456,53264285.7600,0.0007,-1.7303,0.0950,0.0601,2.1722,0.0000,0.0000
48,00056,6812201460,12875060759.4000,0.0001,4.4700,2.7085,0.2591,11.2142,4.2328,4.2328
49,00057,630531600,1122346248.0000,0.0001,12.4320,0.6861,0.4218,12.6879,3.9326,4.2135
50,00058,898000000,71840000.0000,0.0042,-0.2530,0.2013,0.2923,9.6404,0.0000,0.0000
51,00059,7931496812,8090126748.2400,0.0005,9.3366,1.1223,1.9725,-8.8421,2.2536,2.2536
52,00060,259586000,158347460.0000,,0.8420,1.0480,0.2522,1.4697,0.0000,0.0000
53,00061,10525208084,115777288.9240,0.0003,-0.7720,0.1226,0.3416,-1.2592,0.0000,0.0000
54,00062,446941011,6802442187.4200,0.0004,11.2379,0.8385,0.6200,21.4665,6.5562,6.5562
55,00063,2819102084,434141720.9360,,-43414.1721,32.2590,2.2055,-117.6217,0.0000,0.0000
56,00064,9662705938,1111211182.8700,0.0002,5.6962,1.9776,0.1683,-4.5655,17.3913,15.2174
57,00066,6159612411,250696225127.7000,0.0011,21.0104,4.5996,1.3421,-631.4766,3.0218,3.0218
58,00068,146781285,220171927.5000,,-0.4571,10.9212,0.2855,-298.7407,0.0000,0.0000
59,00069,3585525056,24023017875.2000,0.0006,20.3205,1.2745,0.4764,-48.9009,1.1940,1.1940
60,00070,1938822690,186126978.2400,0.0001,4.3713,1.5536,0.1618,-0.3639,0.0000,0.0000
61,00071,690959695,9673435730.0000,0.0003,7.5091,3.1595,0.4826,5.9605,4.3571,4.3571
62,00075,799557415,1751030738.8500,0.0000,20.8991,33.0196,1.0067,49.9866,0.4566,0.4566
63,00076,7006631478,126119366.6040,0.0007,-1.7425,0.1737,0.0440,-4.3909,0.0000,0.0000
64,00077,271913000,190339100.0000,,-4.4001,0.4844,1.9707,-35.2415,11.4286,11.4286
65,00078,898782333,2714322645.6600,0.0003,5.9708,1.2193,0.1756,-8.8645,3.4768,3.4768
66,00079,326077423,55433161.9100,,-2.6106,1.7868,0.1587,-1.1047,0.0000,0.0000
67,00082,4288395262,1059233629.7140,0.0213,-5.7197,0.4333,1.1596,-14.9215,0.0000,0.0000
68,00083,7045158938,68197138519.8400,0.0012,9.8623,8.5141,0.4619,7.8517,5.4861,5.5269
69,00084,1046474025,92089714.2000,0.0003,-2.6653,0.0632,0.0999,-0.6521,0.0000,0.0000
70,00086,1992874493,6138053438.4400,0.0004,2.9436,1.4506,0.2603,5.8760,8.4609,8.4609
71,00087,2981870000,23586591700.0000,0.0007,2.6187,0.2754,0.0716,1.9086,7.5853,7.5853
72,00088,617531425,3100007753.5000,0.0003,13.3852,8.4148,0.4419,5.7111,6.9721,6.9721
73,00089,287669676,1222596123.0000,,2.8022,3.3014,0.1490,21.3011,5.1765,5.1765
74,00091,742720979,219102688.8050,0.0042,-0.5522,28.8787,-0.6685,558.9354,0.0000,0.0000
75,00092,683830848,77956716.6720,0.0001,-1.0801,0.2021,0.6077,3.6582,0.0000,0.0000
76,00093,1957643050,557928269.2500,,-28.0648,18.2365,0.6093,-16.7395,0.0000,0.0000
77,00094,1854991056,352448300.6400,0.0000,-2.4507,0.9413,0.5942,27.3258,0.0000,0.0000
78,00097,3047327395,1203694321.0250,0.0004,19.4144,0.7052,0.9345,-11.5740,7.5949,7.5949
79,00099,478483794,1004815967.4000,0.0000,3.7729,0.2657,0.2007,8.9476,4.5238,4.2857
80,00100,541700500,3856907560.0000,0.0001,-40.2277,2.4165,1.5002,-17.0603,0.0000,0.0000
81,00101,4497718670,76461217390.0000,0.0022,12.3884,8.6377,0.5173,-10.7269,4.4706,4.4706
82,00102,1803777836,1064228923.2400,0.0028,12.9787,1.9974,0.5226,2.7599,0.0000,0.0000
83,00104,747123220,261493127.0000,,3.7111,0.2798,0.5121,40.3913,14.9840,7.3143
84,00105,360000000,5832000000.0000,,39.2767,9.5515,0.4477,-736.1777,7.0988,6.9753
85,00106,4722307545,3588953734.2000,0.0001,2.7819,0.3809,0.5341,-3.3915,5.9211,5.9211
86,00107,895320000,1629482400.0000,0.0010,4.6558,0.6478,0.3199,-7.1947,6.5774,6.5774
87,00108,3199373986,5055010897.8800,0.0007,51.2684,13.5404,1.4708,-51.4956,0.0000,0.0000
88,00109,7088223998,481999231.8640,,8.9061,5.6930,0.1744,-0.3648,0.0000,0.0000
89,00110,917779442,44053413.2160,0.0001,-1.8890,0.4062,-4.2416,5.0718,0.0000,0.0000
90,00112,1072099304,5317612547.8400,,38.8982,4.8067,0.9581,-30.6560,0.0000,0.0000
91,00113,394202808,1758144523.6800,0.0004,2.7223,0.5985,0.5913,-1.9072,7.9800,7.9273
92,00114,604490763,356649550.1700,,-13.6344,0.3744,0.5303,7.2284,5.0847,8.4746
93,00115,2449554132,232707642.5400,,-2.2991,65.6995,0.1114,7.2357,0.0000,0.0000
94,00116,677434000,5575281820.0000,0.0009,8.6636,0.3143,0.5244,-21.1444,7.1689,7.0474
95,00118,861930692,301675742.2000,,19.1479,0.1287,0.2176,9.7627,0.0000,0.0000
96,00120,4463926372,6249496920.8000,0.0002,-36.6970,52.2533,5.2083,584.0651,0.0000,0.0000
97,00122,947543695,341115730.2000,0.0001,11.1450,1.4494,0.2078,163.0572,2.7778,0.0000
98,00125,262778286,417817474.7400,0.0000,5.7930,0.3414,0.4560,-13.1667,10.0629,7.2327
99,00126,1257087536,628543768.0000,0.0000,2.2613,0.6478,0.1715,-3.0240,6.0000,6.0000
100,00127,1907619079,9442714441.0500,0.0026,11.9503,17.5194,0.2811,-48.5574,0.4040,0.4040
101,00128,1650658676,1056421552.6400,0.0022,22.8678,8.0128,1.0893,286.9931,0.0000,0.0000
102,00129,1319782288,1214199704.9600,0.0001,0.8743,0.5500,0.0596,-6.0028,2.9348,2.9348
103,00130,287930000,95016900.0000,0.0003,-4.8190,0.3785,0.1474,-3.5960,0.0000,0.0000
104,00131,639613567,1835690937.2900,0.0002,3.2042,9.1083,0.2708,-20.9513,7.2581,7.4038
105,00136,74611669087,10669468679.4410,0.0072,108.4610,28.9610,8.5573,133.4909,0.0000,0.0000
106,00137,530289480,257190397.8000,,-74.5479,0.5221,0.1223,-2.6912,0.0000,0.0000
107,00138,873111452,253202321.0800,0.0000,-1.7958,0.2308,0.0893,-4.5215,0.0000,0.0000
108,00139,15969650461,287453708.2980,0.0019,1.3794,0.3033,0.2365,-3.9566,0.0000,0.0000
109,00141,345374910,448987383.0000,0.0003,-86.8448,18.6736,0.7664,-12.2580,0.0000,0.0000
110,00142,4344931044,7560180016.5600,0.0015,-3.8398,0.1210,0.1113,0.9876,7.7555,6.8966
111,00143,7748960899,472686614.8390,0.0000,-10.4077,2.2748,1.4965,34.8975,0.0000,0.0000
112,00145,3724981811,204873999.6050,0.0000,-1.8740,4.9640,1.4326,-16.8718,0.0000,0.0000
113,00146,212187488,241893736.3200,,-7.0862,0.4472,0.5701,-1.4300,0.0000,0.0000
114,00147,20319072320,2743074763.2000,0.0000,-12.5841,3.3135,2.6012,-10.9654,0.0000,0.0000
115,00148,1104657736,22093154720.0000,0.0009,7.1397,0.5368,0.3811,-19.4036,6.8724,6.8724
116,00149,9953067822,577277933.6760,0.0001,-2.7154,0.7412,0.3740,-11.9889,0.0000,0.0000
117,00155,1538526148,276934706.6400,,-15.2279,,-2.0674,89.2474,0.0000,0.0000
118,00156,9186912716,1414784558.2640,0.0001,-18.0842,0.5694,0.3633,1.3119,17.5325,17.5325
119,00157,2002100932,1301365605.8000,,43.6509,2.8021,2.1706,-14.9340,0.0000,0.0000
120,00158,25000000,4375000000.0000,,-7.9712,19.2798,0.5473,164.3501,2.9143,2.9143
121,00159,9279232131,1085670159.3270,0.0000,16.0631,,1.7577,-82.2104,0.0000,0.0000
122,00160,720429301,1793868959.4900,0.0000,1.5484,1.2134,0.1540,-2.6749,5.0201,5.0201
123,00162,1149694715,219591690.5650,0.0002,-0.7385,0.1833,0.0524,-0.8899,0.0000,0.0000
124,00163,3677545667,5001462107.1200,0.0002,1.5947,1.1491,0.1514,18.0278,8.0882,7.2059
125,00166,8758880988,289043072.6040,0.0000,-0.1262,1.2214,0.3415,-1.9578,0.0000,0.0000
126,00167,2599993088,62399834.1120,0.0000,-0.9842,0.2308,-0.5920,-4.0784,0.0000,0.0000
127,00168,655069178,35701270201.0000,0.0041,36.1197,3.6459,3.3213,23.1278,0.9908,0.9908
128,00169,4697346488,1244796819.3200,0.0000,-8.2773,1.5312,0.4709,-2.5051,0.0000,0.0000
129,00172,2761912843,220953027.4400,,-1.0612,0.7853,0.8573,-5.9283,0.0000,0.0000
130,00173,3125974615,10253196737.2000,0.0007,3.2553,0.9626,0.2556,-5.1525,6.0971,6.0971
131,00174,631946000,315973000.0000,0.0002,-3.3361,2.7357,0.0550,1.9658,0.0000,0.0000
132,00175,9812676540,117555864949.2000,0.0092,13.0420,1.0966,1.9447,30.5538,1.9592,1.9592
133,00176,2032571385,406514277.0000,0.0007,-4.3115,2.1996,0.6589,-57.8092,0.0000,0.0000
134,00177,1222000000,11376820000.0000,0.0014,10.1936,4.2478,1.3385,-651.4350,5.6122,5.6122
135,00178,3103189458,4189305768.3000,0.0023,8.8992,0.5002,1.7333,37.4309,11.8172,6.6504
136,00179,902647573,13629978352.3000,0.0018,-3.5623,0.5727,0.9247,31.2744,1.1216,1.1216
137,00180,950587991,589364554.4200,0.0000,-41.0307,1.3270,0.2545,48.8208,0.0000,0.0000
138,00182,8389184965,2558701414.3250,0.0018,3.8688,1.2734,0.3917,18.4584,8.1967,8.1967
139,00184,340200000,1024002000.0000,0.0001,185.6421,0.5269,0.2339,-1.6027,2.6578,2.6578
140,00185,11530059948,3862570082.5800,0.0029,3.0469,0.3948,0.9389,1.4013,5.4627,5.4627
141,00186,5492232889,1894820346.7050,0.0000,20.8222,15.4050,3.2501,-16.4767,0.0000,0.0000
142,00187,100000000,128000000.0000,0.0007,-3.7734,0.4103,0.7690,15.3113,0.0000,0.0000
143,00188,7127614962,334997903.2140,0.0004,-10.2068,9.1323,0.3247,-16.0409,9.4225,9.4900
144,00190,511334246,2525991175.2400,0.0001,9.0635,2.4361,0.1605,5.9561,5.3547,5.3547
145,00191,388482959,3185560263.8000,,1.1387,0.4819,0.0651,-19.0429,0.8987,0.8987
146,00193,194337559,81621774.7800,0.0000,0.5443,0.1888,0.0859,1.0672,0.0000,0.0000
147,00194,378583440,2737158271.2000,0.0001,6.3657,2.1443,0.2195,-9.0814,8.2988,8.2988
148,00197,1872696182,194760402.9280,0.0001,-0.6832,0.2317,0.1096,-0.9510,0.0000,0.0000
149,00198,2710393916,6342321763.4400,,-1.4518,3.7935,2.1823,-11.8182,0.0000,0.0000
150,00199,957392004,880800643.6800,0.0000,6.2653,4.7491,0.1913,-13.3231,24.2179,16.4731
151,00200,1514664755,24931381867.3000,0.0042,36.1444,0.5542,0.5983,-36.0093,0.5539,0.5539
152,00201,8947051324,984175645.6400,,30.9188,2.3017,0.2466,-2.3583,0.7273,0.7273
153,00202,7294369363,1342163962.7920,0.0000,-2.2360,17.1931,0.6062,-14.9073,0.0000,0.0000
