,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,293845526100.0000,0.0008,7.5345,1.0603,0.4973,-13.6838,4.1605,4.1605
1,00002,2526450570,221822360046.0000,0.0005,16.3707,2.4263,1.7755,186.8765,3.4396,3.4624
2,00003,16925052244,300927428898.3200,0.0007,32.3133,7.7017,4.2871,-141.5330,1.9071,1.9071
3,00004,3047127327,62618466569.8500,0.0004,9.4547,2.9740,0.4513,-2.3263,3.1630,3.1630
4,00005,20607565213,1343613251887.6000,0.0003,12.4724,2.6925,0.8725,-6.4223,6.0511,6.0549
5,00006,2134261654,123146897435.8000,0.0008,16.1271,79.1941,1.4738,-6.3655,4.8527,4.8527
6,00007,4000000000,3480000000.0000,0.0004,21.7524,3.6924,1.1336,-18.2480,0.0000,0.0000
7,00008,7719638249,35047157650.4600,0.0006,39.0715,0.9021,1.7873,-7.2292,6.8811,6.8811
8,00009,3568790629,699482963.2840,0.0001,-1.9756,8.5502,0.6960,-9.4769,0.0000,0.0000
9,00010,1361618242,29887520411.9000,0.0003,5.6552,2.9843,0.1983,-21.1369,3.6446,3.6446
10,00011,1911842736,373000517793.6000,0.0004,15.4062,6.7290,2.4045,-1103.5518,3.8442,4.5618
11,00012,4841387003,210600334630.5000,0.0005,6.7593,9.5806,0.6623,-29.0603,4.0334,4.0334
12,00014,1046550891,42699276352.8000,0.0005,7.0776,10.9767,0.5500,1219.9793,3.5291,3.5291
13,00015,1682966400,1194906144.0000,0.0000,1.6961,0.3371,0.2636,4.8974,2.8172,2.8172
14,00016,2897615774,390598606335.2000,0.0009,7.8196,4.5607,0.7035,-168.6522,3.4490,3.4861
15,00017,10224782964,126991804412.8800,0.0008,5.4414,2.0925,0.4904,398.2183,3.8444,3.8574
16,00018,2397917898,1894355139.4200,0.0001,23.2756,2.1008,1.0377,-2.6227,3.7975,3.7975
17,00019,905206000,86582953900.0000,0.0005,3.6643,1.0234,0.2663,25.8379,3.1364,3.1364
18,00020,2048549287,114206622750.2500,0.0004,6.6249,2.3553,0.2932,-4.5189,2.7797,2.7797
19,00021,3312698406,513468252.9300,,12.3098,5.8865,0.5704,-116.6708,0.0000,0.0000
20,00022,1966387866,410975063.9940,,324.3686,5.6926,0.7060,135.2337,0.0000,0.0000
21,00023,2896730441,65176434922.5000,0.0003,10.0133,3.8177,0.6293,-117.6470,5.1221,5.1221
22,00024,5111622235,490715734.5600,0.0005,-4.4816,0.2128,0.6013,-8.7994,0.0000,0.0000
23,00025,301928440,3562755592.0000,0.0001,5.4430,0.5169,0.3695,14.9928,4.2373,4.2373
24,00026,45308056,5690691833.6000,0.0002,6.0381,66.6420,0.6193,-68.2648,2.5478,2.5478
25,00027,4332106273,242164740660.7000,0.0010,17.9283,4.3862,3.8542,-126.3690,1.6967,1.6967
26,00028,1506769491,5891468709.8100,,4.7086,1.7898,0.2333,-2.9840,5.1151,5.1151
27,00029,232323681,1928286552.3000,0.0001,15.2887,17.0600,0.8995,-51.0967,0.7656,0.8289
28,00030,6448152160,1534660214.0800,0.0022,34.6645,1.6863,2.0062,57.6037,0.0000,0.0000
29,00032,372688206,4166654143.0800,0.0001,9.3132,6.5009,0.5911,-2.4112,3.5778,3.5778
30,00034,1176631296,12519356989.4400,0.0000,5.7080,4.4044,0.4198,-14.5961,6.7669,6.7669
31,00035,2351690302,8842355535.5200,0.0005,5.1599,1.2923,0.6486,-9.6097,5.8080,5.8080
32,00036,1089118593,381191507.5500,0.0002,-3.5963,44.5995,0.4888,-84.7846,0.0000,0.0000
33,00037,610710675,150234826.0500,0.0002,-15.6568,2.8682,0.5271,-29.7392,0.0000,0.0000
34,00038,391940000,717250200.0000,0.0016,-1.1903,0.2724,0.3300,-0.9290,0.0000,0.0000
35,00039,6225125683,1518930666.6520,0.0002,326.6518,1.1987,1.0046,-25.2852,0.0000,0.0000
36,00040,784692952,635601291.1200,0.0003,10.3456,0.0939,0.2850,-46.5949,5.1852,5.1852
37,00041,708344048,23694108405.6000,0.0002,4.0777,2.3330,0.2589,11.0650,2.4509,2.4509
38,00042,257950000,201201000.0000,0.0002,40.0348,18.0849,27.2093,7.6600,0.0000,0.0000
39,00043,24071837232,16609567690.0800,0.0001,7.5140,0.3154,1.2017,17.6541,6.2319,6.2319
40,00045,1629093367,17170644088.1800,0.0001,13.8139,2.7632,0.4350,-30.9939,1.9713,1.9713
41,00046,249488384,958035394.5600,0.0003,14.0830,3.4042,2.0040,15.8636,5.4688,5.4688
42,00047,10070431786,1339367427.5380,0.0000,10.9242,0.5642,2.0140,-22.5100,4.5865,4.5865
43,00050,356273883,3042578960.8200,0.0001,8.8282,2.7950,0.4963,-2.2108,4.4496,4.4496
44,00051,708750000,10064250000.0000,,12.1110,6.3577,0.5626,-65.7794,2.1127,2.1127
45,00052,129481280,3347091088.0000,0.0036,18.6004,1.1268,4.3040,76.2314,4.5568,4.5568
46,00053,329051373,40144267506.0000,0.0000,8.2358,1.3168,0.5066,-21.1772,3.2787,3.2787
47,00055,253639456,82432823.2000,,-2.1737,0.1391,0.0889,-12.5577,0.0000,0.0000
48,00056,6812201460,11716986511.2000,0.0000,5.0000,2.3837,0.2447,4.2516,4.6512,4.6512
49,00057,630531600,1746572532.0000,,19.3464,1.0676,0.6314,-7.7444,2.5271,2.5271
50,00058,748936324,90621295.2040,0.0001,-1.7944,0.2185,0.1698,-1.7885,0.0000,0.0000
51,00059,7928336062,9514003274.4000,0.0012,10.8039,1.3110,2.4571,-14.6394,1.9164,1.9164
52,00060,259586000,194689500.0000,,1.0353,1.2885,0.2989,6.7820,0.0000,0.0000
53,00061,8773232014,307063120.4900,0.0000,-0.2598,0.3056,1.2964,-3.3396,0.0000,0.0000
54,00062,443744410,10427993635.0000,0.0003,14.4819,1.3020,1.0228,-10.6865,4.9959,4.9959
55,00063,2819102084,930303687.7200,0.0014,-10.4738,56.2831,4.7258,-17.6817,0.0000,0.0000
56,00064,9662705938,2512303543.8800,0.0001,12.8783,4.4710,0.3788,-7.8470,7.6923,7.6923
57,00066,6141984589,334123961641.6000,0.0002,20.8723,6.1955,1.8499,-73.6118,2.2029,2.2029
58,00068,146781285,763262682.0000,,-0.6393,57.1262,0.6158,498.2132,1.4423,1.4423
59,00069,3585525056,35998671562.2400,0.0008,23.7730,1.8214,0.6868,23.0458,2.1912,2.1912
60,00070,692436675,148873885.1250,,3.8164,1.1409,0.1258,111.8512,0.0000,0.0000
61,00071,690959695,11898325947.9000,0.0000,7.3259,3.7193,0.6206,7.1761,3.5424,3.5424
62,00075,799557415,1846977628.6500,0.0002,22.4396,36.4893,1.1324,144.1937,0.4329,0.4329
63,00076,5482709078,334445253.7580,,-4.4506,0.6779,0.1123,-12.1876,0.0000,0.0000
64,00077,271913000,277351260.0000,,-6.4116,0.7059,2.1648,-11.6334,7.8431,7.8431
65,00078,898782333,4395045608.3700,0.0003,8.0245,1.6813,0.2847,-4.1424,3.8855,3.8855
66,00079,326077423,97823226.9000,,-7.5991,3.7482,0.2679,-6.3637,0.0000,0.0000
67,00082,4213395262,872172819.2340,0.0006,-1.3469,0.2579,0.7676,-2.7455,0.0000,0.0000
68,00083,6816991049,91211340235.6200,0.0006,6.5170,8.5004,0.6402,-42.7000,6.9962,3.9333
69,00084,1046474025,162203473.8750,0.0027,-4.6946,0.1113,0.1635,-1.1907,0.0000,0.0000
70,00086,2002643493,7509913098.7500,0.0001,6.3439,1.6381,0.3287,2.8699,7.1779,7.1779
71,00087,2981870000,43773851600.0000,0.0002,1.8525,0.5174,0.1346,13.0629,4.0872,4.0872
72,00088,617531425,4934076085.7500,0.0005,21.3043,13.3933,0.6963,8.1461,4.3805,4.3805
73,00089,287669676,1564923037.4400,,3.1756,4.4412,0.1999,571.6624,4.0441,4.0441
74,00091,479184617,131775769.6750,0.0072,-0.2484,14.4665,3.4272,-3.3645,0.0000,0.0000
75,00092,683830848,132663184.5120,0.0033,-0.0348,0.9293,1.1452,-10.7935,0.0000,0.0000
76,00093,1957643050,665598637.0000,0.0001,-33.4808,21.7559,0.7048,-19.9700,0.0000,0.0000
77,00094,1854991056,621422003.7600,0.0001,-10.9251,1.4550,0.7658,-37.9425,0.0000,0.0000
78,00097,3047327395,2102655902.5500,0.0000,21.6769,1.4055,1.5008,-9.8716,5.7971,5.7971
79,00099,478483794,1531148140.8000,,1.0769,0.3815,0.3177,1154.7120,2.9688,2.9688
80,00100,541700500,2703085495.0000,0.0000,10.4798,1.2830,0.9203,17.0903,3.4068,3.4068
81,00101,4497718670,86356198464.0000,0.0007,10.6903,9.1790,0.6014,-59.6795,3.9063,3.9063
82,00102,1503777836,2045137856.9600,0.0057,268.7082,4.4157,1.2573,22.4216,0.0000,0.0000
83,00104,747123220,463216396.4000,0.0002,6.5740,0.4957,0.8855,11.5937,8.4587,8.4587
84,00105,360000000,8190000000.0000,,55.1571,13.4133,0.6021,61.2818,5.0549,5.0549
85,00106,4722307545,4391746016.8500,0.0002,3.3672,0.4956,0.7870,1.9460,4.8387,4.8387
86,00107,895320000,2166674400.0000,0.0003,7.4637,0.9297,0.4139,6.7270,4.7027,4.7027
87,00108,3199373986,4639092279.7000,0.0005,484.2982,12.8406,1.3429,-12.8727,0.0000,0.0000
88,00109,7088223998,928557343.7380,0.0007,12.4865,8.4015,0.3346,9.4433,0.0000,0.0000
89,00110,917779442,118393548.0180,,15.1806,0.5479,15.9217,13.6304,0.0000,0.0000
90,00112,767654861,5527114999.2000,0.0001,7.7882,6.0743,0.9072,-31.8637,0.0000,0.0000
