,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,202259814225.0000,0.0020,5.0781,0.6764,0.3388,-9.4188,6.0445,6.0439
1,00002,2526450570,181904441040.0000,0.0018,39.0604,2.1228,1.5244,315.2590,4.2778,4.2778
2,00003,16925052244,219010176037.3600,0.0016,31.4412,5.3906,2.9048,-103.0054,2.6205,2.7048
3,00004,3049427327,42021108566.0600,0.0013,12.4103,2.4903,0.2871,-1.5611,2.3574,2.3574
4,00005,20689733583,804830636378.7000,0.0058,14.0337,1.4588,0.6031,-5.0716,10.1019,10.1677
5,00006,2134261654,98069323001.3000,0.0015,13.7525,72.7517,1.1471,-5.0692,6.0936,6.0936
6,00007,4000000000,3040000000.0000,0.0001,4.5878,5.6505,0.8311,-15.9408,0.0000,0.0000
7,00008,7729638249,33082851705.7200,0.0024,48.5798,0.8817,1.8408,-6.8240,7.2896,7.3526
8,00009,3568790629,388998178.5610,0.0000,-1.0987,4.7550,0.4113,-5.2703,0.0000,0.0000
9,00010,1361618242,22521165722.6800,0.0007,3.3042,2.3870,0.1422,-3.2573,4.8368,4.8368
10,00011,1911842736,250451398416.0000,0.0019,10.0826,3.9540,1.4982,-740.9805,6.2595,6.2595
11,00012,4841387003,143789193989.1000,0.0007,8.4612,5.9456,0.4419,-19.8412,5.9076,6.0606
12,00014,1043600891,25776942007.7000,0.0011,5.3203,6.4636,0.3183,16.8697,5.8330,5.8330
13,00015,1683146400,656427096.0000,0.0000,0.9317,0.1852,0.1464,9.1870,5.1282,5.1282
14,00016,2897780274,297602034139.8000,0.0013,6.6263,3.4888,0.5139,-257.8874,4.8196,4.8199
15,00017,10223348277,86489526423.4200,0.0022,4.7626,1.1267,0.3120,157.6263,6.0297,6.0307
16,00018,2397917898,995135927.6700,0.0000,12.2271,1.1036,0.5506,-1.3777,7.2289,4.8193
17,00019,905206000,43766710100.0000,0.0034,4.8592,0.5110,0.1328,13.0608,6.2048,6.2048
18,00020,2052849287,107569302638.8000,0.0008,11.7267,2.2171,0.2732,-4.2563,3.0036,3.0036
19,00021,3975233406,445226141.4720,,-125.4512,15.7491,0.4726,-101.1648,0.0000,0.0000
20,00022,1966387866,216302665.2600,0.0001,170.7203,2.9961,0.3864,29.6549,0.0000,0.0000
21,00023,2914783467,46461648463.9800,0.0006,14.2520,2.3604,0.4238,5.0376,2.8753,2.8753
22,00024,5111622235,362925178.6850,,-3.3145,0.1574,0.5576,-6.5079,0.0000,0.0000
23,00025,301928440,2807934492.0000,,4.2898,0.4074,0.2887,14.1081,5.3763,5.9140
24,00026,45308056,5554767665.6000,0.0004,3.9924,62.8247,0.5900,18.3441,17.3736,32.0555
25,00027,4335134993,179041075210.9000,0.0039,13.7285,3.4496,2.4144,-23.7852,2.2027,2.2027
26,00028,1500647491,4531955422.8200,0.0002,3.3671,2.0397,0.1771,-2.2954,6.6225,6.6225
27,00029,237703681,2391299030.8600,0.0000,49.0724,22.5157,1.1370,204.8046,0.6841,0.5964
28,00030,6448152160,1644278800.8000,0.0000,37.1405,1.8067,2.1186,-24.7336,0.0000,0.0000
29,00032,372688206,4099570266.0000,0.0000,5.6367,5.8907,0.5464,-2.3724,3.6364,3.6364
30,00034,1176631296,9942534451.2000,0.0002,4.0586,0.8554,0.3174,-11.5918,8.5207,8.7574
31,00035,2369421209,6018329870.8600,0.0009,3.5120,0.8796,0.3853,-11.3128,8.5333,8.5557
32,00036,1089118593,152476603.0200,0.0001,-1.1524,3.8375,0.1318,-33.9138,0.0000,0.0000
33,00037,610710675,80613809.1000,,-8.4012,1.5390,0.2987,28.6756,0.0000,0.0000
34,00038,391940000,536957800.0000,0.0003,19.9573,0.2104,0.2565,-0.6954,0.0000,0.0000
35,00039,6225125683,367282415.2970,0.0003,78.9855,0.2899,0.2263,-6.1140,0.0000,0.0000
36,00040,784692952,533591207.3600,,8.6852,0.0788,0.2365,1.2977,6.1765,6.6176
37,00041,708382048,13742611731.2000,0.0006,-40.6839,1.4878,0.1528,6.4563,4.2256,4.2495
38,00042,257950000,108339000.0000,,21.5572,9.7380,17.7783,4.1246,0.0000,0.0000
39,00043,24071837232,14443102339.2000,0.0001,5.3735,0.2669,0.9446,15.3514,7.1667,5.6667
40,00045,1634422891,10166110382.0200,0.0002,20.5792,1.7307,0.2559,-24.4378,3.3296,3.1800
41,00046,249488384,566338631.6800,0.0000,10.1326,2.0527,1.1765,9.3777,9.2511,9.2511
42,00047,10070431786,684789361.4480,0.0000,5.9762,0.2959,1.1893,-11.5089,8.9706,8.9706
43,00050,356273883,2144768775.6600,0.0000,15.7223,7.1768,0.3497,-1.5584,6.3123,6.3123
44,00051,708750000,5818837500.0000,0.0000,49.7337,4.1712,0.3331,-12.4069,2.6797,2.6797
45,00052,129532780,1942991700.0000,0.0011,10.7976,0.6541,2.6013,37.3818,7.8497,6.9333
46,00053,329051373,35208496911.0000,0.0000,10.4046,2.0058,0.4486,-15.8991,3.7383,3.7383
47,00055,253639456,48191496.6400,0.0013,-1.5655,0.0860,0.0544,-7.3414,0.0000,0.0000
48,00056,6812201460,9196471971.0000,0.0001,3.1929,1.9346,0.1851,3.3370,5.9259,5.9259
49,00057,630531600,1097124984.0000,,12.1526,0.6706,0.4123,12.4028,4.0230,4.3103
50,00058,898000000,86208000.0000,0.0001,-1.7071,0.2079,0.2910,-1.7014,0.0000,0.0000
51,00059,7924325837,8003569095.3700,0.0004,9.2489,1.1117,1.9540,-12.3152,2.2780,2.2780
52,00060,259586000,186901920.0000,,0.9939,1.2369,0.2977,1.7347,0.0000,0.0000
53,00061,8773232014,201784336.3220,0.0013,-1.3454,0.2137,0.5954,-2.1946,0.0000,0.0000
54,00062,446941011,7303016119.7400,0.0001,12.0649,0.9003,0.6656,-7.4841,7.1336,7.1834
55,00063,2819102084,532810293.8760,0.0001,-53281.0294,39.5906,2.7068,-10.1268,0.0000,0.0000
56,00064,9662705938,1343116125.3820,0.0005,6.8850,2.3903,0.2034,-5.5183,14.3885,12.5899
57,00066,6158144411,246017869219.4500,0.0008,20.6183,4.5138,1.3170,-54.2009,2.9918,2.9971
58,00068,146781285,366953212.5000,,-0.7619,18.2020,0.4758,239.5256,0.0000,0.0000
59,00069,3585525056,18752296042.8800,0.0004,15.8621,0.9949,0.3719,12.0049,1.5296,1.5296
60,00070,1938822690,203576382.4500,0.0000,4.7811,1.6992,0.1770,-0.3980,0.0000,0.0000
61,00071,690959695,8858103289.9000,0.0000,6.8762,2.8932,0.4419,5.3425,4.7582,4.7582
62,00075,799557415,1687066145.6500,0.0000,20.1357,31.8134,0.9700,131.7094,0.4739,0.4739
63,00076,7006631478,119112735.1260,0.0005,-1.6457,0.1640,0.0416,2.0464,0.0000,0.0000
64,00077,271913000,190339100.0000,,-4.4001,0.4844,1.9707,-35.2415,11.4286,11.4286
65,00078,898782333,2732298292.3200,0.0002,6.0103,1.2273,0.1768,-2.5752,6.2500,6.0855
66,00079,326077423,65215484.6000,,-3.0713,2.1022,0.1867,-4.2425,0.0000,0.0000
67,00082,4288395262,634682498.7760,0.0004,-3.4272,0.2596,0.6948,-1.9979,0.0000,0.0000
68,00083,6958941876,67084199684.6400,0.0011,9.7014,8.3751,0.4544,7.7235,5.5771,5.6186
69,00084,1046474025,79532025.9000,,-2.3019,0.0546,0.0863,-0.5632,0.0000,0.0000
70,00086,1995874493,5708201049.9800,0.0010,2.7375,1.3490,0.2421,2.1814,9.4436,9.1268
71,00087,2981870000,23676047800.0000,0.0008,2.6286,0.2764,0.0719,7.0654,7.5567,7.5567
72,00088,617531425,3180286838.7500,0.0000,13.7318,8.6327,0.4534,5.8590,6.7961,6.7961
73,00089,287669676,1280130058.2000,0.0002,2.9341,3.4567,0.1560,467.6283,4.9438,4.9438
74,00091,734016904,198184564.0800,0.0011,-0.3736,21.7570,-0.7303,-5.0600,0.0000,0.0000
75,00092,683830848,62228607.1680,0.0009,-0.8622,0.1614,0.4851,2.9202,0.0000,0.0000
76,00093,1957643050,577504699.7500,,-29.0495,18.8764,0.6306,-17.3269,0.0000,0.0000
77,00094,1854991056,363578246.9760,0.0000,-6.3920,0.8513,0.4713,-22.1992,0.0000,0.0000
78,00097,3047327395,1310350779.8500,0.0003,21.1347,0.7676,1.0174,-6.1519,9.3023,9.3023
79,00099,478483794,1100512726.2000,,4.1322,0.2911,0.2198,829.9493,4.1304,3.9130
80,00100,541700500,3775652485.0000,0.0088,-39.3802,2.3656,1.4686,23.8716,0.0000,0.0000
81,00101,4497718670,68815095651.0000,0.0013,11.1496,7.7740,0.4656,-9.6542,4.9020,4.9020
82,00102,1803777836,1100304479.9600,0.0010,13.4187,2.0651,0.5403,12.0630,0.0000,0.0000
83,00104,747123220,306320520.2000,,4.3473,0.3278,0.5998,47.3155,12.7913,6.2439
84,00105,360000000,6084000000.0000,,40.9738,9.9642,0.4670,-767.9879,6.8047,6.6864
85,00106,4722307545,3777846036.0000,0.0005,2.9283,0.4010,0.5622,1.6740,5.6250,5.6250
86,00107,895320000,1611576000.0000,0.0005,4.6047,0.6406,0.3096,5.0036,6.3225,6.3225
87,00108,3199373986,5087004637.7400,0.0007,531.0580,14.0804,1.4769,-14.1156,0.0000,0.0000
88,00109,7088223998,496175679.8600,0.0000,9.1681,5.8605,0.1795,-0.3755,0.0000,0.0000
89,00110,917779442,54148987.0780,0.0001,6.9431,0.2506,-41.1154,6.2341,0.0000,0.0000
90,00112,1072099304,3484322738.0000,,4.9097,3.8293,0.5669,-20.0871,0.0000,0.0000
91,00113,394202808,1505854726.5600,0.0002,3.7292,0.3756,0.6076,-1.6335,9.3169,9.2554
92,00114,604490763,374784273.0600,,-14.3277,0.3935,0.5572,7.5960,4.8387,8.0645
93,00115,2449554132,220459871.8800,,-2.1780,62.2416,0.1055,2.2171,0.0000,0.0000
94,00116,677434000,4863976120.0000,0.0007,7.5582,0.2742,0.4575,33.8962,8.2173,8.0780
95,00118,861930692,181005445.3200,,11.4888,0.0772,0.1306,-7.4985,0.0000,0.0000
96,00120,4413926372,4193230053.4000,0.0001,-24.6226,35.0605,3.4946,-16.6729,0.0000,0.0000
97,00122,947543695,345853448.6750,0.0003,11.2998,1.4695,0.2107,165.3219,2.7397,0.0000
98,00125,262778286,480884263.3800,,6.6675,0.3929,0.5248,-15.1541,8.7432,6.2842
99,00126,1257087536,641114643.3600,0.0005,2.3065,0.6608,0.1749,-3.0844,5.8824,5.8824
100,00127,1907619079,6619438204.1300,0.0001,8.3773,12.2813,0.1971,183.1509,3.1700,3.1700
101,00128,1650658676,841835924.7600,0.0006,18.2227,6.3852,0.8680,-2.4434,0.0000,0.0000
102,00129,1319782288,1174606236.3200,0.0013,0.8458,0.5321,0.0577,-5.8070,3.0337,3.0337
103,00130,287930000,129568500.0000,0.0000,-6.5714,0.5162,0.2010,-4.9036,0.0000,0.0000
104,00131,620866506,1629774578.2500,,2.8448,8.0866,0.2404,-18.6011,8.1751,8.3392
105,00136,74611669087,5595875181.5250,0.0003,56.8851,15.1893,4.4881,16.5819,0.0000,0.0000
106,00137,530289480,254538950.4000,0.0001,-73.7794,0.5167,0.1211,-2.2492,0.0000,0.0000
107,00138,873111452,235740092.0400,0.0000,-1.6719,0.2149,0.0832,-58.9350,0.0000,0.0000
108,00139,15969650461,463119863.3690,0.0007,2.2224,0.4887,0.3811,-57.1471,0.0000,0.0000
109,00141,345374910,158872458.6000,,-30.7297,6.6076,0.2712,34.9477,0.0000,0.0000
110,00142,4344931044,6821541739.0800,0.0012,-3.4646,0.1092,0.1004,-3.1227,8.5953,7.6433
111,00143,7748960899,348703240.4550,0.0001,-7.9813,3.1784,0.9947,-8.9166,0.0000,0.0000
112,00145,3724981811,197424035.9830,0.0000,-1.8419,4.7835,1.3603,-7.5083,0.0000,0.0000
113,00146,212187488,244015611.2000,0.0006,-7.1483,0.4511,0.5751,-1.4425,0.0000,0.0000
114,00147,20319072320,3494880439.0400,,-16.0330,4.2216,3.3142,-13.9707,0.0000,0.0000
115,00148,1104657736,19707094010.2400,0.0011,6.3686,0.4788,0.3400,-46.2116,9.8933,5.3859
116,00149,9953067822,617090204.9640,0.0002,-2.9026,0.7923,0.3998,-12.8157,0.0000,0.0000
117,00155,1538526148,276934706.6400,,-15.2279,,-2.0674,89.2474,0.0000,0.0000
118,00156,9186912716,1607709725.3000,0.0000,-20.5503,0.6470,0.4128,1.4908,15.4286,15.4286
