,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,206116054725.0000,0.0029,5.2850,0.7438,0.3551,-9.5984,5.9314,5.9308
1,00002,2526450570,195168306532.5000,0.0037,41.9086,2.2776,1.6355,338.2466,3.9871,3.9871
2,00003,16925052244,248459766941.9200,0.0027,26.6794,6.3589,3.3924,-116.8563,2.3099,2.3842
3,00004,3049427327,40984303274.8800,0.0037,12.1040,2.4288,0.2801,-1.5226,2.4171,2.4171
4,00005,20689733583,930003524555.8500,0.0030,16.2163,1.6857,0.6969,-5.8603,8.7423,8.7992
5,00006,2134261654,107780213527.0000,0.0046,14.1147,69.3120,1.3036,-5.5712,5.5446,5.5446
6,00007,4000000000,2800000000.0000,0.0027,17.5020,2.9709,0.8743,-14.6823,0.0000,0.0000
7,00008,7729638249,33778519148.1300,0.0031,49.6013,0.9003,1.8795,-6.9675,7.1395,7.2012
8,00009,3568790629,360447853.5290,0.0002,-1.0181,4.4060,0.3811,-4.8835,0.0000,0.0000
9,00010,1361618242,22276074439.1200,0.0017,3.2682,2.3610,0.1407,-15.7539,4.8900,4.8900
10,00011,1911842736,254848636708.8000,0.0032,10.2596,4.0234,1.5245,-753.9900,6.1515,6.1515
11,00012,4841387003,164365088751.8500,0.0020,5.2754,7.4773,0.5146,-22.6804,5.1680,5.3019
12,00014,1043600891,25568221829.5000,0.0045,5.2772,6.4113,0.3158,730.5206,5.8806,5.8806
13,00015,1683146400,791078808.0000,0.0002,1.1229,0.2232,0.1764,11.0715,4.2553,4.2553
14,00016,2897780274,292965585701.4000,0.0029,6.5231,3.4345,0.5059,-253.8697,4.8959,4.8961
15,00017,10233348277,89848797872.0600,0.0033,4.9476,1.1705,0.3241,163.7485,5.8042,5.8052
16,00018,2397917898,1043094285.6300,0.0001,12.8163,1.1568,0.5771,-1.4441,6.8966,4.5977
17,00019,905206000,50374713900.0000,0.0046,5.5928,0.5881,0.1529,15.0327,5.3908,5.3908
18,00020,2052849287,110751219033.6500,0.0018,12.0736,2.2826,0.2813,-4.3822,2.9173,2.9173
19,00021,3975233406,453176608.2840,0.0000,10.8644,5.1953,0.5098,-102.9713,0.0000,0.0000
20,00022,1966387866,253664034.7140,0.0000,200.2084,3.5136,0.4532,34.7771,0.0000,0.0000
21,00023,2906471326,48770588850.2800,0.0011,14.9603,2.4777,0.4448,-88.0336,2.7392,2.7392
22,00024,5111622235,362925178.6850,,-3.3145,0.1574,0.5576,-6.5079,0.0000,0.0000
23,00025,301928440,3134017207.2000,,4.7880,0.4547,0.3222,15.7465,4.8170,5.2987
24,00026,45308056,5305573357.6000,0.0004,3.8133,60.0063,0.5636,17.5212,18.1896,33.5611
25,00027,4335134993,187061074947.9500,0.0066,14.3435,3.6041,2.5226,-97.6142,2.1083,2.1083
26,00028,1500647491,4531955422.8200,0.0002,3.6221,1.3768,0.1774,-2.2954,6.6495,6.6495
27,00029,237703681,2377036810.0000,0.0004,48.7797,22.3814,1.1302,203.5831,0.6882,0.6000
28,00030,6448152160,1869964126.4000,0.0001,42.2383,2.0547,2.4094,-28.1284,0.0000,0.0000
29,00032,372688206,4464804707.8800,0.0004,9.9796,6.9661,0.6095,-2.5837,3.3389,3.3389
30,00034,1176631296,10248458588.1600,0.0002,4.6726,3.6055,0.3289,-11.9485,8.2664,8.4960
31,00035,2380992209,6762017873.5600,0.0012,3.9460,0.9883,0.4329,-12.7108,7.5948,7.6148
32,00036,1089118593,185150160.8100,,-1.7468,21.6626,0.1488,-41.1811,0.0000,0.0000
33,00037,610710675,97713708.0000,,-10.1833,1.8655,0.3620,34.7583,0.0000,0.0000
34,00038,391940000,533038400.0000,0.0045,-0.8846,0.2024,0.2552,-0.6904,0.0000,0.0000
35,00039,6225125683,417083420.7610,0.0008,89.6954,0.3292,0.2570,-6.9431,0.0000,0.0000
36,00040,784692952,549285066.4000,,8.9406,0.0812,0.2434,1.3359,6.0000,6.4286
37,00041,708382048,15088537622.4000,0.0008,-44.6684,1.6335,0.1678,7.0462,3.8487,3.8705
38,00042,257950000,117367250.0000,0.0008,23.3536,10.5495,19.2599,4.4684,0.0000,0.0000
39,00043,24071837232,14683820711.5200,0.0001,5.4630,0.2714,0.9604,15.6073,7.0492,5.5738
40,00045,1634422891,11440960237.0000,0.0004,23.1598,1.9477,0.2880,-20.6516,2.9586,2.8257
41,00046,249488384,593782353.9200,0.0008,10.6236,2.1522,1.2335,9.8321,8.8235,8.8235
42,00047,10070431786,805634542.8800,0.0000,6.5709,0.3394,1.5590,-13.5398,7.6250,7.6250
43,00050,356273883,2219586291.0900,0.0004,6.4402,2.0390,0.3627,-1.6128,6.0995,6.0995
44,00051,708750000,6718950000.0000,0.0000,57.4269,4.8165,0.3847,-43.9147,2.3207,2.3207
45,00052,129532780,2111384314.0000,0.0021,11.7334,0.7108,2.8267,40.6215,7.2236,6.3804
46,00053,329051373,38828062014.0000,0.0000,11.4742,2.2120,0.4947,-17.5336,3.3898,3.3898
47,00055,253639456,49206054.4640,0.0022,-1.2975,0.0830,0.0535,-7.4960,0.0000,0.0000
48,00056,6812201460,8855861898.0000,0.0001,3.7791,1.8017,0.1838,3.2134,6.1538,6.1538
49,00057,630531600,1046682456.0000,0.0002,11.5939,0.6398,0.3933,11.8325,4.2169,4.5181
50,00058,748936324,68153205.4840,0.0003,-1.3495,0.1643,0.2300,-1.3451,0.0000,0.0000
51,00059,7922375837,8080823353.7400,0.0006,9.1764,1.1135,2.0927,-12.4341,2.2562,2.2562
52,00060,259586000,186901920.0000,0.0000,0.9939,1.2369,0.2977,1.7347,0.0000,0.0000
53,00061,8773232014,228104032.3640,0.0012,-0.1930,0.2271,10.2225,-2.4809,0.0000,0.0000
54,00062,446941011,7651630108.3200,0.0003,10.6262,0.9553,0.7376,-7.8413,6.8086,6.8561
