,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,262417166025.0000,0.0021,6.7286,0.9469,0.4521,-12.2202,4.6588,4.6583
1,00002,2526450570,213106105579.5000,0.0021,15.7274,2.3309,1.7774,179.5334,3.5803,3.6277
2,00003,16925052244,288064389192.8800,0.0010,30.9321,7.3725,4.1039,-135.4832,1.9923,1.9923
3,00004,3047127327,51862107105.5400,0.0011,7.8306,2.4632,0.3551,-1.9267,3.8190,3.8190
4,00005,20608334493,1240621736478.6000,0.0011,11.5163,2.4861,0.8879,-5.9300,6.5534,6.5747
5,00006,2134261654,117917956383.5000,0.0011,15.4424,75.8315,1.4262,-6.0952,5.0679,5.0679
6,00007,4000000000,3520000000.0000,0.0013,22.0025,3.7348,1.1467,-18.4577,0.0000,0.0000
7,00008,7719638249,33889211913.1100,0.0019,37.7806,0.8723,1.8926,-6.9903,7.1162,7.1162
8,00009,3568790629,585281663.1560,0.0001,-1.6531,7.1542,0.5824,-7.9297,0.0000,0.0000
9,00010,1361618242,26714949908.0400,0.0010,5.0549,2.6675,0.1738,-18.8932,4.0775,4.0775
10,00011,1911842736,331513530422.4000,0.0009,13.6927,5.9805,2.0579,-980.8093,4.3253,4.4406
11,00012,4841387003,185909260915.2000,0.0012,5.9669,8.4573,0.5846,-25.6533,4.5691,4.5691
12,00014,1046550891,36053678194.9500,0.0019,5.9761,9.2683,0.4644,1030.1051,4.1796,4.1796
13,00015,1683146400,1178202480.0000,,1.6723,0.3324,0.2599,16.4894,2.8571,2.8571
14,00016,2897780274,330926507290.8000,0.0024,6.6250,3.8640,0.5960,-142.8871,4.0709,4.1147
15,00017,10225456964,98880168841.8800,0.0038,4.2369,1.6293,0.3818,310.0664,4.9374,4.9541
16,00018,2397917898,1534667454.7200,0.0002,18.8562,1.7019,0.8407,-2.1247,4.6875,4.6875
17,00019,905206000,77214071800.0000,0.0027,3.2678,0.9126,0.2340,23.0421,3.5170,3.5170
18,00020,2048549287,95667251702.9000,0.0008,5.5495,1.9729,0.2456,-3.7854,3.3184,3.3184
19,00021,3312698406,559846030.6140,0.0000,13.4217,6.4182,0.6219,-127.2088,0.0000,0.0000
20,00022,1966387866,373613694.5400,,294.8806,5.1751,0.6419,51.2221,0.0000,0.0000
21,00023,2896730441,61265848827.1500,0.0004,9.4125,3.5887,0.5915,-110.5882,5.4490,5.4490
22,00024,5111622235,419153023.2700,0.0001,-3.8280,0.1818,0.5136,-7.5161,0.0000,0.0000
23,00025,301928440,3375559959.2000,,5.1570,0.4897,0.3501,16.9601,4.4723,4.4723
24,00026,45308056,5631791360.8000,0.0003,5.9756,65.9522,0.6128,-67.5583,2.5744,17.1360
25,00027,4332531123,207311614235.5500,0.0017,15.3480,3.7549,3.2995,-108.1815,1.9819,1.9819
26,00028,1506769491,5529844031.9700,0.0001,4.4196,1.6799,0.2190,-2.8008,5.4496,5.4496
27,00029,232323681,1686669924.0600,0.0003,13.3730,14.9223,0.7868,-44.6942,0.8752,0.9476
28,00030,6448152160,1566900974.8800,0.0000,35.3927,1.7217,2.0484,-23.5697,0.0000,0.0000
29,00032,372688206,4025032624.8000,0.0001,8.9967,6.2799,0.5710,-2.3292,3.7037,3.7037
30,00034,1176631296,11072100495.3600,0.0001,5.0481,3.8953,0.3712,-12.9088,7.6514,7.6514
31,00035,2346140302,8563412102.3000,0.0005,4.9972,1.2515,0.6282,-16.0969,5.9972,5.9972
32,00036,1089118593,283170834.1800,0.0001,-2.6715,33.1310,0.3631,-62.9828,0.0000,0.0000
33,00037,610710675,134356348.5000,0.0202,-14.0021,2.5651,0.4714,47.7927,0.0000,0.0000
34,00038,391940000,662378600.0000,0.0009,-1.0993,0.2515,0.3047,-0.8579,0.0000,0.0000
35,00039,6225125683,1201449256.8190,0.0001,258.3762,0.9482,0.7946,-20.0002,0.0000,0.0000
36,00040,784692952,627754361.6000,0.0001,10.2179,0.0928,0.2815,1.5267,5.2500,5.2500
37,00041,708355048,21144398182.8000,0.0003,3.6389,2.0819,0.2311,9.8743,2.7464,2.7464
38,00042,257950000,157349500.0000,0.0036,31.3093,14.1433,21.2791,5.9905,0.0000,0.0000
39,00043,24071837232,16128130945.4400,0.0000,7.2962,0.3063,1.1668,17.1424,6.4179,6.4179
40,00045,1629093367,15802205659.9000,0.0002,12.7130,2.5430,0.4012,-28.5238,2.1421,2.0458
41,00046,249488384,865724692.4800,0.0001,12.7260,3.0762,1.8109,14.3351,6.0519,6.0519
42,00047,10070431786,1178240518.9620,0.0000,9.6100,0.4963,1.7718,-19.8020,5.2137,5.2137
43,00050,356273883,2864442019.3200,0.0000,8.3113,2.6314,0.4673,-2.0813,4.7264,4.7264
44,00051,708750000,9412200000.0000,,11.3264,5.9458,0.5189,-61.5176,2.2590,2.2590
45,00052,129505280,3250582528.0000,0.0013,18.0641,1.0943,4.1799,62.5389,4.6920,4.6920
46,00053,329051373,39650690446.5000,,8.1345,1.3006,0.5004,-20.9169,3.3195,3.3195
47,00055,253639456,63409864.0000,0.0001,-1.6721,0.1070,0.0684,-9.6598,0.0000,0.0000
48,00056,6812201460,11785108525.8000,0.0000,5.0291,2.3976,0.2461,4.2763,4.6243,4.6243
49,00057,630531600,1702435320.0000,0.0003,18.8575,1.0406,0.6155,19.2457,2.5926,2.5926
50,00058,748936324,89872358.8800,,-1.7796,0.2167,0.1684,-1.7737,0.0000,0.0000
51,00059,7934703562,8410785775.7200,0.0004,9.5511,1.1589,2.1722,-12.9418,2.1677,2.1677
52,00060,259586000,197285360.0000,0.0003,1.0491,1.3056,0.3028,1.8311,0.0000,0.0000
53,00061,8773232014,289516656.4620,0.0009,-0.2449,0.2882,1.2223,-3.1488,0.0000,0.0000
54,00062,443744410,9629253697.0000,0.0003,13.3726,1.2023,0.9445,-9.8680,5.4103,5.4103
55,00063,2819102084,718871031.4200,0.0008,-8.0934,43.4915,3.6518,-13.6631,0.0000,0.0000
56,00064,9662705938,2463990014.1900,0.0002,12.6307,4.3851,0.3715,-10.1236,7.8431,7.8431
57,00066,6155993128,300104664990.0000,0.0009,18.7472,5.5647,1.6624,-66.1169,2.4526,2.4526
58,00068,146781285,763262682.0000,,-0.6393,57.1262,0.6158,498.2132,1.4423,1.4423
59,00069,3585525056,31194067987.2000,0.0005,20.6001,1.5783,0.5952,19.9699,2.5287,2.5287
60,00070,692436675,120483981.4500,0.0000,3.0886,0.9234,0.1018,90.5214,0.0000,0.0000
61,00071,690959695,10488768170.1000,0.0000,6.4580,3.2787,0.5471,6.3260,4.0184,4.0184
62,00075,799557415,1838982054.5000,0.0000,22.3424,36.3313,1.1275,143.5695,0.4348,0.4348
63,00076,5482709078,334445253.7580,,-4.4506,0.6779,0.1123,-12.1876,0.0000,0.0000
64,00077,271913000,261036480.0000,0.0000,-6.0344,0.6643,2.0374,-48.3311,8.3333,8.3333
65,00078,898782333,4188325671.7800,0.0002,7.6471,1.6022,0.2713,-3.9475,4.0773,4.0773
66,00079,326077423,99453614.0150,,-7.7258,3.8106,0.2724,-6.4698,0.0000,0.0000
67,00082,4213395262,737344170.8500,0.0007,-1.1387,0.2180,0.6490,-2.3211,0.0000,0.0000
68,00083,6816991049,78804416526.4400,0.0012,5.6305,7.3441,0.5531,-36.8918,8.0977,4.5526
69,00084,1046474025,153831681.6750,0.0000,-4.4523,0.1055,0.1551,-1.0893,0.0000,0.0000
70,00086,2002643493,6808987876.2000,0.0002,5.7518,1.4852,0.2981,2.6020,7.9169,7.9169
71,00087,2981870000,39957058000.0000,0.0002,1.6910,0.4723,0.1211,11.9239,4.4776,4.4776
72,00088,617531425,4335070603.5000,0.0003,18.7179,11.7673,0.6117,7.9865,4.9858,4.9858
73,00089,287669676,1409581412.4000,0.0001,2.8603,4.0004,0.1801,514.9165,4.4898,4.4898
74,00091,718776925,158130923.5000,0.0007,-0.2981,17.3599,4.1126,-4.0374,0.0000,0.0000
75,00092,683830848,123089552.6400,0.0000,-0.0323,0.8622,1.0625,-10.0146,0.0000,0.0000
76,00093,1957643050,636233991.2500,,-32.0037,20.7960,0.6737,-19.0889,0.0000,0.0000
77,00094,1854991056,500847585.1200,0.0000,-8.8053,1.1727,0.6172,-30.5805,0.0000,0.0000
78,00097,3047327395,2011236080.7000,0.0003,20.7344,1.3444,1.4356,-9.4424,6.0606,6.0606
79,00099,478483794,1440236219.9400,0.0000,1.0130,0.3588,0.2988,1086.1510,3.1561,3.1561
80,00100,541700500,2616413415.0000,0.0000,10.1438,1.2419,0.8908,16.5423,3.5197,3.5197
81,00101,4497718670,83117841021.6000,0.0025,10.2894,8.8348,0.5762,-57.4415,4.0584,4.0584
82,00102,1503777836,1609042284.5200,0.0008,211.4101,3.4741,0.9892,17.6405,0.0000,0.0000
83,00104,747123220,373561610.0000,,5.3016,0.3997,0.7141,57.7018,10.4888,10.4888
84,00105,360000000,7920000000.0000,0.0000,53.3387,12.9711,0.5822,-999.7475,5.2273,5.2273
85,00106,4722307545,3872292186.9000,0.0000,2.9689,0.4370,0.6939,1.7158,5.4878,5.4878
86,00107,895320000,2032376400.0000,0.0004,7.0010,0.8721,0.3883,6.3101,5.0134,5.0134
87,00108,3199373986,3391336425.1600,0.0007,354.0387,9.3870,0.9817,-9.4104,0.0000,0.0000
88,00109,7088223998,772616415.7820,0.0000,10.3895,6.9905,0.2784,7.8574,0.0000,0.0000
89,00110,917779442,104626856.3880,,13.4154,0.4842,14.0703,12.0455,0.0000,0.0000
90,00112,767654861,5388937124.2200,0.0000,7.5935,5.9224,0.8846,-31.0671,0.0000,0.0000
91,00113,399393808,1693429745.9200,0.0002,4.1937,0.4224,0.6718,-1.8370,8.2849,8.2849
92,00114,604490763,326425012.0200,,-12.4790,0.3427,0.4544,6.6158,5.5556,5.5556
93,00115,2449554132,264551846.2560,0.0000,1.3689,3.8894,0.1161,2.6605,0.0000,0.0000
94,00116,677434000,6767565660.0000,0.0011,6.6856,0.3599,0.6495,47.1621,5.9059,5.9059
95,00118,861930692,340462623.3400,0.0005,4.5976,0.1269,0.2431,-14.1043,5.0633,5.0633
96,00120,4413729099,6355769902.5600,0.0001,31.4798,2.9599,4.4977,-25.2715,0.0000,0.0000
97,00122,947543695,596952527.8500,0.0001,3.6737,2.2526,0.3255,-28.0049,1.5873,1.5873
98,00125,262778286,704245806.4800,0.0000,9.7644,0.5754,0.7383,-22.1929,5.9701,5.9701
99,00126,1257087536,1005670028.8000,0.0001,3.6181,1.0365,0.2626,-4.8383,3.7500,3.7500
100,00127,1907619079,11789085908.2200,0.0002,11.6115,13.9744,0.3495,326.1880,1.7799,1.7799
101,00128,1650658676,1105941312.9200,0.0020,-15.1298,7.7823,1.1972,-3.2100,0.0000,0.0000
102,00129,1319782288,1874090848.9600,0.0004,1.3495,0.8490,0.0917,-9.2652,1.9014,1.9014
103,00130,287930000,152602900.0000,0.0001,-7.7397,0.6079,0.2224,-5.7754,0.0000,0.0000
104,00131,595634100,2340842013.0000,0.0000,3.8588,34.2479,0.3623,-6.0342,5.4450,5.5257
105,00136,74611669087,11042527024.8760,0.0060,75.5431,18.8315,9.0202,32.7217,0.0000,0.0000
106,00137,530289480,450746058.0000,0.0000,9.3471,0.7592,0.2140,-3.9829,0.0000,0.0000
107,00138,873111452,558791329.2800,,16.4350,0.6080,0.1871,-139.6978,10.9814,10.9659
108,00139,14719650461,1251170289.1850,0.0008,-18.6572,7.1719,0.6767,-154.3892,0.0000,0.0000
109,00141,345374910,227947440.6000,0.0001,-34.0423,9.3617,0.3788,50.1424,0.0000,0.0000
110,00142,4344931044,13947228651.2400,0.0003,13.4828,0.2295,0.2040,-6.3846,4.2039,4.2039
111,00143,7748960899,767147129.0010,0.0001,-17.5589,6.9924,2.1400,-19.6166,0.0000,0.0000
112,00145,2306502816,154535688.6720,0.0001,-0.1127,3.0597,-0.1754,-5.8772,0.0000,0.0000
113,00146,212187488,273721859.5200,,-8.0186,0.5060,0.5965,-1.6181,0.0000,0.0000
114,00147,20319072320,3271370643.5200,0.0000,-15.0077,3.9517,2.9678,-13.0773,0.0000,0.0000
115,00148,1083152236,18890174995.8400,0.0011,3.1091,0.4107,0.3458,-44.2960,10.3211,10.3211
116,00149,9953067822,408075780.7020,0.0010,-1.9195,0.5239,0.2558,-8.4749,0.0000,0.0000
117,00155,1538526148,276934706.6400,,-15.2279,,-3.5066,89.2474,0.0000,0.0000
118,00156,9186912716,1607709725.3000,0.0000,-20.5503,0.6470,0.3234,1.4908,15.4286,15.4286
119,00157,2002100932,1361428633.7600,,51.8462,3.6843,2.4670,-15.6233,2.1324,2.1324
120,00158,25000000,5460000000.0000,0.0000,2.3754,24.8083,0.5560,198.5310,2.3352,2.3352
121,00159,9221232131,1475397140.9600,,13.6502,,2.6850,142.6883,0.0000,0.0000
122,00160,720429301,2694405585.7400,0.0000,2.3258,1.8226,0.2233,-4.0177,3.3422,3.3422
123,00162,1149694715,282824899.8900,0.0000,-0.9511,0.2360,0.0609,-1.1461,0.0000,0.0000
124,00163,3677545667,6766684027.2800,0.0001,2.1575,1.5547,0.1969,24.3905,5.9783,5.9783
125,00166,8758880988,525532859.2800,0.0000,-2.0431,1.7636,0.1679,5.8890,0.0000,0.0000
126,00167,2599993088,142999619.8400,0.0003,-0.6633,0.3301,-3.3256,-9.3464,0.0000,0.0000
127,00168,655069178,29740140681.2000,0.0045,36.9547,3.0371,2.6940,20.6293,1.1894,1.1894
128,00169,4697346488,2090319187.1600,0.0006,2.7263,2.0498,0.6517,4.0901,0.0000,0.0000
129,00172,2761912843,220953027.4400,,-1.0612,0.7853,0.8573,-5.9283,0.0000,0.0000
130,00173,3125174615,12094425760.0500,0.0009,2.9889,1.1240,0.3269,5.9143,5.1640,5.1640
131,00174,451390000,356598100.0000,,29.1600,1.8787,0.0635,-0.5504,0.0000,0.0000
132,00175,9114015540,102259254358.8000,0.0067,6.9379,0.8170,1.9194,38.0644,3.1177,3.1177
133,00176,2032571385,548794273.9500,0.0003,-3.1479,2.3105,0.7599,-6.6718,0.0000,0.0000
134,00177,1222000000,12855440000.0000,0.0022,10.3313,4.5357,1.4605,180.1855,4.9667,4.9667
135,00178,3095602403,5943556613.7600,0.0011,12.6257,0.7096,2.3902,53.1049,8.3293,8.3293
136,00179,885003603,12089149216.9800,0.0004,5.4745,0.4695,0.6020,8.3661,3.7249,3.7249
137,00180,950587991,779482152.6200,,4.2888,1.1745,0.3396,129.8055,1.2195,1.2195
138,00182,8441904965,3123504837.0500,0.0002,5.2989,1.8826,0.4756,7.9441,5.4507,5.4507
139,00184,340200000,1653372000.0000,0.0001,8.4107,0.8175,0.3740,-10.8132,3.2922,3.2922
140,00185,6176819969,1853045990.7000,0.0000,52.9798,2.6400,1.4158,-94.2211,0.0000,0.0000
