,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,295773646350.0000,0.0017,7.5839,1.0673,0.5006,-13.7736,4.1334,4.1334
1,00002,2526450570,219295909476.0000,0.0020,16.1842,2.3986,1.7553,184.7480,3.4793,3.5023
2,00003,16925052244,298896422629.0400,0.0010,32.0952,7.6497,4.2582,-140.5778,1.9201,1.9201
3,00004,3047127327,62923179302.5500,0.0011,9.5007,2.9885,0.4535,-2.3376,3.1477,3.1477
4,00005,20562336232,1323186336529.2000,0.0006,12.2828,2.6516,0.8593,-6.3247,6.1445,6.1483
5,00006,2134261654,120372357285.6000,0.0010,15.7638,77.4099,1.4406,-6.2221,4.9645,4.9645
6,00007,4000000000,3600000000.0000,0.0018,22.5025,3.8197,1.1727,-18.8772,0.0000,0.0000
7,00008,7719638249,34969961267.9700,0.0007,38.9855,0.9001,1.7834,-7.2133,6.8962,6.8962
8,00009,3568790629,785133938.3800,,-2.2175,9.5972,0.7813,-10.6374,0.0000,0.0000
9,00010,1361618242,28798225818.3000,0.0008,5.4490,2.8755,0.1911,-20.3665,3.7825,3.7825
10,00011,1911842736,373574070614.4000,0.0005,15.4299,6.7393,2.4082,-1105.2487,3.8383,4.5548
11,00012,4841387003,210358265280.3500,0.0026,6.7516,9.5696,0.6615,-29.0269,4.0381,4.0381
12,00014,1046524891,42384258085.5000,0.0008,7.0254,10.8957,0.5459,1210.9788,3.5553,3.5553
13,00015,1682966400,1262224800.0000,0.0002,3.0867,0.3645,0.3173,5.1733,2.6667,2.6667
14,00016,2897591774,389726093603.0000,0.0012,7.8022,4.5505,0.7019,-168.2755,3.4567,3.4939
15,00017,10225492142,126796102560.8000,0.0012,5.4330,2.0893,0.4896,397.6046,3.8504,3.8634
16,00018,2397917898,1918334318.4000,0.0001,23.5702,2.1274,1.0508,-5.8725,3.7500,3.7500
17,00019,905206000,87126077500.0000,0.0014,3.6873,1.0298,0.2680,26.0000,3.1169,3.1169
18,00020,2048549287,114206622750.2500,0.0004,6.6249,2.3553,0.2932,-4.5189,2.7797,2.7797
19,00021,3312698406,546595236.9900,,13.1040,6.2663,0.6072,-124.1980,0.0000,0.0000
20,00022,1966387866,416874227.5920,0.0000,-3896.0208,6.7060,0.7153,137.1748,0.0000,0.0000
21,00023,2896730441,62569377525.6000,0.0003,9.6127,3.6650,0.6041,-112.9411,5.3355,5.3355
22,00024,5111622235,552055201.3800,0.0012,-5.0418,0.2395,0.6765,-9.8993,0.0000,0.0000
23,00025,301928440,3562755592.0000,,3.9240,0.5104,0.3895,14.9928,2.9661,3.3898
24,00026,45308056,5346350608.0000,0.0002,5.6728,62.6095,0.5818,-64.1341,2.7119,2.7119
25,00027,4332011501,220932586551.0000,0.0010,16.3564,4.0016,3.5163,-115.2894,1.8597,1.8597
26,00028,1506769491,6012010269.0900,0.0000,4.8050,1.8264,0.2381,-3.0450,5.0125,5.0125
27,00029,228323681,1794624132.6600,0.0005,14.2289,15.8774,0.8371,-47.5548,0.8226,0.8906
28,00030,6448152160,1644278800.8000,0.0002,37.1405,1.8067,2.1495,61.7183,0.0000,0.0000
29,00032,372688206,4099570266.0000,0.0001,9.1633,6.3962,0.5816,-2.3724,3.6364,3.6364
30,00034,1176631296,12048704471.0400,0.0001,5.4934,4.2389,0.4040,-14.0474,7.0313,7.0313
31,00035,2351690302,8348500572.1000,0.0012,4.8717,1.2201,0.6124,-9.0730,6.1515,6.1515
32,00036,1089118593,386637100.5150,0.0005,-3.6477,45.2366,0.4958,-85.9958,0.0000,0.0000
33,00037,610710675,152677668.7500,0.0001,20.5325,2.9037,0.5367,-30.2228,0.0000,0.0000
34,00038,391940000,846590400.0000,0.0170,-1.4050,0.3215,0.3895,-1.0965,0.0000,0.0000
35,00039,6225125683,1649658305.9950,0.0006,354.7652,1.3019,1.0911,-27.4614,0.0000,0.0000
36,00040,784692952,635601291.1200,0.0010,10.3456,0.0939,0.2850,-46.5949,5.1852,5.1852
37,00041,700581038,23819755292.0000,0.0001,4.0993,2.3453,0.2603,11.1237,2.4379,2.4379
38,00042,257950000,211519000.0000,0.0004,42.0879,19.0124,28.6046,8.0529,0.0000,0.0000
39,00043,24071837232,15887412573.1200,0.0001,7.1873,0.3017,1.1494,16.8865,6.5152,6.5152
40,00045,1629093367,17268389690.2000,0.0004,13.8925,2.7789,0.4374,-31.1704,1.9602,1.9602
41,00046,249488384,948055859.2000,0.0001,13.9363,3.3687,1.9831,15.6984,5.5263,5.5263
42,00047,10070431786,1399790018.2540,0.0001,11.4170,0.5896,2.1049,-23.5255,4.3885,4.3885
43,00050,356273883,3024765266.6700,0.0001,8.7765,2.7787,0.4934,-2.1978,4.4759,4.4759
44,00051,708750000,9993375000.0000,0.0000,12.0257,6.3129,0.5586,-65.3162,2.1277,2.1277
45,00052,129455280,3780094176.0000,0.0021,17.4942,1.3308,5.0756,86.0932,4.8285,4.8360
46,00053,329051373,39321639073.5000,0.0000,8.0670,1.2898,0.4963,-20.7433,3.3473,3.3473
47,00055,253639456,73555442.2400,0.0001,-1.9396,0.1241,0.0793,-11.2053,0.0000,0.0000
