,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,194932957275.0000,0.0037,4.8941,0.6519,0.3265,-104.2980,6.2710,6.2710
1,00002,2526450570,193273468605.0000,0.0015,41.5017,2.2555,1.6197,334.9627,4.0261,4.0261
2,00003,17771304856,216809919243.2000,0.0015,31.1254,5.3365,2.8756,-359.9700,2.8220,2.8220
3,00004,3049427327,46168329730.7800,0.0019,13.6351,2.7361,0.3155,5.8257,2.1457,2.1457
4,00005,20691320413,755233195074.5000,0.0022,13.1688,1.3689,0.4914,-4.7590,10.7653,4.2655
5,00006,2134261654,92306816535.5000,0.0018,12.9444,68.4769,1.0797,-46.3388,6.4740,6.4740
6,00007,4000000000,2840000000.0000,0.0001,4.1906,5.2788,0.7734,-167.1473,0.0000,0.0000
7,00008,7729638249,34010408295.6000,0.0016,49.9419,0.9064,1.8924,-24.5563,7.3109,7.3109
8,00009,3568790629,299778412.8360,0.0001,-1.0375,7.5097,0.4297,-16.9808,0.0000,0.0000
9,00010,1361618242,22194377344.6000,0.0043,3.2562,2.3523,0.1402,-3.2101,6.6258,6.6258
10,00011,1911842736,247201265764.8000,0.0031,9.9517,3.9027,1.4787,-49.8591,6.3418,7.1926
11,00012,4841387003,141368500487.6000,0.0011,8.3187,5.8455,0.4345,-47.9540,6.1644,6.1644
12,00014,1041900891,25057716428.5500,0.0023,5.1719,6.2833,0.3095,16.3990,6.0004,6.0004
13,00015,1683146400,681674292.0000,0.0001,0.9676,0.1923,0.1520,9.5403,4.9383,4.9383
14,00016,2897780274,282823354742.4000,0.0027,6.2973,3.3156,0.4884,-245.0809,5.0715,5.0717
15,00017,10194570725,92362810768.5000,0.0020,5.0860,1.2032,0.3332,168.3303,5.6463,5.6472
16,00018,2397917898,1091052643.5900,0.0003,13.4056,1.2100,0.6036,-1.5105,6.5934,4.3956
