,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,263381226150.0000,0.0020,6.7534,0.9504,0.4537,-12.2651,4.6418,4.6413
1,00002,2526450570,204010883527.5000,0.0015,15.0562,2.2315,1.7015,171.8710,3.7399,3.7895
2,00003,16925052244,256245290974.1600,0.0014,27.5154,6.5581,3.4987,-120.5180,2.2397,2.3118
3,00004,3047627327,52297284931.3200,0.0010,7.8963,2.4838,0.3580,-1.9428,3.7873,3.7875
4,00005,20535662016,1156157771500.8000,0.0010,10.7323,2.3169,0.8275,-5.5263,7.0322,7.0550
5,00006,2134261654,111408458338.8000,0.0029,14.5899,71.6453,1.3475,-5.7587,5.3640,5.3640
6,00007,4000000000,3440000000.0000,0.0016,21.5024,3.6500,1.1206,-18.0382,0.0000,0.0000
7,00008,7719638249,32808462558.2500,0.0010,36.5758,0.8445,1.8323,-6.7674,7.3506,7.4141
8,00009,3568790629,428254875.4800,0.0005,-1.2096,5.2348,0.4528,-5.8022,0.0000,0.0000
9,00010,1361618242,26524323354.1600,0.0011,5.0188,2.6485,0.1726,-18.7584,4.1068,4.1068
10,00011,1911842736,312777471609.6000,0.0013,12.9188,5.6425,1.9416,-925.3771,4.5844,4.7066
11,00012,4841387003,176710625609.5000,0.0025,5.6716,8.0389,0.5532,-24.3840,4.8070,4.9315
12,00014,1046500891,33226403289.2500,0.0017,5.5074,8.5415,0.4186,949.3258,4.5353,4.5354
13,00015,1683146400,1077213696.0000,0.0002,1.5290,0.3039,0.2376,15.0760,3.1250,3.1250
14,00016,2897780274,321943388441.4000,0.0029,6.4452,3.7591,0.5798,-139.0084,4.1845,4.2295
15,00017,10225456964,100004969107.9200,0.0018,4.2851,1.6478,0.3862,313.5935,4.8819,4.8984
16,00018,2397917898,1414771559.8200,0.0001,17.3830,1.5690,0.7750,-1.9587,5.0847,5.0847
17,00019,905206000,69474560500.0000,0.0016,2.9402,0.8212,0.2105,20.7325,3.9088,4.1042
18,00020,2048549287,93311420022.8500,0.0008,5.4128,1.9243,0.2319,-3.6921,3.4022,3.4577
19,00021,3975233406,556532676.8400,0.0001,13.3423,6.3802,0.6182,-126.4560,0.0000,0.0000
20,00022,1966387866,373613694.5400,0.0001,294.8806,5.1751,0.6419,51.2221,0.0000,0.0000
21,00023,2896730441,57413197340.6200,0.0005,8.8206,3.3630,0.5469,-103.6339,5.8147,3.8757
22,00024,5111622235,362925178.6850,,-3.3145,0.1574,0.4447,-6.5079,0.0000,0.0000
