,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,276685255875.0000,0.0009,7.0945,0.9984,0.4766,-12.8847,4.4186,4.4181
1,00002,2526450570,202621335714.0000,0.0010,14.9536,2.2163,1.6899,170.7004,3.7656,3.8404
2,00003,16925052244,253875783660.0000,0.0008,27.2610,6.4975,3.4663,-119.4035,2.2606,2.3333
3,00004,3049027327,56224063909.8800,0.0021,8.4892,2.6703,0.3849,-2.0887,3.5227,3.5230
4,00005,20637625050,1200077896657.5000,0.0004,11.1400,2.4049,0.7741,-5.7362,6.7748,6.8190
5,00006,2134261654,117704530218.1000,0.0008,15.4144,75.6942,1.4236,-6.0842,5.0771,5.0771
6,00007,4000000000,3400000000.0000,0.0002,21.2524,3.6075,1.0617,-17.8285,0.0000,0.0000
7,00008,7719638249,35433139562.9100,0.0009,39.5018,0.9120,1.9788,-7.3088,6.8061,6.8649
8,00009,3568790629,385429387.9320,0.0012,-1.0886,4.7113,0.4075,-5.2220,0.0000,0.0000
9,00010,1361618242,25952443692.5200,0.0012,4.9106,2.5914,0.1688,-18.3539,4.1973,4.1973
10,00011,1911842736,307424311948.8000,0.0011,12.6977,5.5460,1.9084,-909.5394,4.6642,4.8507
11,00012,4841387003,183246498063.5500,0.0005,5.8814,8.3362,0.5737,-25.2858,4.6355,4.7556
12,00014,1044700891,30191855749.9000,0.0054,5.0045,7.7614,0.3804,862.6244,4.9911,4.9913
13,00015,1683146400,976224912.0000,0.0001,1.3857,0.2754,0.2153,13.6627,3.4483,3.4483
14,00016,2897780274,321363832386.6000,0.0013,7.1554,3.7674,0.5581,-278.4782,4.4633,4.4633
15,00017,10228714055,105764903328.7000,0.0012,5.8240,1.3778,0.3841,192.7554,4.9308,4.9308
16,00018,2397917898,1342834022.8800,0.0007,16.4992,1.4892,0.7429,-1.8591,5.3571,3.5714
17,00019,905206000,63183378800.0000,0.0019,2.6740,0.7468,0.1914,18.8551,4.2980,4.5129
18,00020,2048549287,99559495348.2000,0.0004,5.7752,2.0532,0.2474,-3.9394,3.1887,3.2407
19,00021,3975233406,473052775.3140,,11.3409,5.4232,0.5322,-107.4876,0.0000,0.0000
20,00022,1966387866,359848979.4780,,284.0166,4.9844,0.6429,49.3349,0.0000,0.0000
21,00023,2906471326,51851448455.8400,0.0004,7.9661,3.0372,0.4939,-93.5947,6.4384,4.2914
22,00024,5111622235,362925178.6850,,-3.3145,0.1574,0.5576,-6.5079,0.0000,0.0000
23,00025,301928440,3423868509.6000,0.0000,5.2308,0.4967,0.3551,17.2028,4.4092,4.4092
24,00026,45308056,5165118384.0000,0.0002,3.7124,58.4177,0.5113,17.0573,18.6842,18.6842
25,00027,4332947865,228779647272.0000,0.0017,16.9374,4.1437,3.3133,-119.3842,1.7959,1.7228
26,00028,1506769491,5364099387.9600,0.0001,4.2872,1.6296,0.2100,-2.7169,5.6180,5.6180
27,00029,237703681,2700313816.1600,0.0007,55.4138,25.4252,1.2663,231.2705,0.6058,0.6058
28,00030,6448152160,2224612495.2000,0.0011,50.2490,2.4444,2.9082,-33.4632,0.0000,0.0000
29,00032,372688206,4457350943.7600,0.0003,9.9630,6.9544,0.6085,-2.5794,3.3445,3.3445
30,00034,1176631296,11060334182.4000,0.0000,5.0428,3.8911,0.3550,-12.8950,7.6596,7.8723
31,00035,2379339335,8232514099.1000,0.0009,4.8041,1.2032,0.6039,-15.4749,6.2382,6.2382
32,00036,1089118593,234160497.4950,,-2.2092,27.3968,0.1882,-52.0820,0.0000,0.0000
33,00037,610710675,123363556.3500,0.0000,-12.8564,2.3552,0.4328,43.8824,0.0000,0.0000
34,00038,391940000,627104000.0000,0.0008,-1.0407,0.2381,0.3002,-0.8122,0.0000,0.0000
35,00039,6225125683,504235180.3230,0.0080,108.4377,0.3979,0.3107,-8.3938,0.0000,0.0000
36,00040,784692952,643448220.6400,0.0002,10.4733,0.0951,0.2885,1.5649,5.1220,5.1220
37,00041,708374048,18523981355.2000,0.0001,3.1879,1.8239,0.1959,8.6506,3.1349,3.1527
38,00042,257950000,147031500.0000,0.0004,29.2562,13.2159,24.1277,5.5977,0.0000,0.0000
39,00043,24071837232,15646694200.8000,0.0001,7.0784,0.2971,1.2214,16.6307,6.6154,5.2308
40,00045,1634422891,14317544525.1600,0.0001,11.5185,2.3041,0.3635,-25.8439,2.3642,2.2579
41,00046,249488384,768424222.7200,0.0001,11.2957,2.7305,1.6073,12.7239,6.8182,6.8182
42,00047,10070431786,1107747496.4600,0.0001,9.0350,0.4666,2.1436,-18.6173,5.5455,5.5455
43,00050,356273883,2497479919.8300,0.0000,7.2466,2.2943,0.4081,-1.8147,5.4208,5.4208
44,00051,708750000,8760150000.0000,0.0000,10.5417,5.5339,0.4829,-57.2559,2.4272,2.4272
45,00052,129532780,2590655600.0000,0.0017,14.3968,0.8721,3.3313,49.8423,5.8873,5.8873
46,00053,329051373,41822429508.3000,0.0000,12.3591,2.3826,0.5135,-18.8857,3.1471,3.1471
47,00055,253639456,60366190.5280,0.0000,-1.5918,0.1019,0.0656,-9.1961,0.0000,0.0000
48,00056,6812201460,10695156292.2000,,4.5639,2.1758,0.2220,3.8808,5.0955,5.0955
49,00057,630531600,1544802420.0000,0.0002,17.1114,0.9443,0.5585,17.4637,2.8571,2.8571
50,00058,748936324,76391505.0480,0.0000,-1.5127,0.1842,0.2578,-1.5077,0.0000,0.0000
51,00059,7942893137,8022322068.3700,0.0004,9.1100,1.1054,2.0775,-12.3441,2.2727,2.2727
52,00060,259586000,189497780.0000,0.0000,1.0077,1.2541,0.2909,1.7588,0.0000,0.0000
53,00061,8773232014,245650496.3920,0.0003,-0.2078,0.2445,11.0088,-2.6717,0.0000,0.0000
54,00062,446941011,8938820220.0000,0.0001,12.4138,1.1161,0.8617,-9.1604,5.8282,5.8688
55,00063,2819102084,634297968.9000,0.0002,-7.1412,38.3749,3.3479,-12.0557,0.0000,0.0000
56,00064,9662705938,2212759659.8020,0.0008,11.3428,3.9380,0.3336,-9.0914,8.7336,8.7336
57,00066,6157649911,263855298686.3500,0.0011,16.4827,4.8926,1.4616,-58.1307,2.7895,2.7945
58,00068,146781285,546026380.2000,,-0.4573,40.8672,0.4609,356.4141,2.0161,0.6720
59,00069,3585525056,28935187201.9200,0.0034,19.1084,1.4640,0.5654,18.5238,2.7261,2.7261
60,00070,692436675,99710881.2000,0.0006,2.3418,0.8323,0.0837,-0.1949,0.0000,0.0000
61,00071,690959695,10419672200.6000,0.0001,6.4155,3.2571,0.5292,6.2843,4.0451,4.0451
62,00075,799557415,1759026313.0000,0.0000,21.3710,34.7517,1.0651,137.3274,0.4545,0.4545
63,00076,5482709078,323479835.6020,0.0013,5.9670,0.3589,0.1108,5.5576,0.0000,0.0000
64,00077,271913000,233845180.0000,0.0001,-5.4058,0.5951,1.8252,-43.2966,9.3023,9.3023
65,00078,898782333,3622092801.9900,0.0002,6.6133,1.3856,0.2299,-3.4138,4.7146,4.5906
66,00079,326077423,81519355.7500,,-6.3326,3.1235,0.2193,-5.3031,0.0000,0.0000
67,00082,4213395262,830038866.6140,0.0004,-1.2818,0.2454,0.7826,-2.6129,0.0000,0.0000
68,00083,6816991049,78804416526.4400,0.0005,11.3963,9.8384,0.5392,9.0729,4.7477,4.7477
69,00084,1046474025,144413415.4500,0.0000,-4.1797,0.0991,0.1567,-1.0226,0.0000,0.0000
70,00086,2000497493,6881711375.9200,0.0006,5.8132,1.5010,0.3026,2.6298,7.8332,7.5704
71,00087,2981870000,33754768400.0000,0.0002,1.4285,0.3990,0.1023,10.0730,5.3004,5.5654
72,00088,617531425,3816344206.5000,0.0001,16.4782,10.3592,0.5385,7.0308,5.6634,5.6634
73,00089,287669676,1337663993.4000,0.0001,2.7144,3.7963,0.1675,488.6453,4.7312,4.7312
74,00091,727515029,145503005.8000,0.0018,-0.2743,15.9735,-0.5362,-3.7149,0.0000,0.0000
75,00092,683830848,99155472.9600,0.0000,-1.3738,0.2571,0.8032,4.6530,0.0000,0.0000
76,00093,1957643050,646022206.5000,,-32.4961,21.1160,0.7055,-19.3826,0.0000,0.0000
77,00094,1854991056,370998211.2000,0.0000,-6.5225,0.8687,0.4809,-22.6522,0.0000,0.0000
78,00097,3047327395,1889342984.9000,0.0001,19.4778,1.2629,1.4411,-8.8702,6.4516,6.4516
79,00099,478483794,1301475919.6800,,0.9154,0.3243,0.2586,981.5052,3.4926,3.3088
80,00100,541700500,2188470020.0000,0.0009,8.4847,1.0387,0.8320,13.8366,4.2079,4.2079
81,00101,4497718670,72503224960.4000,0.0009,8.9754,7.7066,0.5026,-50.1059,4.6526,4.6526
82,00102,1803777836,1893966727.8000,0.0002,248.8460,4.0893,1.1218,20.7642,0.0000,0.0000
83,00104,747123220,339941065.1000,,4.8245,0.3638,0.6499,52.5087,11.5262,11.5262
84,00105,360000000,6984000000.0000,0.0000,47.0351,11.4382,0.5134,-881.5956,5.9278,5.9278
85,00106,4722307545,3919515262.3500,,3.0051,0.4423,0.6854,1.7367,5.4217,5.4217
86,00107,895320000,2059236000.0000,0.0013,7.0936,0.8836,0.3903,6.3935,4.9480,4.9480
87,00108,3199373986,3839248783.2000,0.0005,400.7985,10.6267,1.1146,-10.6532,0.0000,0.0000
88,00109,7088223998,701734175.8020,,12.9663,8.2884,0.2511,-0.5311,0.0000,0.0000
89,00110,917779442,73422355.3600,,9.4143,0.3398,-55.7497,8.4530,0.0000,0.0000
90,00112,767654861,3477476520.3300,0.0000,4.9001,3.8217,0.5658,-20.0476,0.0000,0.0000
91,00113,394202808,1340289547.2000,0.0009,3.3191,0.3343,0.5317,-1.4539,10.4679,10.4679
92,00114,604490763,435233349.3600,0.0001,-16.6386,0.4570,0.6058,8.8211,4.1667,4.1667
93,00115,2449554132,244955413.2000,,1.2675,3.6013,0.1085,2.4634,0.0000,0.0000
94,00116,677434000,5968193540.0000,0.0013,5.8959,0.3174,0.5487,41.5914,6.6969,6.5834
95,00118,861930692,258579207.6000,,3.4919,0.0964,0.1856,-10.7121,6.6667,6.6667
96,00120,4413729099,5031651172.8600,0.0005,24.9215,2.3432,3.7178,-20.0066,0.0000,0.0000
97,00122,947543695,511673595.3000,0.0003,16.7175,2.1741,0.2813,244.5858,1.8519,1.8519
98,00125,262778286,630667886.4000,,8.7442,0.5153,0.6612,-19.8742,6.6667,6.6667
99,00126,1257087536,980528278.0800,,3.5276,1.0106,0.2560,-4.7174,3.8462,3.8462
100,00127,1907619079,11655552572.6900,0.0002,11.4800,13.8161,0.3456,322.4933,1.8003,1.8003
101,00128,1650658676,1155461073.2000,0.0002,-15.8072,8.1308,1.1919,-3.3537,0.0000,0.0000
102,00129,1319782288,1649727860.0000,0.0000,1.1879,0.7473,0.0807,-8.1559,2.1600,2.1600
103,00130,287930000,120930600.0000,,-6.1333,0.4818,0.1762,-4.5767,0.0000,0.0000
104,00131,595634100,2031112281.0000,0.0002,3.5453,10.0779,0.2974,-23.1817,6.5598,6.5598
105,00136,74611669087,9028011959.5270,0.0008,61.7616,15.3960,7.4003,26.7522,0.0000,0.0000
106,00137,530289480,376505530.8000,,7.8076,0.6342,0.1797,-3.3269,0.0000,0.0000
