,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,187798912350.0000,0.0039,4.7150,0.6280,0.3146,-100.4810,6.5092,6.5092
1,00002,2526450570,197694757102.5000,0.0016,42.4511,2.3071,1.6567,342.6252,3.9361,3.9361
2,00003,16925052244,226457199024.7200,0.0022,32.5103,5.5739,3.0035,-375.9874,2.5343,2.6158
3,00004,3049427327,42874948217.6200,0.0031,12.6624,2.5409,0.2930,5.4101,2.3105,2.3105
4,00005,20691313026,757302056751.6000,0.0024,13.2049,1.3727,0.4928,-4.7721,10.7359,4.2539
5,00006,2134261654,94974643603.0000,0.0023,13.3186,70.4560,1.1109,-47.6780,6.2921,6.2921
6,00007,4000000000,3200000000.0000,0.0005,4.7218,5.9479,0.8714,-188.3350,0.0000,0.0000
7,00008,7729638249,33469333618.1700,0.0017,49.1473,0.8920,1.8623,-24.1656,7.4291,7.4291
8,00009,3568790629,303347203.4650,0.0004,-1.0498,7.5991,0.4348,-17.1829,0.0000,0.0000
9,00010,1361618242,20968920926.8000,0.0013,3.0764,2.2225,0.1324,-3.0328,7.0130,7.0130
10,00011,1911842736,233244813792.0000,0.0024,9.3899,3.6824,1.3952,-47.0441,6.7213,7.6230
11,00012,4841387003,140158153736.8500,0.0014,8.2475,5.7955,0.4307,-47.5435,6.0606,6.2176
12,00014,1041900891,22921819602.0000,0.0035,4.7310,5.7477,0.2831,15.0012,6.5596,6.5596
13,00015,1683146400,673258560.0000,0.0000,0.9556,0.1899,0.1501,9.4225,5.0000,5.0000
14,00016,2897780274,273695346879.3000,0.0051,6.0940,3.2085,0.4726,-237.1710,5.2406,5.2409
15,00017,10191860863,84082852119.7500,0.0031,4.6301,1.0953,0.3033,153.2401,6.2023,6.2033
16,00018,2397917898,1079063054.1000,0.0001,13.2583,1.1967,0.5970,-1.4939,6.6667,4.4444
17,00019,905206000,38561775600.0000,0.0050,4.2813,0.4502,0.1170,3.1204,7.0423,7.0423
18,00020,2052849287,112906710785.0000,0.0011,12.3086,2.3271,0.2868,13.8451,2.8616,2.8616
19,00021,3975233406,385597640.3820,,-108.6497,13.6398,0.4093,401.2462,0.0000,0.0000
20,00022,1966387866,216302665.2600,,170.7203,2.9961,0.3864,29.6549,0.0000,0.0000
21,00023,2914783467,42730725626.2200,0.0010,13.1076,2.1708,0.3897,4.6331,3.1263,3.1263
22,00024,5111622235,362925178.6850,,-3.3145,0.1574,0.5576,-6.5079,0.0000,0.0000
