,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,199560445875.0000,0.0024,5.0103,0.6674,0.3343,-106.7739,6.1256,6.1256
1,00002,2526450570,195041984004.0000,0.0012,41.8815,2.2762,1.6345,338.0277,3.9896,3.9896
2,00003,17771304856,218231623631.6800,0.0010,31.3295,5.3714,2.8944,-362.3304,2.8036,2.8036
3,00004,3049427327,49095779964.7000,0.0203,14.4996,2.9096,0.3355,6.1951,2.0177,2.0177
4,00005,20691320413,767647987322.3000,0.0016,13.3853,1.3914,0.4995,-4.8373,10.5912,4.1965
5,00006,2134261654,94120938941.4000,0.0009,13.1988,69.8227,1.1009,-47.2495,6.3492,6.3492
6,00007,4000000000,2960000000.0000,0.0000,4.3676,5.5018,0.8060,-174.2099,0.0000,0.0000
7,00008,7729638249,34628779355.5200,0.0011,50.8499,0.9229,1.9268,-25.0027,7.1804,7.1804
8,00009,3568790629,296209622.2070,0.0000,-1.0251,7.4203,0.4246,-16.7786,0.0000,0.0000
9,00010,1361618242,23828319235.0000,0.0007,3.4959,2.5255,0.1505,-3.4464,6.1714,6.1714
10,00011,1911842736,254848636708.8000,0.0015,10.2596,4.0234,1.5245,-51.4015,6.1515,6.9767
11,00012,4841387003,147178164891.2000,0.0011,8.6606,6.0858,0.4523,-49.9248,5.9211,5.9211
12,00014,1041900891,26099617319.5500,0.0013,5.3869,6.5445,0.3223,17.0809,5.7609,5.7609
13,00015,1683146400,757415880.0000,0.0008,1.0751,0.2137,0.1689,10.6003,4.4444,4.4444
14,00016,2897780274,292675807674.0000,0.0016,6.5167,3.4311,0.5054,-253.6186,4.9007,4.9010
15,00017,10194570725,93993942084.5000,0.0012,5.1758,1.2245,0.3391,171.3030,5.5483,5.5492
16,00018,2397917898,1091052643.5900,0.0002,13.4056,1.2100,0.6036,-1.5105,6.5934,4.3956
17,00019,905206000,39874324300.0000,0.0063,4.4270,0.4655,0.1210,3.2266,6.8104,6.8104
18,00020,2052849287,125839661293.1000,0.0177,13.7185,2.5936,0.3196,15.4310,2.5675,2.5675
19,00021,3975233406,373671940.1640,,-105.2894,13.2180,0.3967,388.8366,0.0000,0.0000
20,00022,1966387866,232033768.1880,0.0002,183.1364,3.2140,0.4145,31.8116,0.0000,0.0000
21,00023,2914783467,51241893349.8600,0.0005,15.7184,2.6032,0.4674,5.5559,2.6071,2.6071
22,00024,5111622235,362925178.6850,,-3.3145,0.1574,0.5576,-6.5079,0.0000,0.0000
23,00025,301928440,2989091556.0000,,4.5666,0.4337,0.3073,15.0183,5.0505,5.5556
24,00026,45308056,4245364847.2000,0.0000,3.0513,48.0153,0.4509,14.0199,22.7321,41.9424
25,00027,4335518812,228265065451.8000,0.0019,17.5029,4.3980,3.0782,-30.3245,1.7277,1.7277
26,00028,1500647491,5267272693.4100,0.0001,3.9134,2.3706,0.2058,7.7127,5.6980,5.6980
27,00029,237703681,2861952319.2400,0.0003,58.7308,26.9472,1.3608,245.1141,0.5716,0.4983
28,00030,6448152160,1612038040.0000,0.0004,36.4123,1.7713,2.0771,-24.2487,0.0000,0.0000
29,00032,372688206,4121931558.3600,0.0000,5.6674,5.9229,0.5494,10.1852,3.7975,3.7975
30,00034,1176631296,10142561771.5200,0.0001,4.1403,0.8726,0.3238,4.5949,9.0487,9.0487
31,00035,2350646209,5641550901.6000,0.0002,3.2921,0.8245,0.3611,-10.6046,9.1032,9.1271
32,00036,1089118593,118713926.6370,0.0000,-0.8972,2.9878,0.1026,4.0739,0.0000,0.0000
33,00037,610710675,72063859.6500,,-7.5102,1.3758,0.2670,25.6343,0.0000,0.0000
34,00038,391940000,772121800.0000,0.0036,28.6978,0.3026,0.3578,-11.1104,0.0000,0.0000
35,00039,6225125683,292580907.1010,0.0001,-1.0052,0.3754,0.2380,4.7155,0.0000,0.0000
36,00040,784692952,494356559.7600,,8.0466,0.0730,0.2191,1.2023,6.6667,7.1429
37,00041,719920112,13750474139.2000,0.0004,-40.7072,1.4887,0.1529,6.4600,6.8517,6.8517
38,00042,257950000,109628750.0000,0.0004,-8.3964,3.2982,-6.1826,7.6126,0.0000,0.0000
39,00043,24071837232,16609567690.0800,0.0000,6.1795,0.3070,1.0178,61.7198,4.6377,5.7971
40,00045,1634422891,11506337152.6400,0.0001,23.2922,1.9589,0.2896,-27.6595,1.8447,1.8447
41,00046,249488384,548874444.8000,0.0002,9.8201,1.9894,1.1402,-5.1990,7.7273,7.7273
42,00047,10070431786,684789361.4480,,5.9762,0.2959,1.1893,-5.5504,3.6471,3.6471
43,00050,356273883,2116266865.0200,0.0002,15.5133,7.0815,0.3450,9.3755,6.3973,6.3973
44,00051,708750000,5953500000.0000,,50.8846,4.2677,0.3408,-12.6940,2.6190,2.6190
45,00052,129532780,2212419882.4000,0.0012,12.2948,0.7448,2.9620,42.5654,6.8938,6.0890
46,00053,329051373,38137054130.7000,0.0000,11.2700,2.1726,0.4859,-17.2215,3.4513,3.4513
47,00055,253639456,54532483.0400,,-1.7715,0.0973,0.0615,2.2239,0.0000,0.0000
48,00056,6812201460,12875060759.4000,0.0000,4.4700,2.7085,0.2591,11.2142,4.2328,4.2328
49,00057,630531600,1166483460.0000,,12.9209,0.7130,0.4384,13.1869,3.7838,4.0541
50,00058,898000000,74534000.0000,0.0001,-0.2624,0.2088,0.3033,10.0019,0.0000,0.0000
51,00059,7931496812,8090126748.2400,0.0006,9.3366,1.1223,1.9725,-8.8421,2.2536,2.2536
52,00060,259586000,142772300.0000,0.0003,0.7592,0.9449,0.2274,1.3251,0.0000,0.0000
53,00061,10525208084,105252080.8400,0.0014,-0.7018,0.1115,0.3106,-1.1447,0.0000,0.0000
54,00062,446941011,6802442187.4200,0.0001,11.2379,0.8385,0.6200,21.4665,6.5562,6.5562
55,00063,2819102084,498981068.8680,0.0005,-49898.1069,37.0769,2.5349,-135.1886,0.0000,0.0000
56,00064,9662705938,1140199300.6840,0.0024,5.8448,2.0292,0.1727,-4.6846,16.9492,14.8305
57,00066,6159612411,247924399542.7500,0.0004,20.7781,4.5487,1.3272,-624.4947,3.0555,3.0555
58,00068,146781285,220171927.5000,,-0.4571,10.9212,0.2855,-298.7407,0.0000,0.0000
59,00069,3585525056,23521044367.3600,0.0005,19.8959,1.2479,0.4665,-47.8791,1.2195,1.2195
