,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,263381226150.0000,0.0011,6.7534,0.9504,0.4537,-12.2651,4.6418,4.6413
1,00002,2526450570,207800559382.5000,0.0024,44.6211,2.4251,1.7414,175.0637,3.7447,3.7447
2,00003,16925052244,253198781570.2400,0.0011,27.1883,6.4801,3.4571,-119.0851,2.2667,2.3396
3,00004,3049427327,60073718341.9000,,9.0705,2.8532,0.4113,-2.2317,3.2970,3.2972
4,00005,20657175784,1148538973590.4000,0.0043,20.0268,2.0818,0.8607,-5.4899,7.0789,7.1250
5,00006,2134261654,119411939541.3000,0.0010,15.6380,76.7922,1.4443,-6.1724,5.0045,5.0045
6,00007,4000000000,3200000000.0000,0.0028,20.0023,3.3953,0.9992,-16.7798,0.0000,0.0000
7,00008,7719638249,36899870830.2200,0.0013,54.1848,0.9834,2.0532,-7.6114,6.5356,6.5921
8,00009,3568790629,485355525.5440,0.0001,-1.3708,5.9328,0.5132,-6.5758,0.0000,0.0000
9,00010,1361618242,27572769400.5000,0.0004,4.0453,2.9224,0.1742,-19.4998,3.9506,3.9506
10,00011,1911842736,308953786137.6000,0.0010,12.4378,4.8776,1.8481,-914.0645,5.0743,5.0743
11,00012,4841387003,173079585357.2500,0.0009,5.5551,7.8737,0.5419,-23.8829,4.9078,5.0350
12,00014,1043550891,29793377938.0500,0.0015,6.1493,7.4708,0.3679,851.2394,5.0467,5.0467
13,00015,1683146400,858404664.0000,,1.2184,0.2422,0.1914,12.0137,3.9216,3.9216
14,00016,2897780274,322812722523.6000,0.0014,7.1877,3.7844,0.5606,-279.7337,4.4432,4.4432
15,00017,10227184800,101453673216.0000,0.0009,5.5866,1.3216,0.3684,184.8983,5.1403,5.1403
16,00018,2397917898,1270896485.9400,0.0001,15.6153,1.4094,0.7031,-1.7595,5.6604,3.7736
17,00019,905206000,64586448100.0000,0.0023,2.7334,0.7634,0.1957,19.2738,4.2046,4.4149
18,00020,2052849287,96997128810.7500,,5.6266,2.0004,0.2411,-3.8380,3.2729,3.3264
19,00021,3975233406,473052775.3140,,11.3409,5.4232,0.5322,-107.4876,0.0000,0.0000
