,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,258175301475.0000,0.0017,6.6199,0.9316,0.4448,-12.0227,4.7354,4.7349
1,00002,2526450570,198073724688.0000,0.0012,14.6180,2.1665,1.6520,166.8692,3.8520,3.9031
2,00003,16925052244,252183278435.6000,0.0017,27.0792,6.4542,3.4432,-118.6075,2.2758,2.3490
3,00004,3047627327,51261091640.1400,0.0009,7.7399,2.4346,0.3509,-1.9043,3.8638,3.8641
4,00005,20528401000,1150616876050.0000,0.0009,10.6808,2.3058,0.8235,-5.4998,7.0661,7.0890
5,00006,2134261654,110021188263.7000,0.0018,14.4082,70.7532,1.3307,-5.6870,5.4316,5.4316
6,00007,4000000000,3440000000.0000,0.0026,21.5024,3.6500,1.0742,-18.0382,0.0000,0.0000
7,00008,7719638249,33040051705.7200,0.0009,36.8339,0.8505,1.8452,-6.8152,7.2991,7.3621
8,00009,3568790629,428254875.4800,0.0002,-1.2096,5.2348,0.4528,-5.8022,0.0000,0.0000
9,00010,1361618242,26388161529.9600,0.0008,4.9930,2.6349,0.1717,-18.6621,4.1280,4.1280
10,00011,1911842736,307424311948.8000,0.0013,12.6977,5.5460,1.9084,-909.5394,4.6642,4.7886
11,00012,4841387003,174774070808.3000,0.0018,5.6095,7.9508,0.5472,-24.1167,4.8602,4.9861
12,00014,1046500891,32336877531.9000,0.0021,5.3600,8.3128,0.4074,923.9108,4.6600,4.6602
13,00015,1683146400,1094045160.0000,0.0000,1.5529,0.3087,0.2413,15.3116,3.0769,3.0769
14,00016,2897780274,312960269592.0000,0.0031,6.2653,3.6542,0.5636,-135.1297,4.3046,4.3509
15,00017,10225456964,98675659702.6000,0.0012,4.2281,1.6259,0.3810,309.4251,4.9477,4.9643
16,00018,2397917898,1366813201.8600,0.0001,16.7938,1.5158,0.7487,-1.8923,5.2632,5.2632
17,00019,905206000,68478833900.0000,0.0014,2.8981,0.8094,0.2075,20.4353,3.9656,4.1639
18,00020,2048549287,92184717915.0000,0.0003,5.3475,1.9011,0.2291,-3.6476,3.4438,3.5000
19,00021,3975233406,572433610.4640,0.0000,13.7235,6.5625,0.6440,-130.0690,0.0000,0.0000
20,00022,1966387866,373613694.5400,,294.8806,5.1751,0.6419,51.2221,0.0000,0.0000
21,00023,2896730441,55733093684.8400,0.0005,8.5625,3.2646,0.5309,-100.6013,5.9900,3.9925
22,00024,5111622235,362925178.6850,,-3.3145,0.1574,0.4447,-6.5079,0.0000,0.0000
23,00025,301928440,3387637096.8000,,5.1754,0.4915,0.3513,17.0207,4.4563,4.4563
24,00026,45308056,4263488069.6000,0.0003,4.5238,49.9284,0.4639,-51.1443,3.4006,22.6355
25,00027,4332591123,210997187690.1000,0.0030,15.6209,3.8217,3.0557,-110.1048,1.9473,1.8680
26,00028,1506769491,5559979421.7900,0.0000,4.4437,1.6891,0.2176,-2.8161,5.4201,5.4201
27,00029,232323681,1835357079.9000,0.0001,14.5519,16.2378,0.8561,-48.6342,0.8043,0.8708
28,00030,6448152160,1547556518.4000,0.0007,34.9558,1.7005,2.0231,-23.2787,0.0000,0.0000
