,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,292303029900.0000,0.0009,7.4949,1.0548,0.4947,-13.6120,4.1825,4.1825
1,00002,2526450570,220559134761.0000,0.0007,16.2774,2.4125,1.7654,185.8122,3.4593,3.4822
2,00003,16925052244,297880919494.4000,0.0006,31.9862,7.6237,4.2437,-140.1001,1.9267,1.9267
3,00004,3047127327,62161397470.8000,0.0007,9.3857,2.9523,0.4480,-2.3093,3.1863,3.1863
4,00005,20607565213,1337430982323.7000,0.0005,12.4150,2.6801,0.8685,-6.3927,6.0791,6.0829
5,00006,2134261654,122720045105.0000,0.0012,16.0712,78.9196,1.4687,-6.3434,4.8696,4.8696
6,00007,4000000000,3520000000.0000,0.0028,22.0025,3.7348,1.1467,-18.4577,0.0000,0.0000
7,00008,7719638249,34892764885.4800,0.0007,38.8994,0.8981,1.7794,-7.1974,6.9115,6.9115
8,00009,3568790629,749446032.0900,0.0000,-2.1168,9.1609,0.7458,-10.1539,0.0000,0.0000
9,00010,1361618242,29342873115.1000,0.0005,5.5521,2.9299,0.1947,-20.7517,3.7123,3.7123
10,00011,1911842736,371471043604.8000,0.0004,15.3431,6.7014,2.3946,-1099.0268,3.8600,4.5805
11,00012,4841387003,205758947627.5000,0.0005,6.6039,9.3603,0.6471,-28.3923,4.1283,4.1283
12,00014,1046550891,42542293719.1500,0.0010,7.0516,10.9363,0.5480,1215.4941,3.5421,3.5421
13,00015,1682966400,1194906144.0000,,1.6961,0.3371,0.2636,4.8974,2.8172,2.8172
14,00016,2897615774,381615997435.8000,0.0007,7.6398,4.4558,0.6873,-164.7737,3.5301,3.5682
15,00017,10222814058,124718331507.6000,0.0006,5.3440,2.0551,0.4816,391.0892,3.9145,3.9277
16,00018,2397917898,1870375960.4400,0.0000,22.9810,2.0742,1.0246,-5.7257,3.8462,3.8462
17,00019,905206000,85858789100.0000,0.0014,3.6336,1.0148,0.2641,25.6218,3.1629,3.1629
18,00020,2048549287,112875065713.7000,0.0002,6.5477,2.3278,0.2898,-4.4662,2.8125,2.8125
19,00021,3312698406,496904760.9000,,11.9128,5.6966,0.5520,-112.9072,0.0000,0.0000
20,00022,1966387866,410975063.9940,0.0001,324.3686,5.6926,0.7060,135.2337,0.0000,0.0000
21,00023,2896730441,64307415790.2000,0.0003,9.8798,3.7668,0.6209,-116.0784,5.1913,5.1913
22,00024,5111622235,485604112.3250,0.0012,-4.4349,0.2106,0.5951,-8.7077,0.0000,0.0000
23,00025,301928440,3532562748.0000,0.0000,5.3968,0.5125,0.3664,14.8657,4.2735,4.2735
24,00026,45308056,5527582832.0000,0.0002,5.8651,64.7319,0.6015,-66.3082,2.6230,2.6230
25,00027,4332106273,241948135347.0500,0.0021,17.9123,4.3823,3.8508,-126.2559,1.6982,1.6982
26,00028,1506769491,5891468709.8100,0.0000,4.7086,1.7898,0.2333,-2.9840,5.1151,5.1151
27,00029,232323681,1928286552.3000,0.0001,15.2887,17.0600,0.8995,-51.0967,0.7656,0.8289
28,00030,6448152160,1566900974.8800,0.0010,35.3927,1.7217,2.0484,58.8139,0.0000,0.0000
29,00032,372688206,4174107907.2000,0.0001,9.3299,6.5125,0.5922,-2.4155,3.5714,3.5714
30,00034,1176631296,12519356989.4400,0.0001,5.7080,4.4044,0.4198,-14.5961,6.7669,6.7669
31,00035,2351690302,8889389341.5600,0.0009,5.1874,1.2992,0.6521,-9.6608,5.7772,5.7772
32,00036,1089118593,375745914.5850,0.0000,-3.5449,43.9623,0.4818,-83.5734,0.0000,0.0000
33,00037,610710675,150234826.0500,,-15.6568,2.8682,0.5271,-29.7392,0.0000,0.0000
34,00038,391940000,729008400.0000,0.0010,-1.2098,0.2768,0.3354,-0.9442,0.0000,0.0000
35,00039,6225125683,1550056295.0670,0.0002,333.3454,1.2233,1.0252,-25.8033,0.0000,0.0000
36,00040,784692952,635601291.1200,,10.3456,0.0939,0.2850,-46.5949,5.1852,5.1852
37,00041,708344048,23764942810.4000,0.0001,4.0898,2.3399,0.2597,11.0981,2.4436,2.4436
38,00042,257950000,201201000.0000,,40.0348,18.0849,27.2093,7.6600,0.0000,0.0000
39,00043,24071837232,16368849317.7600,0.0002,7.4051,0.3109,1.1843,17.3983,6.3235,6.3235
40,00045,1629093367,17105480353.5000,0.0001,13.7614,2.7527,0.4333,-30.8763,1.9788,1.9788
41,00046,249488384,940571207.6800,0.0000,13.8262,3.3421,1.9675,15.5744,5.5703,5.5703
42,00047,10070431786,1349437859.3240,0.0000,11.0063,0.5684,2.0292,-22.6792,4.5522,4.5522
43,00050,356273883,3006951572.5200,0.0001,8.7248,2.7623,0.4905,-2.1849,4.5024,4.5024
44,00051,708750000,10064250000.0000,,12.1110,6.3577,0.5626,-65.7794,2.1127,2.1127
45,00052,129455280,3346418988.0000,0.0043,18.5967,1.1265,4.3031,76.2161,4.5577,4.5577
46,00053,329051373,39617785309.2000,0.0001,8.1278,1.2995,0.5000,-20.8995,3.3223,3.3223
47,00055,253639456,77360034.0800,,-2.0399,0.1305,0.0834,-11.7849,0.0000,0.0000
48,00056,6812201460,11580742482.0000,0.0000,4.9419,2.3560,0.2419,4.2022,4.7059,4.7059
49,00057,630531600,1746572532.0000,,19.3464,1.0676,0.6314,-7.7444,2.5271,2.5271
50,00058,748936324,95863849.4720,,-1.8983,0.2312,0.1796,-1.8920,0.0000,0.0000
51,00059,7928336062,9355436553.1600,0.0008,10.6239,1.2891,2.4161,-14.3954,1.9488,1.9488
52,00060,259586000,194689500.0000,0.0000,1.0353,1.2885,0.2989,6.7820,0.0000,0.0000
53,00061,8773232014,307063120.4900,0.0000,-0.2598,0.3056,1.2964,-3.3396,0.0000,0.0000
54,00062,443744410,10294870312.0000,0.0001,14.2970,1.2854,1.0097,-10.5501,5.0605,5.0605
55,00063,2819102084,986685729.4000,0.0228,-11.1086,59.6942,5.0122,-18.7533,0.0000,0.0000
56,00064,9662705938,2560617073.5700,0.0000,13.1260,4.5570,0.3860,-7.9979,7.5472,7.5472
57,00066,6141984589,330745870117.6500,0.0005,20.6613,6.1329,1.8312,-72.8676,2.2254,2.2254
58,00068,146781285,763262682.0000,,-0.6393,57.1262,0.6158,498.2132,1.4423,1.4423
59,00069,3585525056,35281566551.0400,0.0005,23.2994,1.7851,0.6732,22.5867,2.2358,2.2358
60,00070,692436675,148873885.1250,,3.8164,1.1409,0.1258,111.8512,0.0000,0.0000
61,00071,690959695,11829229978.4000,0.0004,7.2833,3.6977,0.6170,7.1345,3.5631,3.5631
62,00075,799557415,1846977628.6500,0.0000,22.4396,36.4893,1.1324,144.1937,0.4329,0.4329
63,00076,5482709078,334445253.7580,,-4.4506,0.6779,0.1123,-12.1876,0.0000,0.0000
64,00077,271913000,277351260.0000,0.0009,-6.4116,0.7059,2.1648,-11.6334,7.8431,7.8431
65,00078,898782333,4359094315.0500,0.0001,7.9589,1.6675,0.2824,-4.1085,3.9175,3.9175
66,00079,326077423,97823226.9000,0.0001,-7.5991,3.7482,0.2679,-6.3637,0.0000,0.0000
67,00082,4213395262,859532633.4480,0.0008,-1.3273,0.2542,0.7565,-2.7057,0.0000,0.0000
68,00083,6816991049,89575262383.8600,0.0007,6.4001,8.3479,0.6287,-41.9341,7.1240,4.0052
69,00084,1046474025,144413415.4500,0.0006,-4.1797,0.0991,0.1456,-1.0601,0.0000,0.0000
70,00086,2002643493,7329675184.3800,0.0007,6.1916,1.5988,0.3208,2.8010,7.3545,7.3545
71,00087,2981870000,43893126400.0000,0.0002,1.8576,0.5188,0.1350,13.0985,4.0761,4.0761
72,00088,617531425,4859972314.7500,0.0002,20.9843,13.1921,0.6858,8.0237,4.4473,4.4473
73,00089,287669676,1564923037.4400,0.0001,3.1756,4.4412,0.1999,571.6624,4.0441,4.0441
74,00091,479184617,138963538.9300,0.0115,-0.2620,15.2556,3.6141,-3.5480,0.0000,0.0000
75,00092,683830848,128560199.4240,0.0001,-0.0337,0.9006,1.1097,-10.4597,0.0000,0.0000
76,00093,1957643050,704751498.0000,0.0000,-35.4503,23.0356,0.7463,-21.1447,0.0000,0.0000
77,00094,1854991056,556497316.8000,0.0000,-9.7837,1.3030,0.6858,-33.9783,0.0000,0.0000
78,00097,3047327395,2102655902.5500,0.0002,21.6769,1.4055,1.5008,-9.8716,5.7971,5.7971
79,00099,478483794,1540717816.6800,0.0000,1.0837,0.3839,0.3196,1161.9290,2.9503,2.9503
80,00100,541700500,2697668490.0000,0.0006,10.4588,1.2804,0.9185,17.0560,3.4137,3.4137
81,00101,4497718670,84737019742.8000,0.0006,10.4899,9.0069,0.5901,-58.5605,3.9809,3.9809
82,00102,1503777836,2165440083.8400,0.0055,284.5145,4.6755,1.3313,23.7405,0.0000,0.0000
83,00104,747123220,448273932.0000,0.0000,6.3619,0.4797,0.8570,11.2198,8.7407,8.7407
84,00105,360000000,8190000000.0000,,55.1571,13.4133,0.6021,61.2818,5.0549,5.0549
85,00106,4722307545,4391746016.8500,0.0002,3.3672,0.4956,0.7870,1.9460,4.8387,4.8387
86,00107,895320000,2148768000.0000,0.0002,7.4020,0.9220,0.4105,6.6714,4.7419,4.7419
87,00108,3199373986,4799060979.0000,0.0006,500.9981,13.2834,1.3892,-13.3166,0.0000,0.0000
88,00109,7088223998,1070321823.6980,0.0000,14.3928,9.6842,0.3857,10.8850,0.0000,0.0000
89,00110,917779442,118393548.0180,0.0001,15.1806,0.5479,15.9217,13.6304,0.0000,0.0000
90,00112,767654861,5496408804.7600,0.0000,7.7449,6.0405,0.9022,-31.6867,0.0000,0.0000
91,00113,399998308,1951991743.0400,0.0007,4.8340,0.4869,0.7744,-2.1174,7.1875,7.1875
92,00114,604490763,356649550.1700,,-13.6344,0.3744,0.4964,-7.7512,5.0847,5.0847
93,00115,2449554132,249854521.4640,0.0000,1.2929,3.6733,0.1097,2.5127,0.0000,0.0000
94,00116,677434000,7763393640.0000,0.0007,7.6694,0.4128,0.7451,54.1018,5.1483,5.1483
95,00118,861930692,405107425.2400,,5.4706,0.1510,0.2893,-16.7823,4.2553,4.2553
96,00120,4413729099,7724025923.2500,0.0002,38.2567,3.5971,5.4660,-30.7118,0.0000,0.0000
97,00122,947543695,672756023.4500,0.0000,4.1402,2.5387,0.3668,-31.5611,1.4085,1.4085
98,00125,262778286,748918115.1000,0.0001,10.3838,0.6119,0.7852,-20.3893,5.6140,5.6140
99,00126,1257087536,1093666156.3200,0.0001,3.9346,1.1272,0.2855,31.1826,3.4483,3.4483
100,00127,1907619079,13467790697.7400,0.0001,13.2650,15.9643,0.3944,372.6355,1.5581,1.5581
101,00128,1650658676,1320526940.8000,0.0003,-18.0654,9.2923,1.4295,-3.8328,0.0000,0.0000
102,00129,1319782288,1966475609.1200,0.0005,1.4160,0.8908,0.0962,15.8881,1.8121,1.8121
103,00130,287930000,155482200.0000,0.0002,-7.8857,0.6194,0.2266,-6.0600,0.0000,0.0000
104,00131,595634100,2471881515.0000,,4.0749,36.1651,0.3826,-6.3720,5.1563,5.2328
105,00136,74611669087,12907818752.0510,0.0005,88.3037,22.0125,10.5439,38.2490,0.0000,0.0000
106,00137,530289480,487866321.6000,,10.1169,0.8218,0.2316,-4.3109,0.0000,0.0000
107,00138,873111452,576253558.3200,0.0003,16.9486,0.6270,0.1930,-144.0634,10.6486,10.6336
108,00139,14716650461,1206765337.8020,0.0069,-17.9950,6.9174,0.6527,-148.9098,0.0000,0.0000
109,00141,345374910,255577433.4000,0.0001,-38.1687,10.4964,0.4247,56.2203,0.0000,0.0000
110,00142,4344931044,14121025893.0000,0.0002,13.6508,0.2324,0.2066,-6.4642,4.1522,4.1522
111,00143,7748960899,658661676.4150,0.0003,-15.0758,6.0036,1.8373,-16.8426,0.0000,0.0000
112,00145,2306502816,179907219.6480,0.0000,-0.1312,3.5621,-0.2042,-6.8421,0.0000,0.0000
113,00146,212187488,305549982.7200,,-8.9510,0.5649,0.6659,-1.8063,0.0000,0.0000
