,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,292495841925.0000,0.0011,7.4999,1.0555,0.4951,-13.6209,4.1797,4.1797
1,00002,2526450570,219295909476.0000,0.0009,16.1842,2.3986,1.7553,184.7480,3.4793,3.5023
2,00003,16925052244,296865416359.7600,0.0007,31.8771,7.5977,4.2293,-139.6225,1.9332,1.9332
3,00004,3047127327,61551972005.4000,0.0016,9.2937,2.9234,0.4436,-2.2866,3.2178,3.2178
4,00005,20607565213,1332279091020.4500,0.0006,12.3672,2.6698,0.8652,-6.3681,6.1026,6.1064
5,00006,2134261654,123146897435.8000,0.0008,16.1271,79.1941,1.4738,-6.3655,4.8527,4.8527
6,00007,4000000000,3520000000.0000,0.0011,22.0025,3.7348,1.1467,-18.4577,0.0000,0.0000
7,00008,7719638249,35201550415.4400,0.0006,39.2436,0.9061,1.7952,-7.2610,6.8509,6.8509
8,00009,3568790629,656657475.7360,0.0001,-1.8547,8.0267,0.6534,-8.8967,0.0000,0.0000
9,00010,1361618242,28934387642.5000,0.0004,5.4748,2.8891,0.1920,-20.4628,3.7647,3.7647
10,00011,1911842736,374338807708.8000,0.0003,15.4615,6.7531,2.4131,-1107.5113,3.8304,4.5455
11,00012,4841387003,206727225028.1000,0.0008,6.6350,9.4044,0.6501,-28.5259,4.1090,4.1090
12,00014,1046550891,41443415283.6000,0.0010,6.8695,10.6538,0.5338,1184.0976,3.6361,3.6361
13,00015,1682966400,1211735808.0000,0.0000,1.7199,0.3419,0.2673,4.9664,2.7781,2.7781
14,00016,2897615774,373212911691.2000,0.0021,7.4716,4.3577,0.6721,-161.1455,3.6096,3.6485
15,00017,10224782964,121674917271.6000,0.0022,5.2136,2.0049,0.4699,381.5457,4.0124,4.0260
16,00018,2397917898,1774459244.5200,0.0002,21.8025,1.9679,0.9720,-2.4567,4.0541,4.0541
17,00019,905206000,86854515700.0000,0.0009,3.6758,1.0266,0.2672,25.9190,3.1266,3.1266
18,00020,2048549287,108573112211.0000,0.0008,6.2981,2.2391,0.2788,-4.2960,2.9240,2.9240
19,00021,3312698406,510155554.5240,0.0001,12.2304,5.8485,0.5667,-115.9181,0.0000,0.0000
20,00022,1966387866,403109512.5300,,318.1606,5.5836,0.6925,132.6454,0.0000,0.0000
21,00023,2896730441,64886761878.4000,0.0004,9.9688,3.8008,0.6265,-117.1241,5.1450,5.1450
22,00024,5111622235,516273845.7350,0.0002,-4.7150,0.2239,0.6327,-9.2577,0.0000,0.0000
23,00025,301928440,3411791372.0000,0.0000,5.2123,0.4950,0.3538,17.1421,4.4248,4.4248
24,00026,45308056,5822085196.0000,0.0001,6.1775,68.1807,0.6336,-69.8410,2.4903,2.4903
25,00027,4332106273,241298319406.1000,0.0014,17.8642,4.3705,3.8404,-125.9168,1.7028,1.7028
26,00028,1506769491,5876401014.9000,0.0000,4.6966,1.7852,0.2327,-2.9764,5.1282,5.1282
27,00029,232323681,1902730947.3900,,15.0861,16.8339,0.8875,-50.4195,0.7758,0.8400
28,00030,6448152160,1644278800.8000,0.0006,37.1405,1.8067,2.1495,-24.7336,0.0000,0.0000
29,00032,372688206,4174107907.2000,0.0001,9.3299,6.5125,0.5922,-2.4155,3.5714,3.5714
30,00034,1176631296,12189900226.5600,0.0001,5.5578,4.2885,0.4087,-14.2120,6.9498,6.9498
31,00035,2346140302,9009178759.6800,0.0004,5.2573,1.3167,0.6609,-9.7910,5.7004,5.7004
32,00036,1089118593,359409135.6900,0.0009,-3.3908,42.0509,0.4609,-79.9398,0.0000,0.0000
33,00037,610710675,146570562.0000,,-15.2750,2.7983,0.5142,-29.0139,0.0000,0.0000
34,00038,391940000,725089000.0000,0.0005,-1.2033,0.2754,0.3336,-0.9391,0.0000,0.0000
35,00039,6225125683,1282375890.6980,0.0005,275.7798,1.0120,0.8481,-21.3473,0.0000,0.0000
36,00040,784692952,643448220.6400,,10.4733,0.0951,0.2885,1.5649,5.1220,5.1220
37,00041,708344048,23552439596.0000,0.0001,4.0533,2.3190,0.2574,10.9988,2.4656,2.4656
38,00042,257950000,196042000.0000,0.0001,39.0083,17.6212,26.5116,7.4636,0.0000,0.0000
39,00043,24071837232,15887412573.1200,0.0001,7.1873,0.3017,1.1494,16.8865,6.5152,6.5152
40,00045,1629093367,17398717159.5600,0.0002,13.9974,2.7999,0.4407,-31.4056,1.9455,1.9455
41,00046,249488384,940571207.6800,,13.8262,3.3421,1.9675,15.5744,5.5703,5.5703
42,00047,10070431786,1359508291.1100,0.0000,11.0884,0.5727,2.0443,-22.8485,4.5185,4.5185
43,00050,356273883,2971324184.2200,0.0004,8.6215,2.7296,0.4847,-2.1590,4.5564,4.5564
44,00051,708750000,9653175000.0000,0.0001,11.6163,6.0980,0.5396,-63.0926,2.2026,2.2026
45,00052,129481280,3405357664.0000,0.0027,18.9242,1.1464,4.3789,77.5584,4.4788,4.4788
46,00053,329051373,40736559977.4000,0.0000,8.3573,1.3362,0.5141,-21.4897,3.2310,3.2310
47,00055,253639456,76091836.8000,0.0002,-2.0065,0.1284,0.0821,-11.5917,0.0000,0.0000
48,00056,6812201460,11921352555.0000,0.0001,5.0872,2.4253,0.2490,4.3258,4.5714,4.5714
49,00057,630531600,1658298108.0000,,18.3686,1.0137,0.5995,18.7467,2.6616,2.6616
50,00058,748936324,90621295.2040,0.0001,-1.7944,0.2185,0.1698,-1.7885,0.0000,0.0000
51,00059,7928336062,9434719913.7800,0.0006,10.7139,1.3000,2.4366,-14.5174,1.9325,1.9325
52,00060,259586000,205072940.0000,0.0003,1.0905,1.3572,0.3148,1.9033,0.0000,0.0000
53,00061,8773232014,307063120.4900,0.0012,-0.2598,0.3056,1.2964,-3.3396,0.0000,0.0000
54,00062,443744410,10139559768.5000,0.0001,14.0813,1.2660,0.9945,-10.3909,5.1380,5.1380
55,00063,2819102084,665308091.8240,0.0010,-7.4904,40.2510,3.3797,-12.6451,0.0000,0.0000
56,00064,9662705938,2560617073.5700,0.0011,13.1260,4.5570,0.3860,-10.5206,7.5472,7.5472
57,00066,6155983628,329960722460.8000,0.0005,20.6122,6.1183,1.8268,-72.6946,2.2307,2.2307
58,00068,146781285,763262682.0000,,-0.6393,57.1262,0.6158,498.2132,1.4423,1.4423
59,00069,3585525056,34851303544.3200,0.0005,23.0153,1.7633,0.6649,22.3112,2.2634,2.2634
60,00070,692436675,125331038.1750,,3.2129,0.9605,0.1059,94.1631,0.0000,0.0000
61,00071,690959695,11718676427.2000,0.0000,7.2153,3.6631,0.6113,7.0678,3.5967,3.5967
62,00075,799557415,1838982054.5000,,22.3424,36.3313,1.1275,143.5695,0.4348,0.4348
63,00076,5482709078,334445253.7580,,-4.4506,0.6779,0.1123,-12.1876,0.0000,0.0000
64,00077,271913000,266474740.0000,0.0001,-6.1601,0.6782,2.0799,-49.3380,8.1633,8.1633
65,00078,898782333,4332130845.0600,0.0004,7.9097,1.6572,0.2807,-4.0831,3.9419,3.9419
66,00079,326077423,99453614.0150,0.0001,-7.7258,3.8106,0.2724,-6.4698,0.0000,0.0000
67,00082,4213395262,842679052.4000,0.0009,-1.3013,0.2492,0.7417,-2.6526,0.0000,0.0000
68,00083,6816991049,89847942025.8200,0.0009,6.4196,8.3733,0.6307,-42.0617,7.1024,3.9930
69,00084,1046474025,173714688.1500,0.0010,-5.0278,0.1192,0.1751,-1.2301,0.0000,0.0000
70,00086,2002643493,7349701619.3100,0.0002,6.2086,1.6031,0.3217,2.8087,7.3344,7.3344
71,00087,2981870000,43594939400.0000,0.0002,1.8450,0.5153,0.1341,13.0095,4.1040,4.1040
72,00088,617531425,4816745115.0000,0.0001,20.7977,13.0748,0.6797,8.8739,4.4872,4.4872
73,00089,287669676,1521772586.0400,0.0001,3.0880,4.3188,0.1944,555.8997,4.1588,4.1588
74,00091,479184617,116441861.9310,0.0003,-0.2195,12.7832,3.0284,-2.9730,0.0000,0.0000
75,00092,683830848,130611691.9680,0.0051,-0.0343,0.9149,1.1274,-10.6266,0.0000,0.0000
76,00093,1957643050,646022206.5000,,-32.4961,21.1160,0.6841,-19.3826,0.0000,0.0000
77,00094,1854991056,584322182.6400,,-10.2729,1.3682,0.7200,-35.6773,0.0000,0.0000
78,00097,3047327395,2041709354.6500,0.0001,21.0486,1.3648,1.4573,-9.5855,5.9701,5.9701
