,SecuCode,HKStkShares,HKStkMV,TurnoverRate,PERatio,PS,PB,PCF,DividendRatioFY,DividendRatioRW
0,00001,3856240500,213250099650.0000,0.0025,5.3540,0.7132,0.3572,-114.0985,5.7330,5.7324
1,00002,2526450570,204389851113.0000,0.0015,43.8887,2.3853,1.7128,354.2285,3.8072,3.8072
2,00003,16925052244,226795700069.6000,0.0016,32.5589,5.5822,3.0080,-376.5494,2.5305,2.6119
3,00004,3049427327,42265062752.2200,0.0014,12.4823,2.5047,0.2888,5.3331,2.3438,2.3438
4,00005,20690301074,798645621456.4000,0.0026,13.9258,1.4476,0.5197,-5.0326,10.1802,4.0336
5,00006,2134261654,107673500444.3000,0.0020,15.0994,79.8765,1.2595,-54.0530,5.5500,5.5500
6,00007,4000000000,2960000000.0000,0.0005,4.4671,5.5018,0.8092,-15.5213,0.0000,0.0000
7,00008,7729638249,36329299770.3000,0.0013,53.3470,0.9682,2.0214,-26.2305,6.6382,6.6956
8,00009,3568790629,367585434.7870,0.0002,-1.2721,9.2083,0.5269,-4.9802,0.0000,0.0000
9,00010,1361618242,23528763221.7600,0.0022,3.4520,2.4938,0.1486,-3.4031,4.6296,4.6296
10,00011,1911842736,252554425425.6000,0.0017,10.1672,3.9872,1.5107,-50.9388,6.2074,6.2074
11,00012,4841387003,145725748790.3000,0.0016,8.5751,6.0257,0.4478,-49.4321,5.8291,5.9801
12,00014,1041900891,25787047052.2500,0.0022,5.3224,6.4662,0.3185,16.8763,5.8307,5.8307
13,00015,1683146400,740584416.0000,,1.0512,0.2089,0.1652,10.3648,4.5455,4.5455
14,00016,2897780274,297312256112.4000,0.0012,6.6199,3.4854,0.5134,-257.6363,4.8243,4.8246
15,00017,10179477295,89681194968.9500,0.0020,4.9384,1.1683,0.3235,163.4430,5.8151,5.8160
16,00018,2397917898,1186969359.5100,0.0000,14.5841,1.3163,0.6567,-1.6433,6.0606,4.0404
17,00019,905206000,43178326200.0000,0.0060,4.7939,0.5041,0.1310,3.4940,6.2893,6.2893
