id,secu_code,market_code,entry_index,strategy_type,strategy_item,strategy_code,strategy_name,strategy_version,entry_price,entry_time,status
﻿784c062b6a8e4bafa0,02866,2,5,FINX,1,xiaopanjiazhitouzi,小盘价值投资,rc20200616,0.77,2020-06-19,0
﻿d20810faf52f4d558b,01086,2,6,FINX,1,xiaopanjiazhitouzi,小盘价值投资,rc20200616,0.96,2020-06-19,0
﻿ba8afdf89b274622af,01561,2,7,FINX,1,xiaopanjiazhitouzi,小盘价值投资,rc20200616,2.64,2020-06-19,0
﻿641cfbc042704a8285,00086,2,8,FINX,1,xiaopanjiazhitouzi,小盘价值投资,rc20200616,3.06,2020-06-19,0
﻿9260e78096694eb4b6,02198,2,9,FINX,1,xiaopanjiazhitouzi,小盘价值投资,rc20200616,1.98,2020-06-19,0
﻿7d841d10389a4946b9,03378,2,0,FINX,2,chengzhangtouzi,成长投资,rc20200616,0.65,2020-06-19,0
﻿8c3af2f3074544a0ac,01898,2,1,FINX,2,chengzhangtouzi,成长投资,rc20200616,1.92,2020-06-19,0
﻿1c17ef854f0e470ebd,03396,2,2,FINX,2,chengzhangtouzi,成长投资,rc20200616,8.96,2020-06-19,0
﻿16071e9ae5ad49deb1,00754,2,3,FINX,2,chengzhangtouzi,成长投资,rc20200616,8.55,2020-06-19,0
﻿460e3e3f3e8842989f,00733,2,4,FINX,2,chengzhangtouzi,成长投资,rc20200616,1.7,2020-06-19,0
﻿c171bc360c3246bbad,03301,2,5,FINX,2,chengzhangtouzi,成长投资,rc20200616,7.11,2020-06-19,0
﻿1224fe22fe47478084,00732,2,6,FINX,2,chengzhangtouzi,成长投资,rc20200616,0.75,2020-06-19,0
﻿87f96924f15849098f,01361,2,7,FINX,2,chengzhangtouzi,成长投资,rc20200616,0.99,2020-06-19,0
﻿99d720437a154f3d94,01366,2,8,FINX,2,chengzhangtouzi,成长投资,rc20200616,0.32,2020-06-19,0
﻿f16b49959f5b4a9197,01086,2,9,FINX,2,chengzhangtouzi,成长投资,rc20200616,0.96,2020-06-19,0
﻿23c63df66cd64c96bd,01986,2,0,FINX,3,xianjinweiwangtouzi,现金为王投资,rc20200616,1.23,2020-06-19,0
﻿0cdd989a838744bfad,01898,2,1,FINX,3,xianjinweiwangtouzi,现金为王投资,rc20200616,1.92,2020-06-19,0
﻿5398888244f947d6b2,01919,2,2,FINX,3,xianjinweiwangtouzi,现金为王投资,rc20200616,2.35,2020-06-19,0
﻿b1174752cc7949948c,00182,2,3,FINX,3,xianjinweiwangtouzi,现金为王投资,rc20200616,0.32,2020-06-19,0
﻿d0f7a05cd85d42a582,02233,2,4,FINX,3,xianjinweiwangtouzi,现金为王投资,rc20200616,1.52,2020-06-19,0
﻿008b57727055454f96,01238,2,5,FINX,3,xianjinweiwangtouzi,现金为王投资,rc20200616,4.59,2020-06-19,0
﻿9cff12371f5141d18e,03337,2,6,FINX,3,xianjinweiwangtouzi,现金为王投资,rc20200616,0.44,2020-06-19,0
﻿84dc3afdce174652b2,02686,2,7,FINX,3,xianjinweiwangtouzi,现金为王投资,rc20200616,1.06,2020-06-19,0
﻿52ff27fda72640d080,01558,2,8,FINX,3,xianjinweiwangtouzi,现金为王投资,rc20200616,14.88,2020-06-19,0
﻿d006aaaa8b3b4320ae,00956,2,9,FINX,3,xianjinweiwangtouzi,现金为王投资,rc20200616,1.93,2020-06-19,0
﻿3916a22857fd403eba,00832,2,0,FINX,4,gaoguxijiazhitouzi,高股息价值投资,rc20200616,3.82,2020-06-19,0
﻿1a5ab917e3944b2999,03339,2,1,FINX,4,gaoguxijiazhitouzi,高股息价值投资,rc20200616,2.44,2020-06-19,0
﻿a12ee73d7f1747ff94,00034,2,2,FINX,4,gaoguxijiazhitouzi,高股息价值投资,rc20200616,8.62,2020-06-19,0
﻿c045dc95884d4e0c92,01238,2,3,FINX,4,gaoguxijiazhitouzi,高股息价值投资,rc20200616,4.59,2020-06-19,0
﻿ebeba14873b44782a1,03301,2,4,FINX,4,gaoguxijiazhitouzi,高股息价值投资,rc20200616,7.11,2020-06-19,0
﻿6239a3e4f5f14202a5,00857,2,5,FINX,4,gaoguxijiazhitouzi,高股息价值投资,rc20200616,2.79,2020-06-19,0
﻿0a6c20850e6f479ca3,02356,2,6,FINX,4,gaoguxijiazhitouzi,高股息价值投资,rc20200616,7.12,2020-06-19,0
﻿82a24cd575794923ba,00743,2,7,FINX,4,gaoguxijiazhitouzi,高股息价值投资,rc20200616,8.25,2020-06-19,0
﻿129a3afe00c7475da2,01813,2,8,FINX,4,gaoguxijiazhitouzi,高股息价值投资,rc20200616,12.82,2020-06-19,0
﻿4a5827d975164bddbe,02007,2,9,FINX,4,gaoguxijiazhitouzi,高股息价值投资,rc20200616,10.02,2020-06-19,0
﻿25737d90b91c464e93,00150,2,0,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,1.16,2020-06-19,0
﻿db4ab989f4aa497abc,03908,2,1,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,14.58,2020-06-19,0
﻿858315efa61e44c4a6,06166,2,2,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,3.08,2020-06-19,0
﻿9455cf594f3c4ebc83,01141,2,3,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,0.17,2020-06-19,0
﻿10008ddfb4a8466598,01168,2,4,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,0.49,2020-06-19,0
﻿186967d957d04f5db1,02048,2,5,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,9.17,2020-06-19,0
﻿bfcfda99976844d087,03333,2,6,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,20.55,2020-06-19,0
﻿ffcdb4d4dcd842888e,00921,2,7,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,9.25,2020-06-19,0
﻿4f83fdc0fbf148a2bb,00622,2,8,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,0.95,2020-06-19,0
﻿9603660db0f842a385,00388,2,9,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,300.4,2020-06-19,0
﻿4fd1333e5c3f4d2d97,00150,2,0,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,1.16,2020-06-19,0
﻿ab9b1ff581e447ba87,03908,2,1,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,14.58,2020-06-19,0
﻿3f64120aca154f109c,06166,2,2,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,3.08,2020-06-19,0
﻿6949552f216c44bb83,01141,2,3,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,0.17,2020-06-19,0
﻿111950b9c107458f94,01168,2,4,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,0.49,2020-06-19,0
﻿4099b6f810bf452381,02048,2,5,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,9.17,2020-06-19,0
﻿f103093e79c04b3795,03333,2,6,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,20.55,2020-06-19,0
﻿1fdecbba46614e82bf,00921,2,7,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,9.25,2020-06-19,0
﻿9c948ad24c0c434791,00622,2,8,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,0.95,2020-06-19,0
﻿53f32ee0f8e44e2a81,00388,2,9,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,300.4,2020-06-19,0
﻿c8d5946515a449fcae,06808,2,0,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,12.98,2020-06-19,0
﻿4591e81fb3634a5d94,01995,2,1,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,12.74,2020-06-19,0
﻿b742e337d2714e6195,00881,2,2,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,42.0,2020-06-19,0
﻿6246d77c01e94763b2,00772,2,3,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,52.5,2020-06-19,0
﻿3118310e426743b0a7,01177,2,4,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,14.82,2020-06-19,0
﻿c34e21f759b64dcbb7,00700,2,5,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,460.4,2020-06-19,0
﻿608b3ffbf5f54ae8b9,01513,2,6,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,37.2,2020-06-19,0
﻿06af8022e3ec43bfb3,00535,2,7,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,1.43,2020-06-19,0
﻿22f0e8218d984306a0,03690,2,8,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,174.0,2020-06-19,0
﻿5c86fdaf6fb24816b4,01579,2,9,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,74.1,2020-06-19,0
﻿dd7120a3e4234d1eb4,00860,2,0,SHAPEX,2,changxiaying,长下影,rc20200615,0.39,2020-06-19,0
﻿d22ad63bd9064e5e94,01936,2,1,SHAPEX,2,changxiaying,长下影,rc20200615,4.05,2020-06-19,0
﻿7d1e71b86e374614bb,01713,2,2,SHAPEX,2,changxiaying,长下影,rc20200615,2.06,2020-06-19,0
﻿1b8e0e88b4754378ab,06185,2,3,SHAPEX,2,changxiaying,长下影,rc20200615,185.3,2020-06-19,0
﻿9df7b7010bb443bbb3,00053,2,4,SHAPEX,2,changxiaying,长下影,rc20200615,115.8,2020-06-19,0
﻿f561089ae5fb4c13b2,01376,2,5,SHAPEX,2,changxiaying,长下影,rc20200615,0.6,2020-06-19,0
﻿960d8e483c124e219d,01030,2,6,SHAPEX,2,changxiaying,长下影,rc20200615,7.33,2020-06-19,0
﻿b3e938bf639c45b38b,09928,2,7,SHAPEX,2,changxiaying,长下影,rc20200615,10.42,2020-06-19,0
﻿774e13f39dc94e45b4,00582,2,8,SHAPEX,2,changxiaying,长下影,rc20200615,0.24,2020-06-19,0
﻿9d00869e7b0f46a2b4,00460,2,9,SHAPEX,2,changxiaying,长下影,rc20200615,0.75,2020-06-19,0
﻿2b04d5a3f56c4b83b3,01636,2,0,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,0.4,2020-06-19,0
﻿530dd75b70d14fd3b8,00708,2,1,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,10.56,2020-06-19,0
﻿46be1a13a9e043b9ac,03309,2,2,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,6.28,2020-06-19,0
﻿f3e361c24a32428a9e,00082,2,3,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,0.21,2020-06-19,0
﻿675a1a942384444ca5,00579,2,4,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,1.63,2020-06-19,0
﻿462ce871ea3b48ef84,01798,2,5,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,0.94,2020-06-19,0
﻿b1ca932f9958406bb1,01753,2,6,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,3.77,2020-06-19,0
﻿0f29e7dc47dd452b9d,00999,2,7,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,1.17,2020-06-19,0
﻿4bda5e38299f4dc097,00127,2,8,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,5.6,2020-06-19,0
﻿b3bbca4e09724b4cb9,01569,2,9,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,1.15,2020-06-19,0
﻿830bd31fc8864fa39f,00150,2,0,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,1.16,2020-06-19,0
﻿42b3bcce24964d13ba,03908,2,1,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,14.58,2020-06-19,0
﻿55cdf2523a23482cb2,06166,2,2,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,3.08,2020-06-19,0
﻿4815ac90784e4abc9e,01141,2,3,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,0.17,2020-06-19,0
﻿95c26d73a9744c71b7,01168,2,4,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,0.49,2020-06-19,0
﻿3fa4181e084a419e90,02048,2,5,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,9.17,2020-06-19,0
﻿4ba41b377fae43ec9e,03333,2,6,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,20.55,2020-06-19,0
﻿dd5b9249488c4ef9b4,00921,2,7,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,9.25,2020-06-19,0
﻿6ab4ab725e034b9e88,00622,2,8,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,0.95,2020-06-19,0
﻿af740e215822426bba,00388,2,9,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,300.4,2020-06-19,0
﻿4cc13105de77482ba8,06808,2,0,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,12.98,2020-06-19,0
﻿2f728940a4654e8db0,01995,2,1,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,12.74,2020-06-19,0
﻿9e27bbc2d53e4783b9,00881,2,2,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,42.0,2020-06-19,0
﻿7b41b3f2929247f2ac,00772,2,3,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,52.5,2020-06-19,0
﻿595cbb77b84f4bc6ba,01177,2,4,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,14.82,2020-06-19,0
﻿9267ffbd6ab9411a8e,00700,2,5,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,460.4,2020-06-19,0
﻿691d08179f144f9fb7,01513,2,6,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,37.2,2020-06-19,0
﻿1dbeebe69deb4ce380,00535,2,7,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,1.43,2020-06-19,0
﻿4b9772bbca2b45d89f,03690,2,8,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,174.0,2020-06-19,0
﻿afff399dadc74860b9,01579,2,9,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,74.1,2020-06-19,0
﻿4709d70a470f411e9c,00860,2,0,SHAPEX,2,changxiaying,长下影,rc20200615,0.39,2020-06-19,0
﻿d9b1823099584ff598,01936,2,1,SHAPEX,2,changxiaying,长下影,rc20200615,4.05,2020-06-19,0
﻿88358d9f15f646bf8e,01713,2,2,SHAPEX,2,changxiaying,长下影,rc20200615,2.06,2020-06-19,0
﻿d1eb09def7c74e43b7,06185,2,3,SHAPEX,2,changxiaying,长下影,rc20200615,185.3,2020-06-19,0
﻿8d844b892b924d7880,00053,2,4,SHAPEX,2,changxiaying,长下影,rc20200615,115.8,2020-06-19,0
﻿02783c3eead34507b0,01376,2,5,SHAPEX,2,changxiaying,长下影,rc20200615,0.6,2020-06-19,0
﻿67e1234d26ef4fe1bf,01030,2,6,SHAPEX,2,changxiaying,长下影,rc20200615,7.33,2020-06-19,0
﻿212abef7b2b442e584,09928,2,7,SHAPEX,2,changxiaying,长下影,rc20200615,10.42,2020-06-19,0
﻿a8b982142b664c3488,00582,2,8,SHAPEX,2,changxiaying,长下影,rc20200615,0.24,2020-06-19,0
﻿a07d9eafe75e4583a8,00460,2,9,SHAPEX,2,changxiaying,长下影,rc20200615,0.75,2020-06-19,0
