id,secu_code,market_code,entry_index,strategy_type,strategy_item,strategy_code,strategy_name,strategy_version,entry_price,entry_time,status
﻿5fcbc011341f462ea5,02001,2,1,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,4.98,2020-06-23,0
﻿512758975def44b2ae,06808,2,2,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,13.1,2020-06-23,0
﻿671461131ec542938f,01177,2,3,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,14.96,2020-06-23,0
﻿e3e6d2df6b0740cfba,00772,2,4,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,53.0,2020-06-23,0
﻿bd59b02f4596438791,01211,2,5,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,60.45,2020-06-23,0
﻿5853231f058a4b6a9c,01579,2,6,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,77.0,2020-06-23,0
﻿4df9266dc504407688,00535,2,7,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,1.45,2020-06-23,0
﻿4f221974f36a4248b0,03331,2,8,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,27.65,2020-06-23,0
﻿158deabd771d4bd297,03690,2,9,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,176.8,2020-06-23,0
﻿7a1adc3be60a4091a5,09996,2,0,SHAPEX,2,changxiaying,长下影,rc20200615,31.6,2020-06-23,0
﻿e5bd3b87ab874f95bc,01299,2,1,SHAPEX,2,changxiaying,长下影,rc20200615,74.9,2020-06-23,0
﻿0252ce5f9fb44e80b1,01308,2,2,SHAPEX,2,changxiaying,长下影,rc20200615,8.03,2020-06-23,0
﻿04bcda436b75444ab1,01877,2,3,SHAPEX,2,changxiaying,长下影,rc20200615,58.3,2020-06-23,0
﻿c0db4a47f4e84107ae,00973,2,4,SHAPEX,2,changxiaying,长下影,rc20200615,13.26,2020-06-23,0
﻿95ab821c11da4cc1b0,06158,2,5,SHAPEX,2,changxiaying,长下影,rc20200615,4.9,2020-06-23,0
﻿2b8f843cc45a4dba9f,00148,2,6,SHAPEX,2,changxiaying,长下影,rc20200615,21.6,2020-06-23,0
﻿dcda5e9b4d2f4f05b7,01910,2,7,SHAPEX,2,changxiaying,长下影,rc20200615,8.08,2020-06-23,0
﻿803101b42eb042bfbe,00780,2,8,SHAPEX,2,changxiaying,长下影,rc20200615,13.96,2020-06-23,0
﻿5594fdcd5a954fc6b0,01566,2,9,SHAPEX,2,changxiaying,长下影,rc20200615,2.16,2020-06-23,0
﻿873a6e2f84d74b14b8,00242,2,0,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,3.13,2020-06-23,0
﻿1a502385049848ddba,03608,2,1,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,2.18,2020-06-23,0
﻿e8f71cc91d7f48c985,03908,2,2,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,15.2,2020-06-23,0
﻿91e502b828ef4d5480,06100,2,3,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,19.36,2020-06-23,0
﻿35399a0dd7fa43cf81,01589,2,4,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,3.27,2020-06-23,0
﻿6fa7125afb964e4bae,06166,2,5,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,3.18,2020-06-23,0
﻿774be67eea6c42ec92,00286,2,6,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,0.57,2020-06-23,0
﻿f57621dd313d4100b0,01763,2,7,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,21.75,2020-06-23,0
﻿07c46e7bb74a40fe9b,03333,2,8,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,19.88,2020-06-23,0
﻿a27d895f367b4b7785,06088,2,9,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,3.06,2020-06-23,0
﻿bdbfcf897ea2403d84,00968,2,0,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,7.0,2020-06-23,0
﻿e01334d889b74e8397,02001,2,1,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,4.98,2020-06-23,0
﻿ae0434dd47ca4acab3,06808,2,2,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,13.1,2020-06-23,0
﻿7405a03eed13443dae,01177,2,3,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,14.96,2020-06-23,0
﻿2824017382da4630bd,00772,2,4,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,53.0,2020-06-23,0
﻿5fcce4d4797d4cc78b,01211,2,5,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,60.45,2020-06-23,0
﻿e9da893c0d40461aac,01579,2,6,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,77.0,2020-06-23,0
﻿5e7b184feb034e11a2,00535,2,7,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,1.45,2020-06-23,0
﻿8f68db678cc349bca4,03331,2,8,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,27.65,2020-06-23,0
﻿a206e4b7a783496b9a,03690,2,9,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,176.8,2020-06-23,0
﻿5d9424c0fc22474fa1,09996,2,0,SHAPEX,2,changxiaying,长下影,rc20200615,31.6,2020-06-23,0
﻿91e960cd73254a17b0,01299,2,1,SHAPEX,2,changxiaying,长下影,rc20200615,74.9,2020-06-23,0
﻿b226b5b626ee4a4bba,01308,2,2,SHAPEX,2,changxiaying,长下影,rc20200615,8.03,2020-06-23,0
﻿01a8418f39174f2187,01877,2,3,SHAPEX,2,changxiaying,长下影,rc20200615,58.3,2020-06-23,0
﻿c303a4bfaa26443ea8,00973,2,4,SHAPEX,2,changxiaying,长下影,rc20200615,13.26,2020-06-23,0
﻿417f0e2eeaf740f2ab,06158,2,5,SHAPEX,2,changxiaying,长下影,rc20200615,4.9,2020-06-23,0
﻿e0791e1bc4db41aebc,00148,2,6,SHAPEX,2,changxiaying,长下影,rc20200615,21.6,2020-06-23,0
﻿6a25442adaa7408786,01910,2,7,SHAPEX,2,changxiaying,长下影,rc20200615,8.08,2020-06-23,0
﻿54cc42f8b2884bf599,00780,2,8,SHAPEX,2,changxiaying,长下影,rc20200615,13.96,2020-06-23,0
﻿f2248a835da84f2a82,01566,2,9,SHAPEX,2,changxiaying,长下影,rc20200615,2.16,2020-06-23,0
﻿a395a985572f41c189,01636,2,0,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,0.29,2020-06-23,0
﻿ddc7cf2d6380417288,00999,2,1,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,1.17,2020-06-23,0
﻿c6e4369cd8964399ad,00708,2,2,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,11.02,2020-06-23,0
﻿9798bca78eff469198,00082,2,3,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,0.23,2020-06-23,0
﻿e1af074d252b40c8b8,00579,2,4,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,1.59,2020-06-23,0
﻿54e74413465b40af92,01753,2,5,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,3.5,2020-06-23,0
﻿7348ca91109b4ea9a5,01798,2,6,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,0.9,2020-06-23,0
﻿1f13c980f2ae48fc85,03309,2,7,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,6.13,2020-06-23,0
﻿d61b09e6c0014edca5,00127,2,8,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,5.35,2020-06-23,0
﻿a9897bb0f3b0439cb9,01569,2,9,SHAPEX,3,chengjiaoliangshangyang,成交量上扬,rc20200615,1.12,2020-06-23,0
﻿bcae9d356ab34d3186,01269,2,0,SHAPEX,4,macddiweijincha,MACD低位金叉,rc20200615,0.22,2020-06-23,0
﻿f0fc3fd1b7e34deeb9,08619,2,1,SHAPEX,4,macddiweijincha,MACD低位金叉,rc20200615,1.8,2020-06-23,0
﻿082edc7ccc5741a684,03389,2,2,SHAPEX,4,macddiweijincha,MACD低位金叉,rc20200615,0.32,2020-06-23,0
﻿e67aea0e714a42ddb9,02768,2,3,SHAPEX,4,macddiweijincha,MACD低位金叉,rc20200615,3.11,2020-06-23,0
﻿613f547ba578474a84,01830,2,4,SHAPEX,4,macddiweijincha,MACD低位金叉,rc20200615,2.54,2020-06-23,0
﻿7c37ce91ea0e4d3e86,06118,2,5,SHAPEX,4,macddiweijincha,MACD低位金叉,rc20200615,4.78,2020-06-23,0
﻿f5859bb39322465a8d,00345,2,6,SHAPEX,4,macddiweijincha,MACD低位金叉,rc20200615,31.75,2020-06-23,0
﻿9617a1a80ec942119e,06098,2,7,SHAPEX,4,macddiweijincha,MACD低位金叉,rc20200615,37.05,2020-06-23,0
﻿41188914a0b94d3cb5,00242,2,0,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,3.13,2020-06-23,0
﻿a33835c4916c4b48a5,03608,2,1,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,2.18,2020-06-23,0
﻿314f82ab75b7452b8d,03908,2,2,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,15.2,2020-06-23,0
﻿7234d7ba5ee448b5ae,06100,2,3,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,19.36,2020-06-23,0
﻿c2aef0f9a3ae498d8a,01589,2,4,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,3.27,2020-06-23,0
﻿5c89bbf3fc1a4371be,06166,2,5,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,3.18,2020-06-23,0
﻿7d7b1bab64d34e10bb,00286,2,6,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,0.57,2020-06-23,0
﻿44d699d4be01431791,01763,2,7,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,21.75,2020-06-23,0
﻿b4703d6aaaa0458383,03333,2,8,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,19.88,2020-06-23,0
﻿33a3c1267ab343a897,06088,2,9,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,3.06,2020-06-23,0
﻿eef78fe517b5401781,00968,2,0,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,7.0,2020-06-23,0
﻿4b9f495d47924b2294,02001,2,1,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,4.98,2020-06-23,0
﻿a4a6cc824fb540d9ac,06808,2,2,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,13.1,2020-06-23,0
﻿207bcb5a4f5a4667aa,01177,2,3,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,14.96,2020-06-23,0
﻿e8d1b35ee8ea490fa4,00772,2,4,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,53.0,2020-06-23,0
﻿d140c9d560cf409791,01211,2,5,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,60.45,2020-06-23,0
﻿cecc857ec90b464b85,01579,2,6,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,77.0,2020-06-23,0
﻿280096a656f24860bf,00535,2,7,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,1.45,2020-06-23,0
﻿fa6d070c83274315ba,03331,2,8,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,27.65,2020-06-23,0
﻿b3dcd6594c044098ae,03690,2,9,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,176.8,2020-06-23,0
﻿7e43273160da479787,00242,2,0,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,3.13,2020-06-23,0
﻿e5a5707569694810a3,03608,2,1,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,2.18,2020-06-23,0
﻿52d92e1a9383485d84,03908,2,2,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,15.2,2020-06-23,0
﻿7b6d2acc62b5412f95,06100,2,3,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,19.36,2020-06-23,0
﻿c168c35272954ad9b6,01589,2,4,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,3.27,2020-06-23,0
﻿c198f191b3dd49ac80,06166,2,5,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,3.18,2020-06-23,0
﻿cff4a6bdf5864eeea8,00286,2,6,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,0.57,2020-06-23,0
﻿fb9bb8f34fc345a3b1,01763,2,7,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,21.75,2020-06-23,0
﻿0717081a106149c082,03333,2,8,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,19.88,2020-06-23,0
﻿9f0af988335d44d3ad,06088,2,9,SHAPEX,0,shangzhangqushi,上涨趋势跟踪,rc20200615,3.06,2020-06-23,0
﻿0c69b752bb6146e794,00968,2,0,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,7.0,2020-06-23,0
﻿e6944008ebb3426a9f,02001,2,1,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,4.98,2020-06-23,0
﻿9f5597e31d6b445aa0,06808,2,2,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,13.1,2020-06-23,0
﻿823c35b13d91445d81,01177,2,3,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,14.96,2020-06-23,0
﻿5fed822a9abc49d1a0,00772,2,4,SHAPEX,1,xingaotupo,新高突破策略,rc20200615,53.0,2020-06-23,0
